종목코드,대표자,설립일,주소
118990,이형환,20011001,경기도 성남시 수정구 금토로80번길 56 위든타워 1동 1301호
119500,오호석,19691015,충청남도 서산시  지곡면 무장산업로 229-7
119610,노시철,20001025,경기도 평택시  산단로15번길 28
119830,이장혁,20050201,경기도 화성시 동탄면 동탄산단4길 9-15 -
119850,안병철,19930623,서울특별시 강서구 마곡중앙2로 49 -
120240,송영준,19861113,"경기도 시흥시 서해안로 186 대정화금(주) 정?동, 시화공단 1다 107"
121440,장성원,20000508,서울특별시 강남구 영동대로 735-
121600,박장우,20000315,세종특별자치시   부강면 금호안골길 78 부용지방산업단지내
121800,백승호,20020320,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)"
121850,조재형,20060216,충청북도 충주시  대소원면 첨단산업로 146 코이즈
121890,박봉용,20010428,"경기도 성남시 중원구 갈마치로244번길 31 613호(상대원동, 현대아이밸리)"
122310,박병욱,20010412,경기도 성남시 중원구 둔촌대로541번길 60 -
122350,김치환,20091224,충청남도 서산시 지곡면 무장산업로 263-29 -
122450,이강봉,20001019,서울특별시 강동구 고덕비즈밸리로6길 90 9층
122640,"장동복, 강임수 각자대표이사",20000306,경기도 평택시 진위면 마산12로 27 예스티
122690,고만윤,20100119,경기도 시흥시 공단1대로 313
122870,양민석 (단독대표이사),19980224,서울특별시 마포구 희우정로1길 7 -
122990,김지호,20080624,경기도 오산시 가장로 531-7(가장동)
123010,황성환,20031008,충청북도 청주시 흥덕구 옥산면 과학산업1로 114 &nbsp
123040,"이태규,이강섭",19900906,경상북도 경주시  내남면 포석로 16-9
123330,허남,20010927,경기도 성남시 수정구 금토로 52 에프동 8층
123410,"오원석, 김재산(각자 대표이사)",20100224,경기도 안성시 원곡면 섬바위길 23
123420,우상준,20100225,"경기도 성남시 분당구 대왕판교로644번길 49 9층, 10층(삼평동, 위믹스타워)"
123570,김영원,20000420,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층
123750,김신성,20100325,경기도 양주시 칠봉산로120번길 82 -
123840,"이청균, 최봉근",20100323,경기도 성남시 중원구 갈마치로 302 907호
123860,이경호,20021129,"서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층, 7층"
124500,강진모,20050510,"경기도 과천시 과천대로12길 117 제E동(갈현동, 과천펜타원)"
124560,Han Jae dong and Cho Yong jun (individual representative directors),19960120,"서울특별시 서초구 서초대로42길 95 5층(서초동, 태웅빌딩)"
125020,박혜린,19950401,울산광역시 울주군 온산읍 산남길 64
125210,"양성철, 김병규(각자대표)",20040106,경기도 김포시 통진읍 김포대로1950번길 91
125490,오종두,20050501,인천광역시 남동구 은봉로105번길 59
126340,성도경,19990726,전라북도 전주시 덕진구 운암로 15
126600,홍정혁,19971013,경기도 화성시  장안면 상두원길 142
126640,정 서 진,20100428,경상북도 영천시  도남공단3길 96
126700,최 두 원,20100408,경기도 성남시 중원구 둔촌대로 527 -
126730,손진형,19940623,경기도 안양시 만안구 만안로 359
126880,김방희,19980928,"경기도 성남시 수정구 창업로 43 A동 10층(시흥동, 판교글로벌비즈센터)"
127120,이준영,20000315,서울특별시 강서구 마곡중앙8로3길 31 지번) 서울특별시 강서구 마곡동 787-8
127710,"장범식, 마영민(각자대표)",20050620,"서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp"
127980,유수권,19910110,인천광역시 남동구 남동대로79번길 71 &nbsp
128540,김창규,20070816,울산광역시 울주군 언양읍 반천반송산업로 137-66
128660,고이석,20100630,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층
129890,오광근,20010711,서울특별시 강서구 마곡중앙1로 20 M시그니처 7층 &nbsp
129920,"최우각, 최호형",20011012,"대구광역시 달성군 현풍면 테크노대로2길 10 (중리, (주)대성하이텍)"
130500,유영진,20011207,경상북도 구미시  1공단로4길 141-54
130580,오규근,20021101,서울특별시 중구 소공로 70 -
130740,이정훈,19990101,경상북도 경산시  진량읍 일연로 574
131030,심상호,20100727,충청북도 청주시 흥덕구 오송읍 오송생명6로 50 .
131090,이규호,20000323,"서울특별시 구로구  디지털로26길 111 JnK디지털타워 801,802,803호"
131100,"김동준, 윤동현(각자대표이사)",20070314,"서울특별시 강남구 언주로 726 16층(논현동, 두산빌딩)"
131180,최근수,19960215,경기도 동두천시 강변로702번길 30
131220,서현정,19930619,강원도 원주시  지정면 신평석화로 326 대한과학
131290,"김철호, 김명진(각자 대표)",19950831,충청남도 천안시 서북구 직산읍 군수1길 189 -
131370,서형수,20100722,서울특별시 강동구 고덕비즈밸리로2가길 12 -
131400,최동락,20040301,대구광역시 달서구 성서로35길 26
131760,강원일,20081119,"경기도 안양시 동안구 흥안대로 457-25 15층(평촌동, 에이케이밸리지식산업센터)"
131970,"김윤건, 조훈",20020906,경기도 평택시 산단로 16번길 72
133750,윤용국,20040119,"서울특별시 서초구 반포대로 81 2층(서초동, 영림빌딩)"
134060,이기현,20000121,서울특별시 송파구 중대로 113 전기회관 8층
134580,유정석,20070206,"서울특별시 구로구 디지털로26길 38 8층(구로동, 지타워)"
136150,"이정빈, 이승준(공동대표)",19980924,경기도 김포시 양촌읍 황금1로 150
136410,장지상,20030613,부산광역시 사하구 을숙도대로873번길 31
136480,"김홍국, 정호석(각자대표)",20110104,전라북도 익산시  망성면 망성로 14 (주)하림
136540,김보연,20110105,경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동
137080,"김민호,김추호 각자대표이사",19951211,경기도 용인시 처인구 이동읍 백옥대로 250
137400,김준섭,20031230,경상북도 구미시 첨단기업로 33 (주)피엔티
137940,진광(Chen Guang),19980907,경기도 안양시 동안구 동편로 13번길65 넥스트아이빌딩
137950,"김의윤, 김지용(공동대표이사)",20060324,울산광역시 울주군  온산읍 화산1길 70
138070,"김은식, 김은주(각자대표)",20010718,전라북도 장수군  장계면 장무로 352-73 (주)신진에스엠장수공장
138080,박용관,20030807,광주광역시 북구 첨단연신로30번길 53 -
138360,김종서,20040630,경기도 시흥시 엠티브이28로 16 -
138610,정종평,20040220,충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지
139670,"홍기태, 송광은(공동대표)",20020909,"서울특별시 서초구 반포대로24길 21 1, 2층"
140070,김정웅,20000328,경기도 용인시 처인구 남사읍 서촌로 56 -
140410,박동현,20020925,서울특별시 강남구 삼성로 570 석천빌딩 7층
140430,김승수,20060125,경기도 안양시 동안구 벌말로 114 경기도 안양시 동안구 벌말로 114
140520,"문창복, 문경석",19800610,인천광역시 남동구 아암대로 1213
140670,강덕현,20091210,경기도 평택시 진위면 진위산단로 38
140860,박상일,19970407,경기도 과천시 과천대로12길 150 -
141000,김 형 준,20011226,경기도 수원시 권선구 산업로155번길 139 (고색동)
141080,박세진,20060502,대전광역시 유성구 국제과학10로 10 (주)레고켐 바이오사이언스
142210,남궁선,19960619,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩)"
142280,김연근,20031229,경기도 용인시 기흥구 용구대로2469번길 15 2층
142760,한상진,19991230,"경기도 용인시 수지구 신수로 767 7층 (동천동, 분당수지유타워 지식산업센터)"
143160,김영달,20110701,대전 유성구 관평동 1301
143240,황현순,20051007,서울특별시 강서구 공항대로 165 C동 11층(마곡동)
143540,박금성,20040216,충청남도 천안시 서북구 성거읍 새터길 164 -
144510,"원성용, 김재왕",20110621,경기도 용인시 기흥구 이현로30번길 107 -
144960,양재영,19991007,경기도 수원시 권선구 산업로155번길 214 (주)뉴파워프라즈마
145020,Doohyun Chang,20011122,강원특별자치도 춘천시 동내면 거두단지1길 23 -
145170,김기홍,19941001,서울특별시 송파구 오금로46길 49 (가락동) 노브랜드
146060,"이흥해(각자대표이사), 이인호(각자대표이사), 이지현(각자대표이사)",19860423,경기도 시흥시 공단2대로 192
146320,김돈한,20030619,경기도 이천시 신둔면 마소로57번길 25
147760,오태엽,20040512,충청남도 아산시 음봉면 연암율금로 77-20 (주)피엠티
147830,박종태,20111104,서울특별시 광진구  아차산로 628 (광장동)
148150,이기승,20060116,경기도 수원시 권선구 산업로155번길 128
148250,김강호,20020326,경기도 화성시 동탄면 동탄산단9길 11
148780,임경환,19980825,서울특별시 중구 퇴계로 385 준타워 9층
148930,김욱현,20051221,경기도 군포시 산본로101번길 9-14
149950,박명섭,20000901,대구광역시 달서구 달서대로 85길 100
149980,이진우,20071211,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER)"
150900,조규곤,20000608,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층
151860,박생근,19991029,경상남도 밀양시 초동면 초동농공단지길 59 -
153460,"양건열, 조종화",20030129,"서울특별시 강남구 봉은사로 129 1213호(논현동, 거평타운)"
153490,"윤지용, 김재민",20080609,경기도 안산시 단원구  성곡로 79
153710,김현일,20000727,충청북도 청주시 흥덕구 오송읍 오송생명6로 63
153890,"김용일, 최동수",19991116,경기 평택시 진위면 남부대로 630-46 &nbsp
154030,류경오,20040624,서울특별시 송파구 양재대로 932 가락몰 업무동 11층 08호
154040,안상헌,20030627,경기도 화성시 마도면 해운로 498-42 -
155650,이윤용,20080212,충청남도 아산시  둔포면 아산밸리중앙로 154-25
156100,강국진(단독대표),20081222,경기도 용인시 기흥구 동백중앙로16번길 16-25 201호 &nbsp
158430,우길수,19991013,서울특별시 영등포구 여의대로 108 파크원타워1 26층
159010,강두홍,20011128,경기도 화성시 정남면 정남산단로 38
159580,박영욱,20000203,"서울특별시 강남구 학동로 107 5,6층(논현동, 더퍼스트빌딩)"
159910,송호길,20060619,경기도 파주시 문산읍 돈유2로 14-1 씨동
160190,김재학,20070928,경상남도 창원시 성산구 공단로473번길 57
160550,김우택,20080625,서울특별시 강남구 학동로9길 5 -
160980,정혜은,20051202,경기도 화성시 동탄면 동탄산단2길 47 (주)싸이맥스
161580,한기수,20080205,경기도 오산시 지곶중앙로 1-19 -
162300,신승곤,20080908,부산광역시 강서구 미음산단4로 174
163280,하성용,20010303,충청북도 청주시 흥덕구 옥산면 과학산업4로 151-5
163730,안인주,20001229,"서울특별시 영등포구 여의대로 24, 43층(여의도동, 전국경제인연합회회관)"
166090,김현주,20070123,충청남도 천안시 서북구 3공단3로 42
166480,양길안,20031230,경기도 성남시 분당구 판교로255번길 24 (삼평동)
168330,김희도,20010531,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호"
168360,유영웅,20020115,"서울특별시 금천구 가산디지털1로 219 1406호(가산동, 벽산디지털밸리 6차)"
169330,최인수,19981012,서울특별시 서초구 명달로 9 -
170030,"강현석, 백상열",19780912,울산광역시 북구 매곡산업로 528(매곡동)
170790,조영철,20000726,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호
170920,최호성,20071123,경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리)
171010,길준봉,20011025,경기도 용인시 처인구  양지면 주북로 285
171090,"박재규, 김혜동 (각자 대표이사)",19900524,경기도 수원시 권선구 산업로155번길 293(고색동)
171120,"김홍진, 오종훈",19821124,대전 대덕구 문평동 41-5
172670,천병태,20030723,충청북도 청주시 흥덕구 옥산면 과학산업1로 82-19 &nbsp
173130,장수현,20041025,"서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩)"
173940,"한성호, 김유식",20061214,서울시 강남구 청담동 111
174900,이종서,20100625,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호
175140,김종수,20020124,"경기도 과천시 과천대로7길 33 제6층 공장A동 0607호(갈현동, 디테크타워과천)"
175250,이영석,20000529,서울특별시 강남구 봉은사로104길 10 7층
176750,김상우,20021106,"서울특별시 마포구 와우산로 81(서교동, 서봉갤러리)"
177350,권현기,20040617,경기도 수원시 권선구 서수원로99번길 20 ㈜베셀
177830,이제훈,19970704,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트
