종목코드,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021
122900,CFS,1012629090484.0,927259777473.0,834933080277.0,895581133358.0,757632502275.0,644516501590.0,973345148707.0,814780662561.0,703385717080.0,400371903894.0,410174013772.0,416774091966.0,3425595997363.0,3588174695943.0,3132491779569.0,51107089826.0,56299267838.0,45420682449.0,24300686894.0,29102928735.0,44499433381.0
123690,CFS,33683783367.0,27907151271.0,29987072741.0,21859435070.0,19362591582.0,23490380734.0,23252166199.0,21500163750.0,26536427499.0,25372122530.0,22413165800.0,21972018248.0,78712916916.0,66046677154.0,66965810085.0,3054862344.0,-23014169.0,-3193220979.0,3547260908.0,418118714.0,-7281617879.0
123700,CFS,180334630210.0,165731841879.0,155406543949.0,43743754964.0,42439915983.0,36947886255.0,52699057452.0,56088466557.0,55541850784.0,198935491357.0,187186901233.0,185723937429.0,198880157404.0,180237704926.0,145725719462.0,13231441622.0,7087029001.0,7737908992.0,16986831721.0,4700617935.0,4750202488.0
123890,CFS,,,,,,,445001934727.0,431361487905.0,415397655910.0,1035048089629.0,932432687489.0,849260643802.0,259071620425.0,232964573062.0,212527191178.0,,,,129642234144.0,108242016692.0,107460589254.0
126560,CFS,629281007291.0,447169041097.0,444697241509.0,65065046413.0,62050802480.0,168424251764.0,72992898487.0,70265647771.0,176346092362.0,836731591956.0,844990804152.0,857679901454.0,168614989877.0,154213235046.0,136700719148.0,2453177248.0,9517380912.0,7411747056.0,2858595444.0,-2783743962.0,85124246002.0
126720,CFS,345622189078.0,342710063007.0,183267009931.0,89396405533.0,60575564385.0,60306250278.0,104296849542.0,114148849591.0,123360838501.0,498947236868.0,463006581649.0,275269586155.0,324740172778.0,303539437938.0,294110712658.0,50231142470.0,50593944044.0,51306310392.0,48586664591.0,41885696489.0,53317628945.0
128820,CFS,357543105762.0,407797828586.0,318496756037.0,297650632287.0,279793158375.0,246526028725.0,1119752088608.0,1197506140662.0,1206363220781.0,613554433374.0,627082173949.0,521159314222.0,1608088520653.0,1871305784976.0,1129133659980.0,29449898866.0,48301486163.0,18489525473.0,-4010450468.0,-9644371057.0,11829247191.0
128940,CFS,730623667543.0,694158250909.0,703961594241.0,704762991483.0,676748302732.0,648938236072.0,798457731813.0,915359048755.0,1008469278529.0,1100210644155.0,1009226682083.0,928259408765.0,1490887463726.0,1331546600126.0,1203185652812.0,220691065020.0,158090311455.0,125415874751.0,165366177835.0,101558192480.0,81478223722.0
129260,CFS,198200870186.0,195139523479.0,180548425458.0,139449960216.0,154310487269.0,153833843702.0,164660988671.0,178721965121.0,181665919506.0,263840460786.0,254445272513.0,206915646288.0,611639433548.0,719983672710.0,588882039942.0,23029106091.0,35409145996.0,19994089933.0,13971343963.0,31320676916.0,13786426550.0
130660,CFS,101366415324.0,87334415601.0,88130559750.0,62927020569.0,50108380679.0,52609846902.0,100167696271.0,61835339210.0,78116901515.0,103473245094.0,95946096419.0,85203578151.0,363261295971.0,346042225300.0,321065449338.0,26038104194.0,18651295433.0,17515390232.0,15541995837.0,16285862704.0,8559250123.0
133820,CFS,72783198144.0,78946829058.0,76618872759.0,119570949459.0,98773910391.0,95245463319.0,125305300906.0,101359925313.0,103741068850.0,64990661471.0,78262984556.0,79497866667.0,132197701719.0,139604226438.0,124076835252.0,-19776770069.0,719072177.0,5534587867.0,-18028351033.0,-2598981749.0,2374205660.0
134380,CFS,80680105276.0,62837682419.0,54075256534.0,12114125695.0,6792037295.0,5401052836.0,20282131251.0,15155439398.0,13888347755.0,144488827195.0,132708596334.0,119954962155.0,232615760275.0,235165568356.0,197470077504.0,24913393981.0,18983200277.0,12772108235.0,21814089575.0,16260515287.0,11350187321.0
134790,CFS,54172962985.0,47454536884.0,,27061618955.0,19567682588.0,,30293306682.0,21635673445.0,,64785987972.0,63427346696.0,,200135778002.0,243320658371.0,,-1927437377.0,40885780.0,,2443800601.0,2544939298.0,
136490,CFS,640404859346.0,718357025915.0,657162042380.0,747882636004.0,784132676786.0,715144891726.0,815022296702.0,892994227026.0,834028357473.0,443102256325.0,440621950325.0,414864029622.0,1906005301125.0,1870781185636.0,1528749761214.0,97522940188.0,70603246898.0,83449203917.0,10457093554.0,22969775624.0,31749767666.0
137310,CFS,964969847624.0,2517265593414.0,2606787909425.0,320757577789.0,296979641527.0,779869185191.0,957284648030.0,315141082903.0,801724155092.0,2831546402270.0,2946781299162.0,2232208795282.0,655676513230.0,2932001440304.0,2929960839878.0,-248084569658.0,1146624395447.0,1387732869277.0,-467904096959.0,908788681400.0,1088124450280.0
138040,CFS,,,,,,,92138657614258.0,80435428574826.0,75147647740949.0,10097185065931.0,8541970794850.0,6883289019140.0,58558358469900.0,67218346531822.0,35628566455647.0,,,,2125376583433.0,2133340042799.0,1383247331375.0
138930,CFS,,,,,,,135109931812961.0,126142724245770.0,118066196869515.0,10673702081303.0,10789882683348.0,10205921524733.0,,,,,,,678904864314.0,833150496073.0,816987918729.0
139130,CFS,,,,,,,87076229658301.0,83576192402746.0,79578661104168.0,6283554118124.0,6407727996891.0,6327329777746.0,,,,,,,412181438046.0,445398524180.0,553790494927.0
139480,CFS,6387789258339.0,5848734597533.0,5188352945043.0,10373853962124.0,9941710322988.0,9816971044837.0,19609634816186.0,19718359591026.0,18841829087123.0,13834230770289.0,13483361917688.0,12400253313823.0,29472247894459.0,29332413845888.0,24932680935679.0,-46935431343.0,135651681895.0,316790902379.0,-187466317757.0,1007725545174.0,1589074047501.0
139990,CFS,404148930215.0,345921495870.0,368266026614.0,530183641923.0,369474451136.0,305603789746.0,819583798706.0,522749227264.0,390590139210.0,175822632494.0,237479258624.0,236636181995.0,956457905420.0,1056170390159.0,933409934057.0,-19057421396.0,4599028519.0,55310968330.0,-65542964592.0,-4110014852.0,32472341903.0
143210,CFS,365999633369.0,369265021316.0,403848737910.0,618667187955.0,584579519508.0,499457729457.0,695207306418.0,667856104059.0,632933749646.0,281351811027.0,194732609944.0,262030319503.0,749497563641.0,778254509174.0,562213390676.0,-21498744514.0,-66724812599.0,-50128648018.0,-33908003159.0,-77799655028.0,-63950010068.0
145210,CFS,53148791876.0,51584500392.0,74856443625.0,42300707030.0,41692344690.0,56512006261.0,54233104836.0,49003936595.0,74246404103.0,52288292019.0,48843611531.0,41794573221.0,67116106722.0,58198972428.0,52653886494.0,-8774713386.0,-7232016459.0,-16716923411.0,-27102998211.0,-64686892675.0,-25761857891.0
145720,CFS,370578237826.0,303704981317.0,240284736304.0,262957793895.0,229276664329.0,180228839679.0,309896958480.0,301420236208.0,279104016908.0,463873382410.0,373163728344.0,291098416167.0,393188581139.0,355865975045.0,291529687471.0,138279256798.0,125702600219.0,69882395499.0,96525972107.0,86143817705.0,55499402817.0
145990,CFS,1209396625056.0,1105795695751.0,985175796787.0,824776375655.0,503590879696.0,749249161747.0,1492906504328.0,1418659358018.0,1376110131453.0,1712094550179.0,1530989770387.0,1425937024772.0,2651439171359.0,2652438535664.0,2384453623978.0,113199757649.0,82015611183.0,82553256126.0,121996688282.0,82247272600.0,56393155270.0
145995,,,,,,,,,,,,,,,,,,,,,,
155660,CFS,155280080129.0,176061391451.0,185737507109.0,106422006756.0,139483313029.0,115595665508.0,125278828283.0,162383840472.0,124579417803.0,218202186975.0,202326546390.0,178019213626.0,291095086618.0,367456836231.0,272417651710.0,24261853627.0,35774891408.0,13454431587.0,17549961156.0,24547772313.0,12538612095.0
161000,CFS,587429349728.0,591670033474.0,604836564872.0,480050727873.0,473849818849.0,481910755948.0,572037721924.0,505938346156.0,555841020238.0,736322931173.0,728145376555.0,689125439585.0,1793735842829.0,2176436882799.0,1570089788220.0,45060221982.0,95087063778.0,93260474911.0,32973866067.0,59364093658.0,77289491625.0
161390,CFS,6768077726453.0,6436304422676.0,5509241836761.0,2284371173267.0,2887075507092.0,1869177489179.0,3133752512020.0,3705654911026.0,3498782297830.0,9629553176340.0,8875709247979.0,8195514290191.0,8939621475507.0,8394203036511.0,7141136827775.0,1327945320791.0,705818089039.0,642192906442.0,728792952155.0,705774525978.0,594714001139.0
161890,CFS,898363312780.0,816296191864.0,882876429595.0,1283697060535.0,868139417222.0,888573082391.0,1590839241152.0,1463836379752.0,1246477583481.0,1418590136562.0,1469473099590.0,1359559768916.0,2155675927422.0,1865731523035.0,1586332710248.0,136143339992.0,73280441382.0,84267552991.0,25138828951.0,-4101004683.0,43534832905.0
163560,CFS,225091835407.0,228027492799.0,169425789907.0,130722226273.0,145491983098.0,88367844001.0,150343280092.0,163224624863.0,104787335223.0,223697552954.0,218003776714.0,209041906402.0,357776406425.0,390439849813.0,277512533269.0,13689300437.0,8078839374.0,871568800.0,8382538376.0,6892156121.0,6064529480.0
170900,CFS,544298744995.0,502838961350.0,530997632140.0,387764020949.0,182707624179.0,275535583079.0,581112696489.0,467613930767.0,459606408933.0,683307891091.0,690111002837.0,656379118320.0,663980368109.0,635392682732.0,593227915741.0,11178462374.0,16672741081.0,15618958260.0,2021387961.0,12771293993.0,12816148950.0
175330,CFS,,,,,,,58288020000000.0,55065152000000.0,52068950000000.0,5115950000000.0,4763013000000.0,4326687000000.0,,,,,,,603924000000.0,618257000000.0,525412000000.0
178920,CFS,128135489297.0,131677920752.0,196376308245.0,87959406916.0,64535885197.0,108648085476.0,203026975016.0,157543399198.0,147070685808.0,314918934887.0,341453216519.0,325888935950.0,217639383722.0,276440430491.0,301868719484.0,-3937893712.0,52135089760.0,75857968702.0,-1795675819.0,45710485555.0,64000019268.0
180640,CFS,357038127193.0,537969466858.0,405787583166.0,591306739269.0,978767254448.0,1307068969128.0,931046374471.0,1339020434490.0,1930524163632.0,2853875519764.0,2576057186684.0,1824218019394.0,275726817725.0,200336082220.0,148424841934.0,42843084229.0,14487192387.0,-9927826503.0,388329013825.0,659568334244.0,-35695759409.0
18064K,,,,,,,,,,,,,,,,,,,,,,
181710,CFS,1537394896573.0,1348599755827.0,1359936387884.0,888431380539.0,746992786633.0,719698393937.0,1459885157431.0,1032762862400.0,928563861666.0,1989792118929.0,1992419158629.0,2098607644853.0,2269614866943.0,2114869816089.0,1923677420336.0,55598405513.0,39053530657.0,97869201232.0,-23094179176.0,-31751037477.0,129700556658.0
183190,CFS,442211955202.0,407821475088.0,410920110394.0,408050991646.0,337683357648.0,304078712009.0,1071264422387.0,1061327445519.0,1117733667799.0,1049123493376.0,978682286906.0,919588622684.0,1200454909494.0,1040145906143.0,892569417094.0,146886630781.0,117970811813.0,128646922022.0,89435440998.0,63904277998.0,99216930747.0
185750,CFS,946571860795.0,713614782837.0,667147151149.0,511465846744.0,374213062129.0,320229872490.0,586793266763.0,503593995766.0,480890428784.0,815635168749.0,621288802025.0,565809643395.0,1669404438769.0,1488344728646.0,1343559362914.0,246599279042.0,109906061531.0,94758694014.0,213602186975.0,79977779960.0,42356472307.0
192080,CFS,582503995024.0,572610729335.0,527871561105.0,62410016347.0,205744395688.0,102525287255.0,91075429752.0,229338873566.0,197077447691.0,1196725258764.0,1006297224416.0,1184826770572.0,582333575007.0,617262019515.0,624060773474.0,213292020378.0,183857429569.0,190364411040.0,192894646449.0,-221064092608.0,156282035070.0
192400,CFS,488962801533.0,446314893140.0,402208639474.0,113593387319.0,130651017779.0,136593425673.0,170371736663.0,181757777564.0,184150127215.0,1077736980914.0,967770930128.0,867742389942.0,772261869749.0,755648437744.0,685109273863.0,86632975985.0,87879677725.0,106992031867.0,130122011488.0,116688836925.0,129365611083.0
192650,CFS,398814180980.0,466745600822.0,392828443919.0,246504592743.0,309084260231.0,333554887353.0,287299287687.0,323702374400.0,344213371123.0,508036064704.0,501654718372.0,388765720049.0,1030380773539.0,1368643532370.0,1231623290602.0,34045564038.0,96666082963.0,96104848257.0,26953357544.0,85027475219.0,79341007991.0
192820,CFS,821629081841.0,737152717216.0,792234582900.0,873814217416.0,811975090337.0,787663555399.0,1198515835534.0,952203952001.0,946544204187.0,358561439285.0,444246552661.0,465384571575.0,1777494448320.0,1600125770194.0,1591487621503.0,115685779856.0,53100853848.0,122599910142.0,37799983055.0,-16446826860.0,34336481889.0
194370,CFS,491789963430.0,312848636055.0,359583072466.0,277068324545.0,235632678098.0,301376033969.0,470072216553.0,278290251740.0,350394617961.0,292811741259.0,255477889432.0,201886289689.0,862765475437.0,975066240993.0,987023677957.0,84041956668.0,81475323113.0,60970128693.0,44326155084.0,64584601970.0,48293833743.0
195870,CFS,343852744816.0,371321312772.0,255955422448.0,131719091052.0,196470094856.0,154841512247.0,173676950604.0,212318527504.0,180632904766.0,515050369128.0,447295294041.0,294314928544.0,672245278175.0,839357973218.0,655373012865.0,102511938741.0,204416060360.0,86329952850.0,84426426250.0,159399505537.0,71051643499.0
200880,CFS,1008713351769.0,968982841111.0,771779431641.0,1118744961151.0,986276302843.0,869150305332.0,1432265936654.0,1173445901645.0,1092786811159.0,925584964153.0,756886374526.0,697738602310.0,3574265560035.0,2845253369954.0,2180065898757.0,193109887890.0,150682128141.0,65969055459.0,164039657136.0,60474975614.0,29743240654.0
204320,CFS,3265021481509.0,2980301901430.0,2944289899743.0,2635680688370.0,2150797625451.0,2129591136669.0,3930545236233.0,3572095295017.0,3660109900441.0,2356155155918.0,2273746112263.0,2044255959667.0,8393086800929.0,7516163841233.0,6147433112950.0,279276996280.0,248102024875.0,232312044666.0,154600073679.0,118287647376.0,178615842352.0
207940,CFS,5521987756539.0,6457656567077.0,2823175325351.0,4157860817418.0,4181541561220.0,1107294649465.0,6215704796851.0,7597575863329.0,2978908646183.0,9830492412345.0,8984474395157.0,4991102140680.0,3694588767068.0,3001295197683.0,1568006928039.0,1113680009715.0,983627394377.0,537309408072.0,857691298384.0,798056210082.0,393589467655.0
210540,CFS,201149212789.0,209865402641.0,225203036898.0,70080051138.0,84718806071.0,107103112401.0,72837530802.0,87153368942.0,116073402046.0,263890902928.0,240369030361.0,225972876002.0,430034675907.0,419018706092.0,437161571106.0,36324121241.0,26967977466.0,42159270501.0,27492331891.0,17854210169.0,31055613734.0
210980,CFS,1543279303144.0,1279958454743.0,1179715303078.0,941816915692.0,476002531353.0,465594239957.0,1661198358797.0,1494509955164.0,1344174720287.0,761878023461.0,697066259283.0,639256047752.0,479675945477.0,563436566175.0,881836637140.0,190379796165.0,64346246785.0,209865512483.0,103078372585.0,76213182818.0,133634672833.0
213500,CFS,866343152037.0,1007797067277.0,663677633757.0,881741662699.0,1082341518494.0,727426110540.0,1350306996746.0,1467471503690.0,1208499790521.0,724100702295.0,742544013465.0,679333181781.0,2194102551558.0,2457952593665.0,1834223977012.0,47243516765.0,130225532966.0,60727652921.0,1761168152.0,73819817785.0,13675492737.0
214320,CFS,2006088898040.0,1800347246478.0,1738451091183.0,1407004668788.0,1219793765097.0,1181917174030.0,1622740343199.0,1416175662135.0,1366820754118.0,,,,2092893299026.0,1750407624440.0,1502034400962.0,150018225572.0,136891845495.0,135732279008.0,116716827655.0,89736619409.0,87143789362.0
214330,CFS,244567177921.0,214113398562.0,191766067528.0,129816898101.0,91742874858.0,104738369331.0,138647690844.0,100833283251.0,107985909519.0,303120572629.0,325800541887.0,350809714928.0,364320450865.0,277770353237.0,233985567170.0,10773829072.0,9292103935.0,6526228290.0,-20230248500.0,-22636285357.0,-17808249426.0
214390,CFS,135902170665.0,116325649599.0,111166321432.0,118261261271.0,95569005816.0,88814156343.0,121923595684.0,96840886918.0,91278422862.0,144381421229.0,143704055206.0,145700730482.0,216357481796.0,196264902088.0,170659645035.0,5544771906.0,1392651796.0,-6624844100.0,2974400463.0,610590092.0,-7495178995.0
214420,CFS,68861810230.0,70019472837.0,65609632926.0,67547096954.0,79125868417.0,65688740641.0,101250685664.0,101679024921.0,106805775344.0,101358382614.0,97383028812.0,95290037420.0,151091527920.0,126745016191.0,114648138200.0,9616935808.0,-7258250448.0,-13529557979.0,2987856716.0,-2378607671.0,-9230684425.0
217590,,,,,,,,,,,,,,,,,,,,,,
226320,CFS,352665233305.0,340773072215.0,358263960457.0,30510342146.0,27306435544.0,33686319450.0,31856498670.0,30243344892.0,36179263528.0,466711812939.0,455910010877.0,458487914180.0,139161722265.0,130714132788.0,140177794033.0,8054876186.0,4808880833.0,754754823.0,17392145177.0,3314665225.0,-6944270651.0
227840,CFS,90790898972.0,91593518590.0,80586176298.0,29078864701.0,21605296765.0,27130828932.0,72706509579.0,71951244118.0,48800192249.0,271307677356.0,224176322031.0,202184598311.0,188346226841.0,164345780796.0,130441768412.0,18730704078.0,14277070571.0,8146424903.0,28821672745.0,33344309917.0,11955288419.0
229640,CFS,308177177446.0,404088248826.0,381267704163.0,247178066173.0,343442230126.0,307635019759.0,252818004681.0,348670310364.0,322872794667.0,155606605043.0,158062467680.0,172382605768.0,731067866979.0,818494728195.0,750616895541.0,29489190951.0,27451816095.0,28199819675.0,4281724182.0,-9132588271.0,15871887068.0
234080,CFS,107833591536.0,105008263192.0,64430233086.0,94259092336.0,80043500749.0,83902304477.0,96443271382.0,112609682935.0,87974591257.0,159393121651.0,140332435137.0,131492018060.0,206860371797.0,188931165241.0,169816950012.0,30861915611.0,27089253524.0,28416710564.0,28143966408.0,14961266843.0,12913619142.0
241560,CFS,3013495040.0,2432359833.0,2231920454.0,1869727804.0,1620376477.0,1263801365.0,3425578716.0,3333069132.0,3593111478.0,4618281799.0,3964639523.0,3645099796.0,7475740778.0,6673564667.0,5082225030.0,1064722975.0,829449107.0,520209596.0,705892351.0,498514677.0,337191440.0
