종목코드,종목명,업종명,시장구분,대표자,현재가,등락률,PBR,PER,ROE,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3개월수익률(%),6개월수익률(%),12개월수익률(%),평균거래대금(억원),시가총액,매출액,영업이익,EPS,BPS,상장주수,결산월,설립일,주소,경상이익,3년연속흑자
424960,스마트레이더시스템,29의료·정밀기기,KOSDAQ,김용환,3410,-6.7,2.94,-18.14,-9.0,97.4,23.2,76.32,212.92,-51.97,-59.98,-56.51,9.2,565,15,-15,-188.0,1160.0,16485,12.0,20171016.0,서울특별시 강남구 봉은사로81길 7 -,-17,False
424980,마이크로투나노,28전기·전자,KOSDAQ,황규호,6290,-8.84,1.23,-4.74,-25.0,118.96,64.3,93.76,355.99,-58.23,-52.35,-20.98,3.4,388,102,-95,-1328.0,5115.0,5918,12.0,20000828.0,경기도 용인시 처인구 이동읍 덕성산단2로50번길 43,-107,False
425040,티이엠씨,23화학,KOSDAQ,유원양,8580,-8.53,0.91,11.47,8.0,-4.16,8.48,35.96,133.15,-31.74,0.23,28.06,272.3,2001,495,1,748.0,9438.0,21922,12.0,20150126.0,"충청북도 보은군 삼승면 남부로 3750-148(우진리,티이엠씨)",9,True
425420,티에프이,28전기·전자,KOSDAQ,문성주,33600,-6.67,3.57,21.35,18.0,53.52,373.91,25.56,332.25,-47.34,-2.75,2.44,59.5,4395,323,33,1574.0,9411.0,12347,12.0,20031029.0,경기도 화성시 반월길 50-8,50,True
429270,시지트로닉스,28전기·전자,KOSDAQ,심규환 (단독 대표이사),3410,-1.02,0.65,-2.7,-22.0,4.73,-20.69,53.92,189.2,-56.84,-15.91,-37.24,25.1,220,122,-63,-1263.0,5221.0,6449,12.0,20080125.0,전라북도 완주군 봉동읍 테크노밸리로 497,-58,False
430690,한싹,,KOSDAQ,이주도,2165,-8.46,0.72,-8.84,-11.0,10.72,49.75,41.13,57.42,-58.04,-51.57,-59.3,4.4,228,35,-18,-245.0,3001.0,10895,12.0,20000622.0,서울특별시 강동구 고덕비즈밸리로2가길 61 한싹타워,-19,False
431190,케이쓰리아이,,KOSDAQ,이재영,2325,-2.92,0.51,-4.51,-12.0,5.28,35.4,18.42,451.38,-50.16,-57.5,-52.16,1.4,168,30,-14,-515.0,4544.0,7486,12.0,20000307.0,대전광역시 유성구 엑스포로 1 16층(도룡동 사이언스센터),-13,False
432430,와이랩,15오락·문화,KOSDAQ,강철구,2065,0.73,1.23,-5.05,-25.0,55.51,46.88,21.45,406.72,-40.14,-48.44,-60.59,2.3,335,128,-40,-409.0,1674.0,16508,12.0,20101112.0,서울특별시 마포구 잔다리로3길 20,-41,False
432470,케이엔에스,27기계·장비,KOSDAQ,정봉진,7610,-8.2,1.19,-59.92,-2.0,-12.36,-679.24,39.44,447.78,-45.91,-49.4,-29.28,11.0,600,133,13,-127.0,6412.0,8771,12.0,20060425.0,경기도 평택시 서탄면 서탄로 446-9 &nbsp,10,False
432720,퀄리타스반도체,28전기·전자,KOSDAQ,김두호,7610,-8.31,0.0,0.0,0.0,-11.93,-7.83,128.64,447.75,-62.7,-41.46,-43.92,112.6,1099,0,0,0.0,0.0,14187,12.0,20170201.0,"경기도 성남시 분당구 성남대로331번길 8, 609호 &nbsp",0,False
432980,엠에프씨,24제약,KOSDAQ,"황성관, 서기형(각자 대표이사)",2720,3.03,0.77,-19.71,-5.0,0.95,-79.67,18.7,358.98,-25.27,-21.16,-31.14,1.1,231,206,15,-138.0,3554.0,8591,12.0,20080307.0,경기도 화성시 마도면 청원산단7길 35(청원리 1453),-13,True
434480,모니터랩,,KOSDAQ,이광후,2280,-1.08,0.74,43.85,1.0,22.19,501.94,23.34,382.5,-45.71,-39.84,-44.19,4.3,270,36,-7,52.0,3084.0,12310,12.0,20050222.0,서울특별시 구로구 디지털로 306 대륭포스트타워 2차 1008호,-5,False
435570,에르코스,19음식료·담배,KOSDAQ,김슬기,6920,-1.98,0.97,-8.25,-9.0,-7.0,-79.93,77.75,32.24,-37.66,-47.58,-59.98,2.6,569,88,-6,-839.0,7124.0,7616,12.0,20140514.0,대전광역시 유성구 도안동로 329,-9,True
437730,삼현,30운송장비·부품,KOSDAQ,"황성호, 박기원",32350,-14.76,7.76,98.63,4.0,-5.51,-43.86,50.55,472.37,-40.09,-49.22,162.58,124.2,8909,188,-25,328.0,4168.0,31707,12.0,19880901.0,경상남도 창원시 의창구 죽전로 45,-32,True
438700,버넥트,,KOSDAQ,하태진,1734,-1.64,0.64,-3.84,-14.0,-32.66,32.9,48.61,138.52,-47.45,-56.92,-59.53,1.9,185,38,-15,-452.0,2706.0,11144,12.0,20161004.0,서울특별시 용산구 한강대로7길 10-15  버넥트 익스피리언스센터,-17,False
439090,마녀공장,23화학,KOSDAQ,"김기현, 송지혜(각자대표)",15050,-7.89,2.01,27.02,10.0,-13.23,-51.58,7.96,1766.16,-8.18,5.47,-16.25,48.8,2732,269,61,557.0,7488.0,16393,12.0,20120302.0,서울특별시 강남구 테헤란로 124 삼원타워 4층,70,True
439580,블루엠텍,11유통,KOSDAQ,김준석,1719,0.64,1.3,-12.83,-1.0,39.15,68.93,143.18,71.44,-49.59,-60.98,-67.07,7.5,552,440,-7,-134.0,1325.0,33846,12.0,20150326.0,경기도 평택시 청북읍 드림산단1로 45 -,26,False
439960,코스모로보틱스,29의료·정밀기기,KOSDAQ,오주영,14310,-13.01,27.31,-16.98,0.0,,,,,,,,2127.7,4387,13,-27,-843.0,524.0,32450,12.0,20160928.0,서울특별시 구로구 디지털로31길 20 8층 801호,-32,
440110,파두,28전기·전자,KOSDAQ,남이현,64500,-12.48,164.96,-42.16,-90.0,112.91,33.61,609.76,98.22,-5.29,203.53,429.56,1169.1,38878,595,77,-1530.0,391.0,50101,12.0,20150630.0,"서울특별시 강남구 학동로 343 16층, 17층(논현동, 더피나클강남)",102,False
440290,HB인베스트먼트,14금융,KOSDAQ,황유선,1655,-0.9,0.0,0.0,0.0,14.83,,6.94,,-23.56,-18.27,-24.94,1.5,467,0,0,0.0,0.0,27506,12.0,19991111.0,서울특별시 강남구 언주로 819,0,
440320,오픈놀,,KOSDAQ,권인택,2025,1.91,0.57,-3.05,-16.0,-4.67,-1129.63,45.81,81.19,-44.67,-45.64,-61.5,3.6,199,221,10,-663.0,3524.0,9980,12.0,20120416.0,서울특별시 영등포구 양평로 2(당산동6가),12,False
441270,파인엠텍,28전기·전자,KOSDAQ,이재규,6800,-0.87,1.53,-17.3,-5.0,-23.53,97.25,51.05,148.46,-36.69,-27.12,-38.46,27.4,2871,461,-22,-393.0,4459.0,42044,12.0,20220901.0,경기도 안양시 만안구 전파로24번길 93(안양동),25,False
443250,레뷰코퍼레이션,06일반서비스,KOSDAQ,김주오,5890,-2.97,1.35,12.35,11.0,-0.74,-4.54,26.82,366.41,-30.46,-45.41,-52.31,1.8,636,133,13,477.0,4356.0,10809,12.0,20141128.0,서울특별시 강남구 논현로135길 29,17,True
443670,에스피소프트,,KOSDAQ,이은재,2910,-4.59,1.05,18.77,6.0,0.81,4.96,14.11,502.33,-52.68,-46.11,-54.88,6.2,647,129,8,155.0,2772.0,24010,12.0,20130128.0,"경기도 과천시 과천대로7나길 34 3층(갈현동, 가비아@)",11,True
444530,심플랫폼,,KOSDAQ,"임대근, 강태신",4260,-0.93,0.0,0.0,0.0,43.97,-1764.42,32.05,493.05,-48.86,-42.74,-64.71,4.1,272,0,0,0.0,0.0,6418,12.0,20111130.0,"서울특별시 금천구 가산디지털1로 226, 2003호",0,False
445090,에이직랜드,28전기·전자,KOSDAQ,이종민,18780,-6.57,3.69,-7.69,-28.0,-22.76,-49.12,267.35,85.52,-38.93,-38.63,-37.3,35.8,2261,540,-30,-2443.0,5085.0,10925,12.0,20160411.0,경기도 수원시 영통구 대학4로 25 -,-27,False
445180,퓨릿,23화학,KOSDAQ,김정수,7260,-5.1,0.0,0.0,0.0,16.33,23.34,14.23,424.03,-37.95,-20.66,16.16,9.8,1292,0,0,0.0,0.0,17189,12.0,20100104.0,경상북도 경주시 안강읍 사박길 21 주식회사 퓨릿,0,True
445680,큐리옥스바이오시스템즈,29의료·정밀기기,KOSDAQ,김남용,38800,4.02,12.58,-23.59,-54.0,-2.18,12.43,33.2,160.48,-57.17,-68.81,-0.26,77.2,5952,13,-33,-1645.0,3084.0,17203,12.0,20180907.0,"서울특별시 금천구 디지털로9길 41 2층 202호, 204호 ~ 213호 (가산동, 삼성아이티해링턴타워) &nbsp",-26,False
446540,메가터치,28전기·전자,KOSDAQ,박진,6280,-8.32,0.0,0.0,0.0,-18.4,-204.45,19.65,308.94,10.37,58.99,48.46,26.3,1942,0,0,0.0,0.0,29079,12.0,20100909.0,충청남도 천안시 서북구 3공단2로 42 &nbsp,0,False
446840,지슨,29의료·정밀기기,KOSDAQ,한동진,3075,3.54,53.02,-128.12,-35.0,-16.79,-276.39,155.28,249.83,-57.62,-63.09,-71.88,2.3,382,136,-18,-24.0,58.0,11016,12.0,20221007.0,서울특별시 강남구 개포로 208 형지빌딩 -,-21,False
448280,에코아이,06일반서비스,KOSDAQ,현성완,7260,0.14,1.72,121.0,0.0,20.42,224.02,14.12,1953.53,-41.12,-27.18,-50.27,3.9,2044,54,-37,60.0,4227.0,29631,12.0,20050406.0,서울특별시 영등포구 여의나루로 61 11층,-34,True
448710,코츠테크놀로지,28전기·전자,KOSDAQ,조지원,10970,1.11,1.15,6.89,20.0,4.82,-12.28,124.84,287.24,-50.47,-42.23,-55.77,9.9,529,650,95,1593.0,9507.0,5285,12.0,19990526.0,"경기도 과천시 과천대로12길 117 과천 펜타원 B동 2층,3층,4층,5층,6층,7층,8층,9층(갈현동)",98,True
448900,한국피아이엠,30운송장비·부품,KOSDAQ,송준호,46350,-11.71,4.89,-5150.0,-1.0,0.61,-93.15,26.84,289.37,-49.45,-32.73,266.69,136.8,2605,83,-7,-9.0,9488.0,6074,12.0,20010414.0,대구광역시 달성군 다사읍 세천로8길 26,2,True
450330,하스,24제약,KOSDAQ,김용수,4230,-2.53,0.75,21.8,3.0,1.85,-26.2,17.61,393.72,-43.07,-26.94,-47.12,3.7,350,33,-8,194.0,5666.0,8186,12.0,20080104.0,강원특별자치도 강릉시 과학단지로 77-14 하스 본사,-9,True
450520,인스웨이브,,KOSDAQ,어세룡,1846,1.26,0.67,-7.82,-7.0,27.5,-11.07,28.77,414.66,-43.37,-48.0,-54.02,5.7,250,113,-28,-236.0,2755.0,14704,12.0,20020415.0,서울특별시 영등포구 국제금융로 39 20층(앵커원),-26,False
450950,아스테라시스,29의료·정밀기기,KOSDAQ,서은택,5710,-5.62,4.58,22.84,19.0,31.76,56.5,11.64,878.18,-51.4,-56.28,-47.9,4.0,2314,75,-18,250.0,1247.0,37627,12.0,20150707.0,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워1차 1005호",-10,True
451220,아이엠티,27기계·장비,KOSDAQ,최재성,8430,-8.86,2.15,67.98,10.0,35.79,-8.07,84.45,108.82,-45.05,-10.98,-14.42,27.4,706,122,11,124.0,3921.0,7874,12.0,20001123.0,경기도 수원시 영통구 신원로 306 1동 8층,8,False
451250,삐아,23화학,KOSDAQ,박광춘,7050,-3.03,1.56,15.03,12.0,15.72,8.64,14.53,807.47,-21.84,-24.44,-39.38,3.0,702,203,29,469.0,4524.0,10225,12.0,20040311.0,인천광역시 연수구 컨벤시아대로 165 32층,31,True
451760,컨텍,,KOSDAQ,이성희,7170,-6.4,1.27,-14.78,-2.0,32.88,64.24,65.97,70.94,-66.57,-64.77,-19.8,42.0,1173,182,-24,-485.0,5646.0,16507,12.0,20150105.0,대전광역시 유성구 지족로148번길 5-34(지족동),-9,False
452160,제이엔비,27기계·장비,KOSDAQ,이정범,3265,0.46,0.8,-90.69,-5.0,-6.78,-65.12,66.28,109.17,-49.46,-50.53,-41.59,1.4,314,35,-4,-36.0,4084.0,9617,12.0,20050401.0,경기도 평택시 진위면 진위2산단로 31-21 &nbsp,-7,True
452190,한빛레이저,27기계·장비,KOSDAQ,김정묵,3340,-6.18,2.55,32.12,14.0,30.8,176.77,36.17,379.74,-52.15,-28.17,-29.39,84.9,786,63,2,104.0,1311.0,23920,12.0,19971007.0,대전광역시 유성구 유성대로1596번길 32-48 &nbsp,2,False
452200,민테크,29의료·정밀기기,KOSDAQ,홍영진,1280,-4.9,1.01,-2.07,-63.0,0.75,19.73,65.2,265.61,-55.17,-49.11,-66.27,31.7,304,209,-110,-618.0,1263.0,24332,12.0,20150616.0,대전광역시 유성구 국제과학21로 62 -,-144,False
452280,한선엔지니어링,26금속,KOSDAQ,이제훈,11220,-6.5,3.26,45.98,7.0,30.23,98.05,105.7,176.47,-38.66,6.86,54.76,118.3,1942,485,49,244.0,3440.0,19247,12.0,20120222.0,부산광역시 강서구 녹산산단381로 80 -,51,True
452300,캡스톤파트너스,14금융,KOSDAQ,송은강,2160,-2.92,0.94,16.62,6.0,-22.9,6.53,18.57,189.06,-52.27,-28.83,-31.97,5.1,298,97,22,130.0,2297.0,14169,12.0,20080103.0,서울특별시 강남구 역삼로 180,22,False
452400,이닉스,30운송장비·부품,KOSDAQ,강동호.김정득(각자 대표이사),5720,-2.56,0.42,211.85,0.0,8.54,404.87,13.59,393.72,-39.21,-48.09,-54.31,1.5,498,266,-6,27.0,13584.0,9071,12.0,19840507.0,부산광역시 해운대구 해운대로191번길 16,4,False
452430,사피엔반도체,28전기·전자,KOSDAQ,이명희,25550,-6.41,0.0,0.0,0.0,116.61,-32.46,145.68,90.72,-45.29,-29.61,-13.83,28.2,2237,0,0,0.0,0.0,8255,12.0,20170829.0,경기도 성남시 수정구 창업로 43 판교글로벌비즈센터 A동 601~613호,0,False
452450,피아이이,27기계·장비,KOSDAQ,최정일,2995,-3.85,1.91,-4.78,-36.0,-70.84,-282.65,124.74,272.2,-58.92,-57.52,-67.23,28.2,1039,98,-31,-626.0,1566.0,36028,12.0,20180706.0,경기도 화성시 동탄기흥로 614 더퍼스트타워2차 19층,-16,False
453450,그리드위즈,06일반서비스,KOSDAQ,김구환,14790,-6.39,0.88,54.78,3.0,13.55,74.61,24.28,508.67,-35.97,-9.32,-32.77,23.3,1105,206,-22,270.0,16771.0,7942,12.0,20130305.0,"서울특별시 서초구 양재천로9길 1 양재동, 그리드위즈 빌딩",-20,False
453860,에이에스텍,23화학,KOSDAQ,"윤종배,이승재",9350,-2.09,0.0,0.0,0.0,-42.31,-101.27,83.19,109.11,-40.63,-41.93,-43.3,1.8,620,0,0,0.0,0.0,6444,12.0,20050315.0,충청남도 서천군 장항읍 장항산단7길 13 &nbsp,0,False
455180,케이지에이,27기계·장비,KOSDAQ,김옥태,1725,3.67,0.57,-2.21,0.0,-64.76,-208.15,142.44,49.18,-44.35,-50.36,-69.25,1.7,183,9,-12,-781.0,3014.0,13958,12.0,20171031.0,경기도 평택시 브레인산단4로 45 -,-16,False
455900,엔젤로보틱스,27기계·장비,KOSDAQ,조남민 (단독대표),16490,-5.83,6.13,-24.04,-41.0,10.22,5.21,13.51,2342.68,-43.24,-55.19,-28.77,24.0,2455,42,-108,-686.0,2690.0,15392,12.0,20170210.0,"서울특별시 광진구 광나루로56길 85 테크노마트21 제12층 제01호, 제02호(구의동)",-100,False
456010,아이씨티케이,28전기·전자,KOSDAQ,이정원,14030,-8.3,4.44,-28.12,-14.0,-39.85,-32.43,66.64,190.43,-36.8,-16.98,4.94,247.1,2104,6,-30,-499.0,3161.0,14502,12.0,20171018.0,"서울특별시 강남구 강남대로84길 16 비1층, 7층, 13층, 14층(역삼동, 제이스타워)",-11,False
456070,이엔셀,24제약,KOSDAQ,장종욱,6330,-1.71,1.41,-3.96,-35.0,-27.06,-14.15,61.69,1358.51,-60.66,-59.08,-46.45,7.7,646,72,-157,-1598.0,4474.0,11029,12.0,20180321.0,서울특별시 송파구 송파대로 201 17층(송파테라타워2 A동),-152,False
456160,지투지바이오,24제약,KOSDAQ,이희용,31000,2.31,-1.61,-2.19,-36100000.0,-44.98,-13.37,16.13,735.29,-61.92,-60.91,,108.3,4706,8,-108,-14150.0,-19236.0,16629,12.0,20170322.0,충청북도 청주시 흥덕구 오송읍 의료단지길 21,-833,False
457370,한켐,23화학,KOSDAQ,이상조,6430,-7.22,0.94,7.52,15.0,-7.63,-25.78,10.76,967.02,-31.6,-32.81,-29.03,183.2,536,367,65,855.0,6868.0,8062,12.0,19991015.0,대전광역시 유성구 테크노11로 55-11,69,True
