종목코드,재무제표종류,유동자산_2025,유동자산_2024,유동자산_2023,유동부채_2025,유동부채_2024,유동부채_2023,부채총계_2025,부채총계_2024,부채총계_2023,자본총계_2025,자본총계_2024,자본총계_2023,매출액_2025,매출액_2024,매출액_2023,영업이익_2025,영업이익_2024,영업이익_2023,당기순이익_2025,당기순이익_2024,당기순이익_2023
005935,,,,,,,,,,,,,,,,,,,,,,
005940,CFS,,,,,,,73947294000000.0,54307696000000.0,49084465000000.0,9438104000000.0,8119369000000.0,7613428000000.0,,,,,,,1031501000000.0,686638000000.0,553048000000.0
005945,,,,,,,,,,,,,,,,,,,,,,
005950,CFS,456803283000.0,502743175000.0,696255712000.0,564009150000.0,605518618000.0,661977616000.0,676055728000.0,735518289000.0,832802123000.0,221652054000.0,221727943000.0,260664591000.0,1659477477000.0,1916230887000.0,1995488453000.0,6884026000.0,-51445078000.0,-56017931000.0,-40522797000.0,-38208992000.0,-28074913000.0
005960,CFS,1125744750884.0,1200324643117.0,1363719905898.0,856569273465.0,1031943317710.0,1016620678576.0,1137043010158.0,1198332468597.0,1226953607157.0,550820451851.0,452761664688.0,580558728890.0,1758625710036.0,1688369156822.0,1899979526270.0,42628317835.0,-96940269971.0,30199216950.0,44513030968.0,-107507005059.0,-4854316016.0
005965,,,,,,,,,,,,,,,,,,,,,,
006040,CFS,3544497805672.0,3167813675841.0,3770743737259.0,2864765273862.0,2420635326745.0,3070620309109.0,4075767019771.0,3911798907580.0,4589421552831.0,3701777133435.0,3246412301301.0,3135721276463.0,9583673896991.0,8944231939726.0,8948570757964.0,516134102432.0,501319940394.0,464733626626.0,387148699085.0,113563839180.0,272187151018.0
006060,CFS,696411080525.0,856019219209.0,747616933377.0,942296265532.0,1090388108402.0,905070999887.0,1034102822962.0,1208778053988.0,1039627990949.0,558938660741.0,624256318598.0,613649058624.0,1781041307923.0,1867733844525.0,1466551191174.0,76579804544.0,118225154489.0,24745436322.0,9696359403.0,46909086708.0,-32499380085.0
006090,CFS,133052605989.0,135820201226.0,138289185761.0,179491146015.0,177644799611.0,118247567432.0,189058678755.0,185475288231.0,125447760254.0,247164555860.0,229720173118.0,220792416309.0,417363807366.0,400696837980.0,391537751320.0,13516897643.0,20898559487.0,16282340446.0,10582107463.0,12647900196.0,20298534633.0
006110,CFS,134970795661.0,165674914963.0,189503583143.0,114964374176.0,115443784275.0,93699966320.0,234103849818.0,192553436844.0,149310132933.0,217939022961.0,243610317884.0,254988673514.0,271458652401.0,251733337646.0,268023420437.0,-17647393573.0,-9590561021.0,3770590732.0,-24888579643.0,-9355451369.0,3406229990.0
006120,CFS,5465969922608.0,5540202272717.0,4868513750198.0,3743633280016.0,3840552509679.0,2829893307852.0,9448413351329.0,8639257973247.0,6185892808116.0,6851245699316.0,6503023268485.0,6085400867090.0,10164013989611.0,9039602889123.0,8939216850779.0,361353559282.0,172557836004.0,256702034546.0,144626599785.0,47105088426.0,255474481915.0
006125,,,,,,,,,,,,,,,,,,,,,,
006200,CFS,231022715410.0,265362583946.0,249532285927.0,101217189986.0,88638513497.0,87099655370.0,139686003303.0,123311984020.0,116991494092.0,377547139382.0,394567889707.0,386122138294.0,275886966324.0,294303954603.0,266806350932.0,-14050515935.0,-4125572651.0,-24677103505.0,-19780495925.0,-3371469939.0,-28809054750.0
006220,CFS,,,,,,,7372657000000.0,6854663000000.0,6626863000000.0,647270000000.0,590108000000.0,535851000000.0,,,,,,,13930000000.0,10416000000.0,5101000000.0
006260,CFS,16414864000000.0,12938266000000.0,11617591000000.0,13775531000000.0,10546216000000.0,8631564000000.0,17315204000000.0,13646786000000.0,11495353000000.0,7679588000000.0,6881153000000.0,6750601000000.0,31870031000000.0,27544663000000.0,24480743000000.0,1052554000000.0,1072943000000.0,899674000000.0,485145000000.0,391515000000.0,570596000000.0
006280,CFS,1370387734841.0,1201833945085.0,1039149087771.0,1145802792164.0,769474794987.0,868916638866.0,1576822440732.0,1262860145974.0,1103450608000.0,1394272744164.0,1481015706005.0,1539863309487.0,1991279093821.0,1679891941477.0,1626643815820.0,69149857151.0,32107347889.0,34436169536.0,-29685159445.0,-42637064523.0,-19808730987.0
006340,CFS,256086529987.0,167968538290.0,191351571521.0,146014269439.0,89009008719.0,122508949574.0,194400272027.0,113147385668.0,134547618320.0,152048393291.0,113845590709.0,100324043905.0,624542487406.0,552777321378.0,515401908392.0,9351244955.0,14338544095.0,13130113478.0,12916455490.0,6794390393.0,9612692059.0
006345,,,,,,,,,,,,,,,,,,,,,,
006360,CFS,9074153000000.0,8666551000000.0,9482032000000.0,7832139000000.0,9031905000000.0,8796223000000.0,12936285000000.0,12716171000000.0,12822139000000.0,5523557000000.0,5087123000000.0,4885160000000.0,12450347000000.0,12863811000000.0,13436685000000.0,437809000000.0,285954000000.0,-387945000000.0,93423000000.0,263924000000.0,-419501000000.0
006370,CFS,25530930140.0,22880384861.0,24380798670.0,265182853664.0,163237240115.0,137730400952.0,283654388067.0,266183596847.0,269986052589.0,137092079770.0,166004539549.0,197437292140.0,47247757544.0,54032084195.0,61806120887.0,-14972843698.0,-14996437410.0,-15147326554.0,-32485571925.0,-31258448492.0,-29666182421.0
006380,CFS,14941100329.0,54127481380.0,31567356492.0,18111193475.0,7719144965.0,197345539834.0,164896597652.0,150981955753.0,240136624028.0,76798528456.0,88175526950.0,-23332040485.0,24637580909.0,5149957128.0,7126016148.0,-21120021206.0,-8414278988.0,-1749082744.0,-32360115936.0,33187685346.0,-49109417604.0
006400,CFS,8739928568764.0,10334312926481.0,9187029193265.0,9794852795190.0,10855694147360.0,8518933137070.0,18685225421089.0,19030107423830.0,14131610215445.0,23570113159830.0,21567237112527.0,19907249977522.0,13266730679499.0,16592248884388.0,21436788407451.0,-1722360788760.0,363304463263.0,1545488713572.0,-584875358534.0,575512415979.0,2066046562201.0
006405,,,,,,,,,,,,,,,,,,,,,,
006490,CFS,23570978137.0,29113003993.0,27820318280.0,42384377550.0,37157200041.0,36941334924.0,44395288398.0,42344195202.0,38133734139.0,16065801836.0,48385591541.0,38350409280.0,105558023911.0,100534212723.0,99811312707.0,4078599684.0,-3786266549.0,446804037.0,-41682609189.0,2863841827.0,-30303127067.0
006570,CFS,80918419575.0,86589811368.0,95941613928.0,105334744566.0,89241690322.0,91020270941.0,116613540706.0,104211186452.0,106152378893.0,38179758102.0,58616650592.0,70991418122.0,126171254752.0,136965965065.0,145721236338.0,-9566103074.0,-3414516400.0,-4932768955.0,-16961334160.0,-10885966867.0,-7955396540.0
006650,CFS,763616014970.0,628061373296.0,502070943945.0,426670300890.0,307104451721.0,288246676637.0,618855781516.0,412100919394.0,371702112202.0,2081469764215.0,1807642130951.0,1824790602135.0,3347821791902.0,2800102662159.0,2499972627941.0,52668902480.0,-59892625042.0,-62321327716.0,55896051028.0,-8528518983.0,-29040720790.0
006660,CFS,242034889495.0,236466172407.0,221408500077.0,31673248606.0,31147578310.0,35223094742.0,39214036160.0,40059595049.0,44820839209.0,294870085424.0,282544315422.0,268603001235.0,117736352607.0,115772504831.0,125890836954.0,3245098937.0,6481452920.0,5439330772.0,7239547064.0,14886364613.0,14154227517.0
006740,CFS,31638311383.0,45481972718.0,61503210872.0,70913240732.0,70472330801.0,21850624649.0,82955079643.0,73621309369.0,79693711102.0,82229395998.0,105643446102.0,120222578181.0,93251674239.0,88112890040.0,82568024475.0,-15806498653.0,-13863126414.0,-2992480125.0,-24487692331.0,-21928781340.0,-5653312056.0
006800,CFS,,,,,,,136805727000000.0,124913290000000.0,116938446000000.0,13478203000000.0,12263708000000.0,11268502000000.0,29283028000000.0,22242327000000.0,20359464000000.0,,,,1582916000000.0,925470000000.0,333238000000.0
006805,,,,,,,,,,,,,,,,,,,,,,
00680K,,,,,,,,,,,,,,,,,,,,,,
006840,CFS,1568855704846.0,1346081352937.0,1534098922327.0,3043328990503.0,2673498897898.0,2775069811528.0,4853480868236.0,4091846427178.0,4020733884275.0,1122974788322.0,1245028500925.0,1294261200121.0,3235721337340.0,3810134357114.0,4479660141625.0,-147853720731.0,51103013034.0,279123890558.0,-174665824989.0,-16585694879.0,130395492971.0
006880,CFS,55712897135.0,44564590220.0,35061784725.0,106042255381.0,79524052080.0,109926582057.0,165622319170.0,148133972979.0,139384802130.0,108905764309.0,106747551398.0,103552470549.0,187759398480.0,164580506815.0,193419654722.0,10311259918.0,8401885993.0,8381489448.0,3539082936.0,5495211137.0,8831541142.0
006890,CFS,38373032896.0,57858386062.0,68938171478.0,7899884410.0,15047072464.0,12428080145.0,51873311442.0,20524575562.0,20900958071.0,172558115608.0,163784617311.0,161981348487.0,61347896962.0,71116461803.0,70748221182.0,2063376471.0,13705903914.0,17877381574.0,8746862173.0,12630825085.0,17372104698.0
006980,CFS,280420768698.0,243003797804.0,248068670570.0,208242100213.0,185029802110.0,211111514188.0,249797828098.0,230413176180.0,242808033710.0,212508273157.0,200178302014.0,182519530233.0,613023508125.0,606198677648.0,634838094173.0,19373123437.0,8591748464.0,5680812539.0,12933762577.0,19691475361.0,11055745204.0
007070,CFS,1797888273557.0,1481155501474.0,1857061602047.0,1995790785137.0,1898445971005.0,2688038587238.0,4207002646119.0,4400125241585.0,5608276834883.0,3276094767814.0,3181518137325.0,4433739107731.0,11957421688837.0,11579429708038.0,11080326094672.0,292119604403.0,256126253194.0,314455845115.0,50239032621.0,9791708542.0,22147526377.0
007110,CFS,34506673788.0,39774365147.0,42376412854.0,22477668289.0,27500129424.0,31054628544.0,33228946010.0,38374441329.0,41333553545.0,58660278740.0,59023216856.0,56968634418.0,54503324545.0,78727286743.0,101237416801.0,680665874.0,3802576947.0,4606467382.0,-685968434.0,1419223067.0,1662404066.0
007120,CFS,18954013844.0,14950027707.0,9912992825.0,7010036009.0,5234827463.0,5948307655.0,21891719306.0,23895046475.0,26320541597.0,48642635098.0,50972143110.0,58141399070.0,14128766686.0,11702648807.0,13025586982.0,3798690087.0,2013077715.0,3232556343.0,-2599733229.0,-8038192716.0,-9297695357.0
007160,CFS,305736644375.0,287936747984.0,299434662900.0,508904982241.0,462075806858.0,460396159573.0,617053790243.0,553184226975.0,522283807245.0,636174883972.0,663611446144.0,647475832866.0,706210125216.0,635200660442.0,632240275627.0,33151862048.0,-9378468076.0,-23912003470.0,-42808436080.0,15292243041.0,9347260430.0
007210,CFS,264493666570.0,268044342475.0,247206760852.0,185661252510.0,179658414008.0,180636131712.0,285542968336.0,292595811921.0,289171146580.0,374235690338.0,347688352726.0,331255797285.0,610688417236.0,643093353897.0,620719684691.0,23273390192.0,25722925299.0,44748806752.0,27359796117.0,20560690844.0,36431960368.0
007280,CFS,245497952188.0,233535168118.0,235482330815.0,172947086177.0,216140100005.0,241261713662.0,339343027393.0,328610417323.0,334499280052.0,214083709295.0,222038176760.0,226498155365.0,767140668215.0,768777778364.0,830391818276.0,11739651238.0,10612175190.0,47315792559.0,2990497445.0,-2916913267.0,28125493377.0
007310,CFS,1501272831876.0,1478843336530.0,1450698715577.0,1047644993447.0,1028844274979.0,904873432138.0,1438289345393.0,1415871492212.0,1432941729984.0,2202787081084.0,2181531596082.0,2063540799084.0,3674545422005.0,3539120882890.0,3454548477401.0,177251297728.0,222014509063.0,254893843560.0,72135661488.0,137599993733.0,161681368673.0
007340,CFS,2085071777000.0,1964801236000.0,1740312509000.0,2542827942000.0,1334190771000.0,1404917464000.0,2826018308000.0,2835259916000.0,3172968753000.0,2449662359000.0,2170771614000.0,1394417748000.0,3675704255000.0,3434542268000.0,3269243065000.0,527907609000.0,522916807000.0,490389696000.0,324985358000.0,318229010000.0,283445371000.0
007460,CFS,178643064135.0,134316587265.0,144207122658.0,183769075416.0,112959362693.0,125640479361.0,258654760913.0,169877622962.0,176739762369.0,458609869489.0,440090638442.0,417688000298.0,117974152260.0,150113578970.0,150577975324.0,-95570619373.0,-86806591009.0,-88866493684.0,-140570559359.0,-100375665264.0,-97283316172.0
007540,CFS,213976248136.0,206559971881.0,190023540407.0,107374406958.0,122340913957.0,126599533070.0,129316826382.0,139037541062.0,144770085041.0,360734564336.0,340743378948.0,329813517821.0,408963972960.0,404955848041.0,383926496950.0,24142975241.0,5875234279.0,8130901397.0,18805730606.0,10732118074.0,10634772183.0
007570,CFS,147761867138.0,125186799459.0,123658680911.0,171172259355.0,157549067839.0,140296144022.0,215922084514.0,191493987384.0,163024190155.0,241408583441.0,239533466603.0,229582370273.0,272422211708.0,268677532918.0,266669003173.0,4962569742.0,9622202657.0,16379100013.0,7132764228.0,9282193024.0,-2030394390.0
007575,,,,,,,,,,,,,,,,,,,,,,
007590,CFS,193246311317.0,182594443190.0,168992097474.0,56508096407.0,59966817284.0,52780547783.0,76316838378.0,72524598170.0,64434056198.0,174186060919.0,166142226081.0,159950147364.0,178997455771.0,170248304592.0,164275326108.0,12652186968.0,14610574702.0,13588672363.0,9766874174.0,9785798551.0,12160962261.0
007610,CFS,33737908539.0,35133226716.0,21259309116.0,33047309055.0,42798535701.0,63702222739.0,37109420066.0,55203970007.0,69366338263.0,36578125094.0,31267465740.0,22956731902.0,38170718483.0,23984030522.0,41641878386.0,1248969765.0,-5748394178.0,-7214331618.0,5277316854.0,9774539951.0,-16640943009.0
007660,CFS,862769924036.0,522697354400.0,383628200131.0,416473904433.0,377363096552.0,290513985554.0,533312849236.0,462609658014.0,359658155215.0,756197181444.0,327526708412.0,266778163292.0,1088025119176.0,836866961285.0,675332755709.0,204724531402.0,101878836049.0,62169058401.0,160482561697.0,74034111779.0,47723051484.0
007690,CFS,899727546629.0,705366764254.0,653730561289.0,604948624553.0,552802381994.0,561181386006.0,873181013894.0,739488447502.0,662535123654.0,876318119254.0,853824016796.0,847026119089.0,1395556194366.0,1305775130486.0,1311776360252.0,53170435543.0,25333558032.0,19152808086.0,21898775802.0,8940950262.0,7489803560.0
007700,CFS,1026219966187.0,677653077150.0,838490613033.0,572333997487.0,517707865880.0,493721176674.0,700781175716.0,663353855362.0,645468239044.0,3642862629037.0,3369899587839.0,3195056318742.0,1933800848582.0,1898301562891.0,1986296503879.0,434194766171.0,416366707580.0,514391689043.0,367905656969.0,321989239159.0,393602925421.0
007810,CFS,652869010518.0,576776531766.0,522355070375.0,383831359605.0,291371896557.0,242749230942.0,601954072823.0,574186642619.0,526566694739.0,790594031363.0,681195506573.0,709890315967.0,1509725133078.0,1406956573662.0,1332234444242.0,53816253084.0,-33153617896.0,-32101224771.0,53794771145.0,-129014306648.0,-28266358679.0
007815,,,,,,,,,,,,,,,,,,,,,,
00781K,,,,,,,,,,,,,,,,,,,,,,
007860,CFS,1583870282030.0,1431646364734.0,1227937214614.0,1610887151373.0,1488671644650.0,1237640953938.0,2089725341753.0,1896835374301.0,1556642713410.0,1629879818270.0,1527631381240.0,1215227939469.0,4916072967528.0,4498780011654.0,4020724761964.0,199589955218.0,241938199007.0,256859542763.0,93797410299.0,225729869603.0,211407356490.0
007980,CFS,352940014316.0,349684695189.0,313110285789.0,208954166521.0,408318948684.0,286432285747.0,481846617417.0,510409966345.0,478794359153.0,284913945862.0,241920412681.0,207669601545.0,1028988630596.0,1064151435568.0,920175022485.0,62006155691.0,48931866971.0,40575172330.0,37970490479.0,22354312028.0,6012388270.0
008040,CFS,234118275666.0,208021643871.0,207392603342.0,329715408482.0,178488084143.0,201568670655.0,336778396144.0,184581979533.0,206173173409.0,126964407050.0,270724470419.0,242629195318.0,674263587949.0,678149244374.0,678497886892.0,42468603763.0,50021201372.0,38636740353.0,-137263412989.0,24261791036.0,10738977757.0
008060,CFS,918191121298.0,759643831117.0,745306646567.0,324930527525.0,215192007648.0,225999709961.0,388480733168.0,299989343198.0,340057451171.0,1449629713905.0,1517772874977.0,1495255174827.0,1384989854344.0,1267194760967.0,1279256573243.0,11312935746.0,8416757822.0,31327712975.0,6226179828.0,42964643518.0,35936036808.0
00806K,,,,,,,,,,,,,,,,,,,,,,
008250,CFS,116802615058.0,131574750994.0,146428768970.0,133504396128.0,166721579666.0,167732476157.0,211262979949.0,236524438768.0,250827068234.0,188760011410.0,202224071114.0,192247663198.0,297310475768.0,326972782768.0,311559747602.0,-3828505984.0,13791182675.0,9115784917.0,-14178708027.0,-1926394198.0,-5593469801.0
008260,CFS,114805801770.0,121736624206.0,159229889714.0,208568973830.0,187047319512.0,187932026383.0,245610674943.0,219167117318.0,213796827395.0,270328274374.0,254522399415.0,234190235865.0,247943373789.0,275274102150.0,382911138805.0,30115120165.0,37132983882.0,70660872774.0,18971462998.0,25722065611.0,50209592821.0
008350,CFS,149602563764.0,141224574305.0,170423189198.0,96060729077.0,57940026635.0,88129042434.0,153089502829.0,107185227528.0,129539387322.0,284188276543.0,297532317360.0,303168213251.0,258921909120.0,289539027472.0,310499187506.0,-3265896897.0,4824753722.0,6445968577.0,3634987284.0,-26725073616.0,-263740253.0
008355,,,,,,,,,,,,,,,,,,,,,,
008420,CFS,54154013904.0,42823266142.0,54897665431.0,39514754696.0,33192826033.0,41677434309.0,43525127875.0,38213706389.0,47721898425.0,194854838703.0,185995113545.0,183924066261.0,137874736532.0,140206723395.0,163633902034.0,-959363760.0,-2130925338.0,-3436828194.0,5864546320.0,6617306057.0,18559890622.0
008490,CFS,464696023710.0,449583166661.0,431159543682.0,367242887128.0,384153830520.0,441422214363.0,520118845731.0,509924601861.0,516668522058.0,541016723836.0,507774363636.0,477068533826.0,722308593846.0,653264494420.0,594567151213.0,50206468443.0,33843445254.0,42994972090.0,47142445014.0,21552927392.0,8884952964.0
008600,CFS,161793358143.0,197175081516.0,196177066792.0,169086426712.0,184865907416.0,160135805710.0,199656530404.0,208000513628.0,195506006150.0,48423022041.0,86578650335.0,107345725123.0,188323233506.0,217377268077.0,216118598980.0,-21004317529.0,-12537683908.0,-4182783563.0,-36438089926.0,-27416248342.0,-15449994718.0
008700,CFS,101681359.0,104666521.0,116699764.0,49418136.0,58139433.0,80064913.0,50889035.0,59624589.0,81581166.0,93260335.0,89163424.0,82645435.0,151351168.0,189473465.0,255594471.0,3370256.0,7256370.0,7179111.0,4141982.0,6946614.0,5408820.0
