종목코드,종목명,재무제표종류,유동자산_2025,유동자산_2024,유동자산_2023,유동부채_2025,유동부채_2024,유동부채_2023,부채총계_2025,부채총계_2024,부채총계_2023,자본총계_2025,자본총계_2024,자본총계_2023,매출액_2025,매출액_2024,매출액_2023,영업이익_2025,영업이익_2024,영업이익_2023,당기순이익_2025,당기순이익_2024,당기순이익_2023,ROE_2025,부채비율_2025,유동비율_2025,ROE_2024,부채비율_2024,유동비율_2024,ROE_2023,부채비율_2023,유동비율_2023,매출액성장률_2025,영업이익성장률_2025,매출액성장률_2024,영업이익성장률_2024,유동자산_2022,유동자산_2021,유동부채_2022,유동부채_2021,부채총계_2022,부채총계_2021,자본총계_2022,자본총계_2021,매출액_2022,매출액_2021,영업이익_2022,영업이익_2021,당기순이익_2022,당기순이익_2021,ROE_2022,부채비율_2022,유동비율_2022,ROE_2021,부채비율_2021,유동비율_2021,매출액성장률_2023,영업이익성장률_2023,매출액성장률_2022,영업이익성장률_2022
314130,지놈앤컴퍼니,CFS,52294165605.0,91927843407.0,97049667134.0,22849144519.0,29812403924.0,28883140874.0,30431574221.0,48270190647.0,48543266217.0,114576784379.0,99064606739.0,113517123387.0,24586847088.0,27744683042.0,14295995472.0,-29234414724.0,-24198703745.0,-55092344303.0,-7686643893.0,-26849543035.0,-50652854697.0,-6.71,26.56,228.87,-27.1,48.73,308.35,-44.62,42.76,336.01,-11.38,-20.81,94.07,56.08,116909349345.0,81777354928.0,11140609039.0,9825696201.0,22452264197.0,23815855377.0,150544411899.0,113400469526.0,14084608191.0,451245828.0,-57512443619.0,-36087037083.0,-56949962422.0,-36003576452.0,-37.83,14.91,1049.4,-31.75,21.0,832.28,1.5,4.21,3021.27,-59.37
314140,알피바이오,CFS,57580847574.0,61112289811.0,67713988629.0,44403971078.0,51175295693.0,57496318391.0,49057928489.0,57196304183.0,63471178301.0,107197789834.0,102303102155.0,102746535753.0,136218902142.0,123966689440.0,151046484340.0,5086682831.0,-693640784.0,6622747030.0,4682267278.0,-907124572.0,5437253181.0,4.37,45.76,129.67,-0.89,55.91,119.42,5.29,61.77,117.77,9.88,833.33,-17.93,-110.47,81043297546.0,52271931616.0,78630256720.0,75450936631.0,82021315914.0,78810010393.0,91136602083.0,64926968983.0,138109319110.0,114963993242.0,9646809661.0,5879847319.0,4315650043.0,3812561248.0,4.74,90.0,103.07,5.87,121.38,69.28,9.37,-31.35,20.13,64.07
314930,바이오다인,CFS,18700422256.0,22361012419.0,21134021093.0,870677646.0,1147678781.0,603906356.0,870677646.0,1147678781.0,603906356.0,44069204325.0,43199550537.0,43382132587.0,7027675925.0,5271365360.0,4088693758.0,652257064.0,-1729805073.0,-2050797880.0,851593719.0,10770170.0,-991761827.0,1.93,1.98,2147.8,0.02,2.66,1948.37,-2.29,1.39,3499.55,33.32,137.71,28.93,15.65,22914545138.0,27987415712.0,1253613515.0,7312691071.0,1255398594.0,7324409125.0,44158788596.0,38498372302.0,12210425936.0,3763250582.0,6683364320.0,-2342503882.0,5611320477.0,-10856918511.0,12.71,2.84,1827.88,-28.2,19.03,382.72,-66.51,-130.69,224.46,385.31
315640,딥노이드,CFS,27645471712.0,19392727539.0,31630547056.0,2248844908.0,3708287196.0,5379521690.0,11974723790.0,12932503941.0,7246314846.0,28478883938.0,19041473121.0,27177742341.0,7471991050.0,10847380732.0,1933065857.0,-10557394860.0,-10095677184.0,-6726839518.0,-10747895228.0,-9077685388.0,-6737065539.0,-37.74,42.05,1229.32,-47.67,67.92,522.96,-24.79,26.66,587.98,-31.12,-4.57,461.15,-50.08,11753582331.0,16438992323.0,2902459343.0,1393900935.0,4560953361.0,4842936631.0,9966348823.0,13747857820.0,3181548542.0,943670491.0,-6158546806.0,-7651546740.0,-5333982810.0,-8853542022.0,-53.52,45.76,404.95,-64.4,35.23,1179.35,-39.24,-9.23,237.15,19.51
316140,우리금융지주,CFS,,,,,,,563598038000000.0,489858051000000.0,464607446000000.0,37859248000000.0,35895269000000.0,33397490000000.0,,,,,,,3227508000000.0,3171469000000.0,2626894000000.0,8.53,1488.67,,8.84,1364.69,,7.87,1391.14,,,,,,,,,,448847054000000.0,418333676000000.0,31627342000000.0,28850195000000.0,,,,,3323982000000.0,2807371000000.0,10.51,1419.17,,9.73,1450.02,,,,,
317120,라닉스,CFS,6891493571.0,6153547590.0,11783781605.0,9923604319.0,14247444680.0,6202753627.0,22139778253.0,23529974126.0,18597348105.0,21311835054.0,19554595672.0,10631958230.0,7467703331.0,7713262716.0,11543221600.0,-6051812572.0,-5419034462.0,-2957186931.0,-7772020734.0,-6733850580.0,-5369729462.0,-36.47,103.88,69.45,-34.44,120.33,43.19,-50.51,174.92,189.98,-3.18,-11.68,-33.18,-83.25,17405707598.0,14743292663.0,27534541939.0,1343700396.0,27652712250.0,25782216988.0,14321987349.0,19333230351.0,10984971091.0,9214694242.0,-1800111623.0,-2232714960.0,-4930203244.0,-2670402149.0,-34.42,193.08,63.21,-13.81,133.36,1097.22,5.08,-64.28,19.21,19.38
317240,TS트릴리온,CFS,14762872934.0,14122903786.0,10530160291.0,20762223648.0,26324619301.0,47549139837.0,26801929580.0,33411038188.0,50051890133.0,29025933485.0,25527420417.0,25341054445.0,26033520171.0,29682251187.0,39984448895.0,25672167.0,688185096.0,708439381.0,-2008590829.0,-4994806205.0,-2849346684.0,-6.92,92.34,71.1,-19.57,130.88,53.65,-11.24,197.51,22.15,-12.29,-96.27,-25.77,-2.86,13069962461.0,16837934338.0,49464241084.0,29716431314.0,50882427486.0,50569675893.0,17434198840.0,14867295589.0,62925391613.0,49870571653.0,-5813535569.0,-7640072243.0,-10183566653.0,-6826529938.0,-58.41,291.85,26.42,-45.92,340.14,56.66,-36.46,121.09,26.18,23.91
317330,덕산테코피아,CFS,162664774319.0,173538936995.0,112170658300.0,457145089089.0,338096388841.0,249651267192.0,540230144773.0,457247657885.0,330061600648.0,106475636736.0,205743613594.0,184305539033.0,112078954483.0,99694431512.0,94076712274.0,-43026410473.0,-30219465064.0,-6225474421.0,-105550462258.0,-72579149118.0,-19273669673.0,-99.13,507.37,35.58,-35.28,222.24,51.33,-10.46,179.08,44.93,12.42,-42.38,5.97,-385.42,71435629813.0,104059553481.0,17199914096.0,17594405779.0,95240671629.0,71348984066.0,203286055415.0,172986944898.0,111005121065.0,112383155917.0,9261039886.0,21980938749.0,15050342979.0,17378610980.0,7.4,46.85,415.33,10.05,41.25,591.44,-15.25,-167.22,-1.23,-57.87
317400,자이에스앤디,CFS,833210291045.0,870460896599.0,1129482170288.0,342507594166.0,437228803352.0,551848947437.0,493913412866.0,639120136968.0,775629628554.0,696004064996.0,666115579509.0,793535252292.0,1387596056216.0,1578173429989.0,2374632695604.0,12505665943.0,2376244362.0,126591961231.0,37119411185.0,6643969410.0,94998070797.0,5.33,70.96,243.27,1.0,95.95,199.09,11.97,97.74,204.67,-12.08,426.28,-33.54,-98.12,1512415592674.0,322493130914.0,1016844837657.0,120548674980.0,1230633742673.0,235999657379.0,722054387805.0,308346204652.0,2479010932945.0,435730829464.0,198896062736.0,50822485579.0,151898862071.0,36537283010.0,21.04,170.44,148.74,11.85,76.54,267.52,-4.21,-36.35,468.93,291.35
317450,명인제약,CFS,643308726757.0,385808764454.0,307589248056.0,46184037069.0,44602053998.0,39183657848.0,47296540812.0,49871470841.0,49276132379.0,794378106390.0,531820520796.0,472313931277.0,287254358952.0,269434788789.0,242337808007.0,92498324556.0,92754381974.0,83618497292.0,81435216634.0,68670651454.0,74511528963.0,10.25,5.95,1392.92,12.91,9.38,865.0,15.78,10.43,784.99,6.61,-0.28,11.18,10.93,,,,,,,,,,,,,,,,,,,,,,,,
317530,에피소드컴퍼니,CFS,17233954703.0,10187919704.0,2173623017.0,5311870415.0,5772073157.0,5517430144.0,6889406510.0,6279297819.0,6225832586.0,21262279994.0,12062624773.0,5798047330.0,5683497607.0,5677574243.0,8483510899.0,-3555910328.0,-3610777923.0,-3677587098.0,-6321233881.0,-4895289645.0,-5522902385.0,-29.73,32.4,324.44,-40.58,52.06,176.5,-95.25,107.38,39.4,0.1,1.52,-33.08,1.82,3051861177.0,6121450108.0,2759534587.0,3521725894.0,3839751259.0,4655916849.0,11107254462.0,12341124173.0,10088032993.0,6686099596.0,-2088411993.0,-2282770363.0,-1404429349.0,-2011425211.0,-12.64,34.57,110.59,-16.3,37.73,173.82,-15.91,-76.09,50.88,8.51
317690,퀀타매트릭스,CFS,48149719571.0,19186995202.0,13995558197.0,11265674780.0,3544913040.0,3037949547.0,12666981253.0,20295852520.0,4546307773.0,40005489818.0,6530650499.0,18119805856.0,3688305345.0,2497118525.0,3117941523.0,-15555988855.0,-16148156516.0,-22448003344.0,-19460421098.0,-20168600441.0,-21556016716.0,-48.64,31.66,427.4,-308.83,310.78,541.25,-118.96,25.09,460.69,47.7,3.67,-19.91,28.06,35852540101.0,55046006634.0,4117926160.0,2519982980.0,5717706035.0,5375186069.0,39879484967.0,58391739606.0,1285933974.0,549772571.0,-20017916127.0,-18415359417.0,-19237228776.0,-18115737228.0,-48.24,14.34,870.65,-31.02,9.21,2184.38,142.47,-12.14,133.9,-8.7
317770,엑스페릭스,CFS,17893560771.0,35002754706.0,29670994718.0,25668211192.0,37709036638.0,2353348073.0,31520945808.0,38438625756.0,3719269102.0,89881399548.0,58553196018.0,56379133583.0,21486557890.0,14747157399.0,11908780233.0,-1407428509.0,-3247811080.0,-4183750286.0,-20430158922.0,-3363941919.0,-3713605408.0,-22.73,35.07,69.71,-5.75,65.65,92.82,-6.59,6.6,1260.8,45.7,56.67,23.83,22.37,39755226364.0,42339072964.0,2153786567.0,2397225700.0,2309737042.0,2645208538.0,47931467774.0,45015048144.0,15077690234.0,14518263633.0,2817514520.0,3005123588.0,3096994916.0,3254550216.0,6.46,4.82,1845.83,7.23,5.88,1766.17,-21.02,-248.49,3.85,-6.24
317830,에스피시스템스,CFS,62012854573.0,58127693416.0,59355502702.0,24903380644.0,28059589585.0,27093965372.0,34040754108.0,32143422467.0,31947167455.0,64895060949.0,66428307411.0,68977117028.0,61613225016.0,71042045308.0,60478372061.0,-764490123.0,-2798232547.0,-303597650.0,-5290272362.0,-2195097029.0,419160638.0,-8.15,52.46,249.01,-3.3,48.39,207.16,0.61,46.32,219.07,-13.27,72.68,17.47,-821.69,39808104657.0,31767120451.0,23634449109.0,29794064109.0,29523529532.0,37740259999.0,50480490379.0,30593619565.0,53123407721.0,35904071545.0,3392697899.0,-475161341.0,2748403848.0,-607131878.0,5.44,58.49,168.43,-1.98,123.36,106.62,13.85,-108.95,47.96,814.01
317850,대모,CFS,26235087518.0,27287190495.0,28454835936.0,13972936798.0,10924102606.0,8811368809.0,16680468860.0,15046298985.0,16796593993.0,48126743303.0,46459470438.0,46347732881.0,40730717139.0,41319031078.0,44410624430.0,1910158830.0,116803828.0,-378452195.0,1893744903.0,131919431.0,-244027673.0,3.93,34.66,187.76,0.28,32.39,249.79,-0.53,36.24,322.93,-1.42,1535.36,-6.96,130.86,33538487705.0,41097694118.0,12189671565.0,14994981756.0,22061585042.0,32180309781.0,47558975848.0,47773748944.0,54799709139.0,49539646760.0,2133866331.0,524417939.0,1289347474.0,4607857596.0,2.71,46.39,275.14,9.65,67.36,274.08,-18.96,-117.74,10.62,306.9
317870,엔바이오니아,CFS,18319298457.0,11003142144.0,24056879813.0,32483083978.0,9143633804.0,13761288923.0,46723746771.0,19337545595.0,21718060388.0,35620910970.0,45552083927.0,42026470714.0,14278768705.0,14224121375.0,14654775506.0,-6221608041.0,-2108771552.0,-205229109.0,-11251943706.0,-2115801848.0,-3932306012.0,-31.59,131.17,56.4,-4.64,42.45,120.34,-9.36,51.68,174.82,0.38,-195.03,-2.94,-927.52,17614035574.0,15749968027.0,13350063874.0,9492803362.0,19007178362.0,20278784164.0,20978622994.0,18473636243.0,11023814761.0,8871109245.0,-701337249.0,-766887065.0,73513472.0,-2364160059.0,0.35,90.6,131.94,-12.8,109.77,165.91,32.94,70.74,24.27,8.55
318000,KBG,CFS,30123765392.0,27821190765.0,26049638344.0,4508021115.0,5587189325.0,3383822944.0,5422332639.0,6726424496.0,3898127573.0,46926877304.0,44912890189.0,42053864772.0,23920820499.0,24915425602.0,21589233488.0,2325929701.0,3157229271.0,4309941625.0,2591807582.0,3766347397.0,4583444412.0,5.52,11.55,668.23,8.39,14.98,497.95,10.9,9.27,769.83,-3.99,-26.33,15.41,-26.75,26199302396.0,26624418446.0,7612594924.0,4720311991.0,8128342221.0,10389430872.0,34945813884.0,31610772147.0,24346169031.0,27201365651.0,4105345034.0,5890451557.0,3252436463.0,4003590655.0,9.31,23.26,344.16,12.67,32.87,564.04,-11.32,4.98,-10.5,-30.31
318010,팜스빌,CFS,41487311839.0,41233896691.0,43626860080.0,1906936098.0,2165219271.0,5449375774.0,1954735303.0,2515698346.0,7262800801.0,66547332653.0,64624250914.0,64015921507.0,12728245936.0,16724977154.0,21394730375.0,-673132038.0,-258082234.0,1632976195.0,2902453242.0,1583124504.0,3307098243.0,4.36,2.94,2175.6,2.45,3.89,1904.38,5.17,11.35,800.58,-23.9,-160.82,-21.83,-115.8,47798455871.0,48681577417.0,6932585391.0,7239935553.0,12168103254.0,15003138205.0,62666751601.0,59304217740.0,26113221456.0,39027506833.0,4062759172.0,6159273248.0,4063506428.0,4996427683.0,6.48,19.42,689.48,8.43,25.3,672.4,-18.07,-59.81,-33.09,-34.04
318020,포인트모바일,CFS,65398760637.0,51315749877.0,47394036118.0,20267534477.0,15533803790.0,18836257195.0,43142332217.0,32398975496.0,20352519395.0,51876228905.0,49503300407.0,46636257044.0,87204429934.0,77295579606.0,80027251877.0,3006771217.0,-1407880306.0,4638590860.0,2853185386.0,1588577978.0,4843412566.0,5.5,83.16,322.68,3.21,65.45,330.35,10.39,43.64,251.61,12.82,313.57,-3.41,-130.35,54655330783.0,59619893305.0,31431934798.0,25757987505.0,33940295218.0,35476430939.0,42167900624.0,45652607629.0,87565394346.0,77441336630.0,315519108.0,-4459570803.0,-2507252141.0,-9253224018.0,-5.95,80.49,173.88,-20.27,77.71,231.46,-8.61,1370.15,13.07,107.08
318060,그래피,CFS,26510579694.0,11155227606.0,10825527492.0,18213241016.0,17803882840.0,50879770770.0,18644463058.0,18130026894.0,53226151405.0,21051694632.0,3857208904.0,-31012077044.0,20532799353.0,16124504289.0,10447933672.0,-11053753180.0,-9170305465.0,-6977587083.0,-11669860403.0,-32664364539.0,-5425219428.0,-55.43,88.57,145.56,-846.84,470.03,62.66,17.49,-171.63,21.28,27.34,-20.54,54.33,-31.43,,,,,,,,,,,,,,,,,,,,,,,,
318160,셀바이오휴먼텍,CFS,44020507304.0,23992467979.0,26918218987.0,19197395154.0,6283748731.0,8558744589.0,29454528580.0,6493151730.0,8633700249.0,59003003695.0,46411684485.0,44562705949.0,51066196366.0,28418645601.0,27324211009.0,9317112607.0,4036756741.0,3149395754.0,8695012384.0,4378731243.0,-1857096179.0,14.74,49.92,229.3,9.43,13.99,381.82,-4.17,19.37,314.51,79.69,130.81,4.01,28.18,19935542297.0,32071022867.0,13705590104.0,19476949400.0,13834709667.0,29201882788.0,32147113023.0,28866785201.0,27544537889.0,35160758089.0,3534897992.0,5601796250.0,2889885474.0,3112523848.0,8.99,43.04,145.46,10.78,101.16,164.66,-0.8,-10.91,-21.66,-36.9
318410,비비씨,CFS,52879916832.0,47762422114.0,47200225667.0,9289087456.0,10197123155.0,6795664406.0,12138391757.0,13511504341.0,11098532399.0,80014045016.0,76796619525.0,76533986117.0,51648442504.0,60662023995.0,53601594101.0,6192519840.0,5729097034.0,4460279509.0,5461632264.0,3763975247.0,5364831664.0,6.83,15.17,569.27,4.9,17.59,468.39,7.01,14.5,694.56,-14.86,8.09,13.17,28.45,43746960570.0,51443660570.0,6534051838.0,14355278177.0,10843296801.0,18248920619.0,72837707754.0,71573321917.0,45266822991.0,36791403623.0,1907469460.0,3117057602.0,1021885578.0,3483778364.0,1.4,14.89,669.52,4.87,25.5,358.36,18.41,133.83,23.04,-38.81
319400,현대무벡스,CFS,191903715384.0,219728807130.0,162868633010.0,107779443173.0,110172629648.0,77216693442.0,123133006974.0,126722489340.0,88200130683.0,160303427587.0,172142776675.0,160732665935.0,393940640251.0,341383043004.0,267838061818.0,18212543309.0,24571079650.0,4143334694.0,11293835158.0,26917423749.0,4207016427.0,7.05,76.81,178.05,15.64,73.61,199.44,2.62,54.87,210.92,15.4,-25.88,27.46,493.03,136785072621.0,144145212524.0,48651535920.0,62665096600.0,64868050893.0,84467191584.0,154581325900.0,126715049464.0,210456108794.0,240087700147.0,12155021726.0,15407257360.0,9245492544.0,8130733610.0,5.98,41.96,281.15,6.42,66.66,230.02,27.27,-65.91,-12.34,-21.11
319660,피에스케이,CFS,442780964186.0,398573268975.0,353608678775.0,89382450594.0,81154312944.0,86122493918.0,106961955599.0,97639459052.0,101823749358.0,539036262184.0,471716805682.0,392569607133.0,457213151918.0,398050977575.0,351863805650.0,88494057075.0,83924423263.0,54118591422.0,78545663379.0,79128216285.0,52520188202.0,14.57,19.84,495.38,16.77,20.7,491.13,13.38,25.94,410.59,14.86,5.44,13.13,55.08,383950967173.0,321166418090.0,100917650989.0,111131066850.0,119341821898.0,124191260092.0,353307517966.0,289070957803.0,460909201007.0,445803726054.0,91842998729.0,94084940603.0,77443254531.0,76728411521.0,21.92,33.78,380.46,26.54,42.96,289.0,-23.66,-41.07,3.39,-2.38
320000,한울반도체,CFS,81778900333.0,25662442537.0,29309752646.0,59748976352.0,6471468428.0,14510629545.0,84587573848.0,13893934545.0,14604937804.0,45602364372.0,37529726599.0,24284435614.0,11462850473.0,9453392037.0,15967468488.0,-5048215532.0,-4397605316.0,392035396.0,-21923567730.0,-20849809108.0,1561754324.0,-48.08,185.49,136.87,-55.56,37.02,396.55,6.43,60.14,201.99,21.26,-14.79,-40.8,-1221.74,20020361872.0,17531290047.0,5651118859.0,3139872643.0,6013231953.0,3510681746.0,22722871332.0,21102291055.0,20269062117.0,15405210799.0,1801558756.0,577869405.0,1770713178.0,670470480.0,7.79,26.46,354.27,3.18,16.64,558.34,-21.22,-78.24,31.57,211.76
321260,프로이천,CFS,35727363888.0,35371787298.0,33892428340.0,2813820097.0,4731900135.0,6660051288.0,5247236440.0,5621583825.0,6966399500.0,42926368267.0,40525546121.0,36888606967.0,31533846355.0,36028044979.0,33363102492.0,2771555590.0,1177001330.0,1468893907.0,3916817486.0,5601382311.0,3447951116.0,9.12,12.22,1269.71,13.82,13.87,747.52,9.35,18.88,508.89,-12.47,135.48,7.99,-19.87,26256897608.0,23143179357.0,3410323339.0,3839957425.0,3923446731.0,5094049097.0,32650843160.0,27059797432.0,38191882053.0,34750746631.0,3070109980.0,2006212586.0,4556759578.0,-358162488.0,13.96,12.02,769.92,-1.32,18.83,602.69,-12.64,-52.16,9.9,53.03
321370,센서뷰,CFS,6374708173.0,22301961036.0,11799699678.0,19672602192.0,9056692070.0,8657231812.0,23520655167.0,23540531300.0,14308429902.0,13028038000.0,19174026284.0,13941156789.0,19015844360.0,15601876294.0,8462919584.0,-11557754187.0,-15785555200.0,-18044346431.0,-15196657061.0,-17836483829.0,-18332110830.0,-116.65,180.54,32.4,-93.02,122.77,246.25,-131.5,102.63,136.3,21.88,26.78,84.36,12.52,9757180166.0,18399339894.0,5977655205.0,24459718541.0,12218866029.0,51677177939.0,14196041306.0,-17692086041.0,5614289674.0,4596770650.0,-15690957885.0,-9554294842.0,-12698661374.0,-15191901611.0,-89.45,86.07,163.23,85.87,-292.09,75.22,50.74,-15.0,22.14,-64.23
321550,티움바이오,CFS,50908740669.0,58914024451.0,45310766619.0,45954064500.0,39340083982.0,23819590893.0,60809923836.0,56538781273.0,49171836702.0,37743732808.0,50759701043.0,70374188758.0,12288796652.0,6792235001.0,4898775191.0,-16146558840.0,-18699185300.0,-27832080130.0,-18786557806.0,-23546456712.0,-19037667377.0,-49.77,161.11,110.78,-46.39,111.39,149.76,-27.05,69.87,190.22,80.92,13.65,38.65,32.81,40294599146.0,41901292528.0,30109893342.0,4466970251.0,33972065374.0,26416000264.0,62286700446.0,90318737134.0,,,-25640393911.0,-32696159595.0,-31402338378.0,-32252800935.0,-50.42,54.54,133.83,-35.71,29.25,938.02,,-8.55,,21.58
321820,아티스트컴퍼니,CFS,30242029405.0,26881434187.0,52367004538.0,30664861560.0,16568131764.0,32586485949.0,32024074331.0,29302511044.0,33245393614.0,39618840235.0,23289400124.0,27980014127.0,46650140282.0,21265284097.0,21272385828.0,-3958696884.0,-3148114885.0,-3277590268.0,1120755257.0,-7814275067.0,-5249483391.0,2.83,80.83,98.62,-33.55,125.82,162.25,-18.76,118.82,160.7,119.37,-25.75,-0.03,3.95,39319605929.0,46582101415.0,9177917441.0,11652189533.0,41554710295.0,36478501900.0,7426354136.0,25613129795.0,30110649760.0,32467617617.0,-1332504584.0,-4395590696.0,-18952081115.0,-7951297311.0,-255.2,559.56,428.42,-31.04,142.42,399.77,-29.35,-145.97,-7.26,69.69
322000,HD현대에너지솔루션,CFS,386078140813.0,318190545438.0,361109469820.0,95540370200.0,70005020112.0,105253368902.0,112646200697.0,84090604074.0,130500000767.0,417784216586.0,369683769362.0,371556913092.0,492659873672.0,422371216357.0,546119805992.0,41222890455.0,3502725251.0,17542859732.0,41676678809.0,114228449.0,-2863877616.0,9.98,26.96,404.1,0.03,22.75,454.53,-0.77,35.12,343.09,16.64,1076.88,-22.66,-80.03,490181755892.0,445279417567.0,237448773015.0,255777451702.0,271292811162.0,285239400322.0,381533148869.0,320319488368.0,984812413122.0,593163581874.0,90165877747.0,9494797191.0,60610132499.0,-6655574104.0,15.89,71.11,206.44,-2.08,89.05,174.09,-44.55,-80.54,66.03,849.63
322180,LS티라유텍,CFS,44483203767.0,50829506156.0,33019405054.0,33018685798.0,40057831358.0,42993526406.0,41314847677.0,45155096386.0,49547878496.0,70187707474.0,38389333622.0,13500598883.0,58940727170.0,57466908663.0,54359306573.0,-4293305447.0,-7912345095.0,-3849047367.0,-11408430827.0,-2023029686.0,-7718826334.0,-16.25,58.86,134.72,-5.27,117.62,126.89,-57.17,367.01,76.8,2.56,45.74,5.72,-105.57,14543946126.0,9952489063.0,11640553081.0,7384541069.0,17959814589.0,11428898141.0,17839772694.0,19395418087.0,35942703346.0,39326882182.0,-4267879043.0,-7892968263.0,-4672473566.0,-8698553143.0,-26.19,100.67,124.94,-44.85,58.93,134.77,51.24,9.81,-8.61,45.93
322310,오로스테크놀로지,CFS,46064649400.0,52670057861.0,38148166464.0,21237885755.0,20494443392.0,6836840751.0,28700301276.0,26228934890.0,11845145811.0,63465259312.0,68177499303.0,62366907479.0,52136517687.0,61412173565.0,45529498555.0,-8371350347.0,6083234932.0,2369674252.0,-6421102751.0,5906649297.0,3378588226.0,-10.12,45.22,216.9,8.66,38.47,257.0,5.42,18.99,557.98,-15.1,-237.61,34.88,156.71,41820543441.0,49918272566.0,5473247684.0,8089346737.0,8629170756.0,10266292480.0,61072760822.0,64458868682.0,35398202864.0,39530355925.0,-3292067759.0,1937294295.0,-2978002016.0,1797301476.0,-4.88,14.13,764.09,2.79,15.93,617.09,28.62,171.98,-10.45,-269.93
322510,제이엘케이,CFS,49725019589.0,48626411657.0,6710311866.0,24116081519.0,8822191148.0,6345743704.0,33067864508.0,25277102539.0,21429826827.0,41362862353.0,49315966460.0,11724993204.0,3339486486.0,1427510483.0,2488983756.0,-13202037178.0,-12731677700.0,-7147568952.0,-13606311614.0,-13447974784.0,-7306037907.0,-32.89,79.95,206.19,-27.27,51.26,551.18,-62.31,182.77,105.75,133.94,-3.69,-42.65,-78.13,8851869757.0,11842546583.0,1605699637.0,2115338244.0,19731533964.0,16188214678.0,16599264053.0,24260053417.0,3415330726.0,3786050431.0,-8627804401.0,-7424304196.0,-9310493816.0,-7673644240.0,-56.09,118.87,551.28,-31.63,66.73,559.84,-27.12,17.16,-9.79,-16.21
