종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월
276730,한울앤제주,KOSDAQ,33,-19,-31,-135.0,407,2284,12.0
277070,린드먼아시아,KOSDAQ,23,11,11,6.0,404,13692,12.0
277410,인산가,KOSDAQ,100,-3,-2,1.0,214,3841,12.0
277810,레인보우로보틱스,KOSDAQ,91,-16,-9,1.0,79830,19399,12.0
277880,티에스아이,KOSDAQ,509,38,120,9.0,599,19843,12.0
278280,천보,KOSDAQ,408,-34,-42,-17.0,3920,12253,12.0
278650,HLB바이오스텝,KOSDAQ,135,-26,-31,-18.0,329,17432,12.0
279600,미디어젠,KOSDAQ,120,-47,-48,-29.0,177,4684,12.0
281740,레이크머티리얼즈,KOSDAQ,332,42,32,9.0,7342,65730,12.0
282720,금양그린파워,KOSDAQ,728,-80,-89,-1.0,782,12119,12.0
282880,코윈테크,KOSDAQ,398,-10,55,3.0,1068,11694,12.0
284620,카이노스메드,KOSDAQ,4,-10,-13,-36100000.0,359,33086,12.0
285490,노바텍,KOSDAQ,112,0,41,12.0,1136,10575,12.0
285800,진영,KOSDAQ,85,-1,-11,-7.0,173,17477,12.0
286750,나노실리칸첨단소재,KOSDAQ,20,-13,-14,-28.0,542,32028,12.0
287840,인투셀,KOSDAQ,0,0,0,0.0,2969,15021,12.0
288180,케이피항공산업,KOSDAQ,137,6,7,0.0,557,7393,12.0
288330,파라택시스코리아,KOSDAQ,3,-21,-26,-90.0,441,106080,12.0
288620,에스프리즘,KOSDAQ,24,-28,-32,-43.0,280,6979,12.0
288980,모아데이타,KOSDAQ,44,-23,-36,-84.0,285,36381,12.0
289010,아이스크림에듀,KOSDAQ,683,-18,-26,-11.0,120,13945,12.0
289080,SV인베스트먼트,KOSDAQ,214,-27,-14,-1.0,1071,60138,3.0
289220,자이언트스텝,KOSDAQ,93,-56,-51,-32.0,269,22312,12.0
289930,웨이비스,KOSDAQ,294,-49,-55,-22.0,927,13149,12.0
290090,트윔,KOSDAQ,29,-17,-3,-4.0,297,7440,12.0
290120,DH오토리드,KOSDAQ,980,52,46,14.0,362,15825,12.0
290270,휴네시온,KOSDAQ,52,-17,-18,11.0,243,9607,12.0
290520,신도기연,KOSDAQ,13,-13,6,6.0,238,15736,12.0
290550,디케이티,KOSDAQ,1156,88,142,16.0,4380,20001,12.0
290560,파라택시스이더리움,KOSDAQ,0,0,0,0.0,251,22362,12.0
290650,엘앤씨바이오,KOSDAQ,303,60,30,-56.0,18015,26969,12.0
290660,다이나믹솔루션,KOSDAQ,31,-31,-59,-35.0,756,42837,12.0
290670,대보마그네틱,KOSDAQ,11,-19,-19,-106.0,393,7857,12.0
290690,소룩스,KOSDAQ,507,-66,-421,-58.0,2261,52599,12.0
290720,푸드나무,KOSDAQ,169,-70,-76,-16.0,1069,35459,12.0
290740,액트로,KOSDAQ,487,-5,27,13.0,744,10065,12.0
291230,엔피,KOSDAQ,47,-20,-21,-16.0,285,44095,12.0
291650,압타머사이언스,KOSDAQ,11,-71,-87,-43.0,579,61039,12.0
291810,핀텔,KOSDAQ,106,-15,1,0.0,187,11368,12.0
293490,카카오게임즈,KOSDAQ,829,-255,-458,-9.0,8139,107245,12.0
293580,나우IB,KOSDAQ,67,3,4,-1.0,1177,94929,12.0
293780,압타바이오,KOSDAQ,10,-61,-64,-44.0,1164,28093,12.0
294090,이오플로우,KOSDAQ,1,-34,-86,-36100000.0,622,41809,12.0
294140,레몬,KOSDAQ,33,-21,-20,0.0,496,24914,12.0
294570,쿠콘,KOSDAQ,0,0,0,0.0,1694,10091,12.0
294630,서남,KOSDAQ,14,-45,-39,-42.0,706,26499,12.0
295310,에이치브이엠,KOSDAQ,451,-68,-92,-17.0,4662,12046,12.0
296640,이노에이엑스,KOSDAQ,71,5,6,8.0,235,5178,12.0
297090,씨에스베어링,KOSDAQ,288,18,28,12.0,988,27270,12.0
297570,아틀라스링크,KOSDAQ,166,27,28,0.0,351,34621,12.0
297890,HB솔루션,KOSDAQ,147,-11,179,15.0,1175,73140,12.0
298060,풍전약품,KOSDAQ,152,-15,-16,0.0,245,9637,12.0
298380,에이비엘바이오,KOSDAQ,131,-172,-147,-15.0,38799,55987,12.0
298540,더네이쳐홀딩스,KOSDAQ,1128,-9,11,-1.0,899,14486,12.0
298830,슈어소프트테크,KOSDAQ,202,-4,-5,10.0,1975,53458,12.0
299030,하나기술,KOSDAQ,83,-37,-37,-8.0,936,7994,12.0
299170,더블유에스아이,KOSDAQ,119,-2,0,-8.0,516,41511,12.0
299660,셀리드,KOSDAQ,42,-120,-123,-27.0,304,29502,12.0
299900,위지윅스튜디오,KOSDAQ,137,-18,59,-16.0,398,171048,12.0
300080,플리토,KOSDAQ,52,-1,2,45.0,1206,16505,12.0
300120,라온피플,KOSDAQ,399,-27,-34,-38.0,228,49504,12.0
301300,바이브컴퍼니,KOSDAQ,190,-38,-195,-35.0,180,13154,12.0
302430,이노메트리,KOSDAQ,175,2,13,-2.0,565,9833,12.0
302550,리메드,KOSDAQ,72,7,10,3.0,837,30907,12.0
303030,지니틱스,KOSDAQ,541,3,7,4.0,220,9157,12.0
303360,프로티아,KOSDAQ,105,15,23,10.0,631,12879,12.0
303530,이노뎁,KOSDAQ,85,-36,-31,-8.0,182,7339,12.0
303810,동국생명과학,KOSDAQ,1318,119,48,3.0,746,31984,12.0
304100,솔트룩스,KOSDAQ,89,-49,-51,-15.0,1299,12593,12.0
304360,에스바이오메딕스,KOSDAQ,44,-30,-18,-88.0,2151,12385,12.0
304840,피플바이오,KOSDAQ,6,-15,-21,-84.0,212,24320,12.0
305090,마이크로디지탈,KOSDAQ,25,-39,-43,0.0,348,18620,12.0
306040,에스제이그룹,KOSDAQ,369,-39,-52,-9.0,172,9865,12.0
306620,지아이에스,KOSDAQ,139,-14,-18,-7.0,795,47942,12.0
307180,아이엘,KOSDAQ,252,2,-4,-51.0,1605,36915,12.0
307280,원바이오젠,KOSDAQ,93,21,23,18.0,370,7094,12.0
307750,국전,KOSDAQ,347,27,-30,-8.0,1082,53986,12.0
307870,비투엔,KOSDAQ,28,-14,-21,-31.0,634,74299,12.0
307930,컴퍼니케이,KOSDAQ,0,0,0,0.0,899,15610,12.0
308080,바이젠셀,KOSDAQ,0,-27,-26,-20.0,1039,20499,12.0
308100,형지글로벌,KOSDAQ,82,6,-1,-70.0,107,24023,12.0
308430,셀비온,KOSDAQ,23,-71,-73,-39.0,1557,12905,12.0
309710,아이티켐,KOSDAQ,127,-17,-43,-32.0,2684,12783,12.0
309930,조이웍스앤코,KOSDAQ,212,34,30,-62.0,156,19255,12.0
309960,LB인베스트먼트,KOSDAQ,131,21,22,11.0,957,23217,12.0
310200,애니플러스,KOSDAQ,296,24,24,8.0,1272,52162,12.0
310210,보로노이,KOSDAQ,0,-220,-220,-70.0,23247,18420,12.0
310870,디와이씨,KOSDAQ,332,26,34,8.0,275,21922,12.0
311320,지오엘리먼트,KOSDAQ,149,21,23,9.0,1006,12614,12.0
311390,네오크레마,KOSDAQ,191,7,26,3.0,284,12653,12.0
311690,CJ 바이오사이언스,KOSDAQ,8,-53,-51,-38.0,479,13065,12.0
312610,에이에프더블류,KOSDAQ,157,-65,-56,-9.0,85,20256,12.0
313760,캐리,KOSDAQ,5,-7,-11,-38.0,52,11207,12.0
314130,지놈앤컴퍼니,KOSDAQ,58,-61,-72,-8.0,1599,45178,12.0
314140,알피바이오,KOSDAQ,1240,-7,-12,-1.0,499,8666,12.0
314930,바이오다인,KOSDAQ,9,-4,1,0.0,2449,29764,12.0
315640,딥노이드,KOSDAQ,108,-101,-91,-39.0,379,29372,12.0
317120,라닉스,KOSDAQ,16,-16,-18,-42.0,193,15260,12.0
317240,TS트릴리온,KOSDAQ,101,11,10,-3.0,233,29176,12.0
317330,덕산테코피아,KOSDAQ,391,-104,-151,-51.0,1975,20476,12.0
317530,에피소드컴퍼니,KOSDAQ,153,-2,-5,-26.0,502,17494,12.0
317690,퀀타매트릭스,KOSDAQ,7,-40,-47,-86.0,450,20135,12.0
317770,엑스페릭스,KOSDAQ,67,-8,29,-18.0,773,36644,12.0
317830,에스피시스템스,KOSDAQ,108,-16,-13,-11.0,472,10773,12.0
317850,대모,KOSDAQ,117,10,15,5.0,458,8324,12.0
317870,엔바이오니아,KOSDAQ,51,-7,-3,-24.0,325,8841,12.0
318000,KBG,KOSDAQ,54,7,9,6.0,252,8740,12.0
318010,팜스빌,KOSDAQ,25,-1,15,5.0,292,7929,12.0
318020,포인트모바일,KOSDAQ,181,4,16,14.0,239,12301,12.0
318060,그래피,KOSDAQ,34,-32,-28,-115.0,1972,11173,12.0
318160,셀바이오휴먼텍,KOSDAQ,127,15,20,17.0,538,9337,12.0
318410,비비씨,KOSDAQ,137,21,39,7.0,321,5555,12.0
319400,현대무벡스,KOSDAQ,750,-6,-1,7.0,21050,111376,12.0
319660,피에스케이,KOSDAQ,1566,472,512,19.0,49243,28966,12.0
320000,한울반도체,KOSDAQ,113,-42,-61,0.0,1029,6734,12.0
321260,프로이천,KOSDAQ,67,-7,10,7.0,458,28192,12.0
321370,센서뷰,KOSDAQ,21,-34,-42,-99.0,702,51664,12.0
321550,티움바이오,KOSDAQ,30,-45,-58,-36.0,1142,30038,12.0
321820,아티스트컴퍼니,KOSDAQ,74,-14,-17,3.0,327,15591,12.0
322180,LS티라유텍,KOSDAQ,140,-26,-27,-16.0,788,21496,12.0
322310,오로스테크놀로지,KOSDAQ,68,-68,-69,-18.0,1551,9366,12.0
322510,제이엘케이,KOSDAQ,4,-34,-38,-33.0,1386,25725,12.0
322780,코퍼스코리아,KOSDAQ,108,-25,-5,-44.0,200,8974,12.0
323280,태성,KOSDAQ,199,-9,-5,-1.0,9833,30537,12.0
323350,다원넥스뷰,KOSDAQ,187,13,-42,-43.0,672,8010,12.0
323990,박셀바이오,KOSDAQ,19,-150,-106,-14.0,930,23257,12.0
327260,RF머트리얼즈,KOSDAQ,200,32,41,19.0,4268,8995,12.0
328130,루닛,KOSDAQ,240,-136,-177,-45.0,6887,74458,12.0
328380,솔트웨어,KOSDAQ,180,-1,0,3.0,177,6852,12.0
330350,위더스제약,KOSDAQ,1027,57,51,5.0,828,13199,12.0
330730,스톤브릿지벤처스,KOSDAQ,142,34,34,3.0,807,18217,12.0
330860,네패스아크,KOSDAQ,1193,-26,-131,-15.0,4160,12184,12.0
331380,포커스에이아이,KOSDAQ,81,-26,-35,0.0,756,36560,12.0
331520,밸로프,KOSDAQ,108,10,12,10.0,202,10172,12.0
331740,아우토크립트,KOSDAQ,51,-47,-49,0.0,583,9750,12.0
331920,셀레믹스,KOSDAQ,9,-14,-60,-53.0,1095,11181,12.0
332290,누보,KOSDAQ,316,14,13,9.0,320,39904,12.0
332370,아이디피,KOSDAQ,111,23,36,17.0,699,13273,12.0
332570,PS일렉트로닉스,KOSDAQ,357,1,203,23.0,3106,46711,12.0
333050,이노테나,KOSDAQ,280,20,28,11.0,257,4924,12.0
333430,일승,KOSDAQ,121,23,43,21.0,912,30726,12.0
333620,엔시스,KOSDAQ,114,-16,-12,-16.0,603,10997,12.0
334970,프레스티지바이오로직스,KOSDAQ,125,-337,-275,-27.0,1387,77752,6.0
335810,프리시젼바이오,KOSDAQ,70,0,1,-24.0,288,21949,12.0
335870,윙스풋,KOSDAQ,465,19,15,4.0,169,16750,12.0
336060,웨이버스,KOSDAQ,112,-21,-20,5.0,284,48155,12.0
336570,원텍,KOSDAQ,402,112,124,23.0,4481,89280,12.0
336680,탑런토탈솔루션,KOSDAQ,1470,-48,-68,-1.0,927,39145,12.0
337930,젝시믹스,KOSDAQ,530,11,12,11.0,906,29676,12.0
338220,뷰노,KOSDAQ,60,-41,-40,-19.0,1029,14001,12.0
338840,와이바이오로직스,KOSDAQ,58,-84,-64,-31.0,1413,15366,12.0
339950,아이비김영,KOSDAQ,242,3,15,38.0,1227,44946,12.0
340360,다보링크,KOSDAQ,126,-10,-42,0.0,442,52062,12.0
340440,세림B&G,KOSDAQ,554,31,27,7.0,250,28378,12.0
340450,지씨지놈,KOSDAQ,259,-12,-11,-4.0,1213,23650,12.0
340570,티앤엘,KOSDAQ,451,183,207,20.0,4291,8128,12.0
340810,시선AI,KOSDAQ,33,-28,-28,-175.0,319,13644,12.0
340930,성원에너텍,KOSDAQ,16,-20,-47,-67.0,555,68875,12.0
342870,오아,KOSDAQ,254,11,9,-12.0,220,5450,12.0
344860,이노진,KOSDAQ,0,0,0,0.0,160,12030,12.0
347000,센코,KOSDAQ,88,-2,15,12.0,635,37810,12.0
347700,스피어,KOSDAQ,451,7,418,47.0,9093,51551,12.0
347740,피엔케이피부임상연구센타,KOSDAQ,62,10,18,5.0,513,30010,12.0
347770,핌스,KOSDAQ,153,-1,0,-13.0,232,22857,12.0
347850,디앤디파마텍,KOSDAQ,1,-111,-103,-34.0,27960,45837,12.0
347860,알체라,KOSDAQ,20,-43,-46,-11.0,577,42153,12.0
347890,엠엑스온,KOSDAQ,360,5,19,0.0,728,17013,12.0
348030,모비릭스,KOSDAQ,305,-66,-64,-21.0,278,9603,12.0
348080,큐라티스,KOSDAQ,4,-197,-263,-93.0,39,12827,12.0
348150,고바이오랩,KOSDAQ,192,-27,-2,-11.0,609,19418,12.0
348210,넥스틴,KOSDAQ,79,-55,-27,-5.0,3682,10477,12.0
348340,뉴로메카,KOSDAQ,30,-43,-257,-127.0,3629,12409,12.0
348350,위드텍,KOSDAQ,73,-19,25,8.0,945,9978,12.0
348370,엔켐,KOSDAQ,841,-242,-154,-27.0,4331,21910,12.0
351320,넥사다이내믹스,KOSDAQ,6,-18,-23,-68.0,292,29698,12.0
351330,이삭엔지니어링,KOSDAQ,141,-25,-30,-24.0,290,8288,12.0
351870,차이커뮤니케이션,KOSDAQ,192,-9,-13,0.0,179,11160,12.0
352090,스톰테크,KOSDAQ,163,23,27,12.0,944,26872,12.0
352480,씨앤씨인터내셔널,KOSDAQ,708,30,65,5.0,2516,13629,12.0
352700,씨앤투스,KOSDAQ,158,-4,22,-5.0,367,26276,12.0
352770,셀레스트라,KOSDAQ,0,-3,-1,-36100000.0,136,2592,12.0
352910,오비고,KOSDAQ,105,-15,-14,-8.0,469,12637,12.0
352940,인바이오,KOSDAQ,357,14,9,2.0,216,10867,12.0
353190,휴럼,KOSDAQ,230,-2,-4,3.0,224,7875,12.0
353590,오토앤,KOSDAQ,111,-13,-15,-29.0,196,12875,12.0
353810,이지바이오,KOSDAQ,1307,132,157,34.0,2064,33081,12.0
354200,엔젠바이오,KOSDAQ,120,-16,-42,-38.0,163,8936,12.0
354320,알멕,KOSDAQ,507,28,35,1.0,1613,6391,12.0
355150,코스텍시스,KOSDAQ,142,-19,-18,-7.0,1348,7797,12.0
355390,크라우드웍스,KOSDAQ,28,-22,-29,-140.0,237,15874,12.0
355690,에이텀,KOSDAQ,261,-14,-29,-36100000.0,368,9404,12.0
356680,엑스게이트,KOSDAQ,432,35,41,9.0,2919,28543,12.0
356860,티엘비,KOSDAQ,758,107,110,22.0,3293,9832,12.0
356890,싸이버원,KOSDAQ,73,-2,2,-2.0,254,11953,12.0
357230,에이치피오,KOSDAQ,633,33,31,7.0,863,41293,12.0
357550,석경에이티,KOSDAQ,46,13,18,8.0,1898,5455,12.0
357580,아모센스,KOSDAQ,278,5,-3,0.0,624,11789,12.0
357780,솔브레인,KOSDAQ,2638,447,511,8.0,21779,7778,12.0
357880,SKAI,KOSDAQ,32,-17,-56,-131.0,1304,52940,12.0
358570,지아이이노베이션,KOSDAQ,0,-483,-590,-117.0,4432,64516,12.0
359090,씨엔알리서치,KOSDAQ,148,-10,-11,5.0,218,11494,12.0
360070,탑머티리얼,KOSDAQ,81,-27,-6,0.0,632,8192,12.0
360350,코셈,KOSDAQ,25,-11,-9,-6.0,392,5437,12.0
361390,제노코,KOSDAQ,0,0,0,0.0,1180,9736,12.0
361570,알비더블유,KOSDAQ,96,-5,2,-6.0,392,28743,12.0
361670,삼영에스앤씨,KOSDAQ,31,0,2,-3.0,192,5667,12.0
362320,청담글로벌,KOSDAQ,483,26,101,6.0,1005,21151,12.0
362990,드림인사이트,KOSDAQ,49,-2,-1,-1.0,204,16800,12.0
363250,진시스템,KOSDAQ,3,-16,-16,-86.0,313,8508,12.0
363260,모비데이즈,KOSDAQ,96,-2,0,6.0,231,32163,12.0
364950,에이아이코리아,KOSDAQ,188,6,33,0.0,313,8296,12.0
365270,큐라클,KOSDAQ,0,0,0,0.0,1867,22156,12.0
365330,에스와이스틸텍,KOSDAQ,175,-6,-7,0.0,712,50171,12.0
365340,성일하이텍,KOSDAQ,609,0,-246,-57.0,3792,12921,12.0
365590,하이딥,KOSDAQ,0,0,0,0.0,347,36814,12.0
365660,레몬헬스케어,KOSDAQ,0,0,0,0.0,847,13351,12.0
365900,브이씨,KOSDAQ,108,-5,-5,-6.0,200,7310,12.0
366030,나인앤컴퍼니,KOSDAQ,83,8,48,13.0,1079,22653,12.0
367000,플래티어,KOSDAQ,86,-14,-12,0.0,244,8388,12.0
368600,아이씨에이치,KOSDAQ,106,7,1,-51.0,157,25795,12.0
368770,파이버프로,KOSDAQ,143,48,53,30.0,3771,32854,12.0
368970,오에스피,KOSDAQ,72,5,2,-10.0,195,8740,12.0
369370,블리츠웨이엔터테인먼트,KOSDAQ,71,-24,-23,-62.0,374,49871,12.0
370090,퓨런티어,KOSDAQ,253,-38,-8,0.0,524,8556,12.0
371950,풍원정밀,KOSDAQ,90,-30,-40,-144.0,1257,22662,12.0
372170,윤성에프앤씨,KOSDAQ,219,-15,9,-10.0,1188,7979,12.0
372320,큐로셀,KOSDAQ,0,-78,-87,-204.0,3364,15225,12.0
372800,아이티아이즈,KOSDAQ,187,-28,-30,-68.0,198,7037,12.0
373110,엑셀세라퓨틱스,KOSDAQ,10,-29,-29,-174.0,200,17294,12.0
373160,데이원컴퍼니,KOSDAQ,303,4,7,16.0,479,13807,12.0
373170,엠아이큐브솔루션,KOSDAQ,0,0,0,0.0,237,15113,12.0
373200,엑스플러스,KOSDAQ,39,-11,-34,-27.0,338,25043,12.0
376180,피코그램,KOSDAQ,0,0,0,0.0,257,18561,12.0
376270,HEM파마,KOSDAQ,49,-38,-40,-198.0,2840,7209,12.0
376290,씨유테크,KOSDAQ,434,17,51,5.0,479,17657,12.0
376300,디어유,KOSDAQ,234,97,155,12.0,4534,23738,12.0
376900,로킷헬스케어,KOSDAQ,81,-24,-19,13.0,8428,15873,12.0
376930,노을,KOSDAQ,3,-49,-47,-110.0,333,51291,12.0
376980,원티드랩,KOSDAQ,89,-10,-15,3.0,236,9766,12.0
377030,비트맥스,KOSDAQ,61,-11,-166,-36100000.0,211,14291,12.0
377220,프롬바이오,KOSDAQ,192,-33,-37,-65.0,145,28310,12.0
377330,이지트로닉스,KOSDAQ,14,-35,-32,-38.0,184,8139,12.0
377450,리파인,KOSDAQ,678,205,253,13.0,1901,17330,12.0
377460,큐에이드,KOSDAQ,700,-12,38,-42.0,2531,62055,12.0
377480,마음AI,KOSDAQ,17,-21,-22,-25.0,580,7110,12.0
378340,필에너지,KOSDAQ,17,-39,-38,-11.0,2157,21643,12.0
378800,샤페론,KOSDAQ,1,-37,-35,-92.0,239,46243,12.0
380540,옵티코어,KOSDAQ,119,-7,-24,-107.0,2066,24456,12.0
380550,뉴로핏,KOSDAQ,5,-58,-57,0.0,923,12198,12.0
381620,제닉스로보틱스,KOSDAQ,43,-31,-30,0.0,776,13117,12.0
382150,온코크로스,KOSDAQ,2,-25,-26,-62.0,376,12195,12.0
382480,지아이텍,KOSDAQ,101,5,21,4.0,669,39357,12.0
382800,지앤비에스 에코,KOSDAQ,418,90,114,13.0,1274,31831,12.0
382840,원준,KOSDAQ,6,-45,-22,-14.0,649,15271,12.0
382900,범한퓨얼셀,KOSDAQ,51,-21,-17,0.0,1301,8761,12.0
383310,에코프로에이치엔,KOSDAQ,347,50,49,5.0,5128,20974,12.0
383930,디티앤씨알오,KOSDAQ,360,-113,-15,-7.0,218,12784,12.0
384470,코어라인소프트,KOSDAQ,13,-31,-34,-137.0,520,17946,12.0
387570,파인메딕스,KOSDAQ,22,-8,-8,-9.0,219,5625,12.0
387690,레메디,KOSDAQ,94,33,35,0.0,917,7625,12.0
388050,지투파워,KOSDAQ,192,23,25,20.0,1217,18709,12.0
388210,씨엠티엑스,KOSDAQ,441,135,141,0.0,8573,9654,12.0
388610,지에프씨생명과학,KOSDAQ,168,17,-57,-122.0,308,5325,12.0
388720,유일로보틱스,KOSDAQ,46,-41,-80,0.0,7021,11781,12.0
388790,라이콤,KOSDAQ,0,0,0,0.0,1175,30614,12.0
388870,파로스아이바이오,KOSDAQ,0,-24,-22,-72.0,644,12945,12.0
389020,자람테크놀로지,KOSDAQ,222,4,23,5.0,1339,6905,12.0
389030,지니너스,KOSDAQ,24,-20,-20,-72.0,803,39392,12.0
389140,포바이포,KOSDAQ,73,-25,-27,-31.0,658,14269,12.0
389260,대명에너지,KOSDAQ,308,179,104,7.0,2357,17916,12.0
389470,인벤티지랩,KOSDAQ,4,-84,-7,4.0,4112,13307,12.0
389500,에스비비테크,KOSDAQ,0,0,0,0.0,2045,6663,12.0
389650,넥스트바이오메디컬,KOSDAQ,95,-36,29,15.0,2810,8277,12.0
389680,유디엠텍,KOSDAQ,61,-20,-52,-61.0,121,8320,12.0
391710,코닉오토메이션,KOSDAQ,555,0,12,4.0,453,42620,12.0
393210,토마토시스템,KOSDAQ,83,2,13,0.0,322,15614,12.0
393890,더블유씨피,KOSDAQ,429,-205,-484,-19.0,2514,33843,12.0
393970,대진첨단소재,KOSDAQ,263,-49,-41,-56.0,504,17850,12.0
394280,오픈엣지테크놀로지,KOSDAQ,27,-90,-91,-108.0,2700,26346,12.0
394420,리센스메디컬,KOSDAQ,10,-24,-19,0.0,1257,10934,12.0
394800,쓰리빌리언,KOSDAQ,34,-17,-15,0.0,1715,31822,12.0
396270,넥스트칩,KOSDAQ,323,-184,-207,-108.0,670,32887,12.0
396300,세아메카닉스,KOSDAQ,923,-27,13,4.0,772,26489,12.0
396470,워트,KOSDAQ,43,10,14,5.0,855,16120,12.0
397030,에이프릴바이오,KOSDAQ,275,169,200,27.0,5502,23413,12.0
397810,애드포러스,KOSDAQ,78,7,10,-7.0,232,5160,12.0
398120,에스지헬스케어,KOSDAQ,49,2,0,6.0,229,11818,12.0
399720,가온칩스,KOSDAQ,206,-39,-30,-17.0,5360,11858,12.0
402030,코난테크놀로지,KOSDAQ,263,-141,-136,-53.0,1280,12517,12.0
402490,그린리소스,KOSDAQ,209,25,73,20.0,1136,16935,12.0
403490,우듬지팜,KOSDAQ,124,-22,-27,-17.0,229,45932,12.0
403850,더핑크퐁컴퍼니,KOSDAQ,207,29,86,13.0,1397,14351,12.0
403870,HPSP,KOSDAQ,0,0,0,0.0,32179,82300,12.0
405000,플라즈맵,KOSDAQ,28,-22,-23,-223.0,192,3838,12.0
405100,큐알티,KOSDAQ,204,30,31,6.0,1281,12289,12.0
405920,나라셀라,KOSDAQ,223,5,-2,-1.0,214,12878,12.0
406820,뷰티스킨,KOSDAQ,125,-15,-21,-8.0,237,14136,12.0
407400,꿈비,KOSDAQ,316,-2,-6,-20.0,299,14634,12.0
408470,한패스,KOSDAQ,171,-7,8,0.0,543,10572,12.0
408900,스튜디오미르,KOSDAQ,35,-9,-2,-2.0,325,32752,12.0
408920,메쎄이상,KOSDAQ,166,50,54,24.0,1223,43232,12.0
411080,샌즈랩,KOSDAQ,18,-10,-6,1.0,541,15267,12.0
412350,레이저쎌,KOSDAQ,12,-17,-17,-68.0,626,14603,12.0
412540,제일엠앤에스,KOSDAQ,155,13,-9,-36100000.0,810,20600,12.0
413390,엠오티,KOSDAQ,114,2,4,6.0,683,11580,12.0
413630,씨피시스템,KOSDAQ,52,5,13,6.0,1229,36436,12.0
413640,비아이매트릭스,KOSDAQ,85,-2,-1,0.0,454,7206,12.0
415380,스튜디오삼익,KOSDAQ,1079,40,45,13.0,218,11442,12.0
416180,신성에스티,KOSDAQ,502,-5,-12,-2.0,1571,9039,12.0
417010,나노팀,KOSDAQ,98,-6,-10,1.0,853,20172,12.0
417180,핑거스토리,KOSDAQ,50,-1,-1,0.0,138,3509,12.0
417200,LS머트리얼즈,KOSDAQ,431,-11,-13,0.0,7292,67652,12.0
417500,제이아이테크,KOSDAQ,154,39,42,11.0,1021,32784,12.0
417790,트루엔,KOSDAQ,0,0,0,0.0,577,10468,12.0
417840,저스템,KOSDAQ,177,41,46,11.0,2712,22869,12.0
417860,오브젠,KOSDAQ,131,-5,-5,0.0,283,4706,12.0
417970,모델솔루션,KOSDAQ,765,81,84,10.0,669,6396,12.0
418250,시큐레터,KOSDAQ,14,-73,-94,-82.0,476,7271,12.0
418420,라온텍,KOSDAQ,89,-70,-65,-35.0,1020,30774,12.0
418470,KT밀리의서재,KOSDAQ,0,0,0,0.0,842,8565,12.0
418550,제이오,KOSDAQ,72,-20,-4,0.0,1261,32017,12.0
418620,E8,KOSDAQ,4,-27,-28,-87.0,136,19850,12.0
419050,삼기에너지솔루션즈,KOSDAQ,489,11,5,-11.0,786,57196,12.0
419080,엔젯,KOSDAQ,44,-14,-11,-20.0,417,10871,12.0
419120,산돌,KOSDAQ,53,17,11,5.0,337,14223,12.0
419530,SAMG엔터,KOSDAQ,377,39,44,50.0,2924,10207,12.0
419540,비스토스,KOSDAQ,203,3,10,4.0,171,5958,12.0
420570,제이투케이바이오,KOSDAQ,111,19,19,12.0,506,5847,12.0
420770,기가비스,KOSDAQ,60,-10,8,0.0,18075,12675,12.0
424760,벨로크,KOSDAQ,309,-20,-20,-5.0,178,10054,12.0
424870,이뮨온시아,KOSDAQ,0,0,0,0.0,2578,91272,12.0
424960,스마트레이더시스템,KOSDAQ,15,-15,-17,-9.0,565,16485,12.0
424980,마이크로투나노,KOSDAQ,102,-95,-107,-25.0,388,5918,12.0
425040,티이엠씨,KOSDAQ,495,1,9,8.0,2001,21922,12.0
425420,티에프이,KOSDAQ,323,33,50,18.0,4395,12347,12.0
429270,시지트로닉스,KOSDAQ,122,-63,-58,-22.0,220,6449,12.0
430690,한싹,KOSDAQ,35,-18,-19,-11.0,228,10895,12.0
431190,케이쓰리아이,KOSDAQ,30,-14,-13,-12.0,168,7486,12.0
432430,와이랩,KOSDAQ,128,-40,-41,-25.0,335,16508,12.0
432470,케이엔에스,KOSDAQ,133,13,10,-2.0,600,8771,12.0
432720,퀄리타스반도체,KOSDAQ,0,0,0,0.0,1099,14187,12.0
432980,엠에프씨,KOSDAQ,206,15,-13,-5.0,231,8591,12.0
434480,모니터랩,KOSDAQ,36,-7,-5,1.0,270,12310,12.0
435570,에르코스,KOSDAQ,88,-6,-9,-9.0,569,7616,12.0
437730,삼현,KOSDAQ,188,-25,-32,4.0,8909,31707,12.0
438700,버넥트,KOSDAQ,38,-15,-17,-14.0,185,11144,12.0
439090,마녀공장,KOSDAQ,269,61,70,10.0,2732,16393,12.0
439580,블루엠텍,KOSDAQ,440,-7,26,-1.0,552,33846,12.0
439960,코스모로보틱스,KOSDAQ,13,-27,-32,0.0,4387,32450,12.0
440110,파두,KOSDAQ,595,77,102,-90.0,38878,50101,12.0
440290,HB인베스트먼트,KOSDAQ,0,0,0,0.0,467,27506,12.0
440320,오픈놀,KOSDAQ,221,10,12,-16.0,199,9980,12.0
441270,파인엠텍,KOSDAQ,461,-22,25,-5.0,2871,42044,12.0
443250,레뷰코퍼레이션,KOSDAQ,133,13,17,11.0,636,10809,12.0
443670,에스피소프트,KOSDAQ,129,8,11,6.0,647,24010,12.0
444530,심플랫폼,KOSDAQ,0,0,0,0.0,272,6418,12.0
445090,에이직랜드,KOSDAQ,540,-30,-27,-28.0,2261,10925,12.0
