종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,고유번호,재무제표종류,매출액_당기,매출액_전기,영업이익_당기,영업이익_전기,영업이익_전전기,부채총계,자본총계,유동자산,유동부채,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3년연속흑자
419050,삼기에너지솔루션즈,KOSDAQ,489,11,5,-11.0,786,57196,12.0,01526806,CFS,85356929076.0,81379056415.0,2449246253.0,3004721702.0,2150484723.0,98648646981.0,73138761328.0,74819102903.0,93824579827.0,4.89,-18.49,134.88,79.74,True
419080,엔젯,KOSDAQ,44,-14,-11,-20.0,417,10871,12.0,01587056,CFS,5414590946.0,6259950733.0,-6211583740.0,-6533825381.0,-2118261206.0,9025383236.0,34484522595.0,29121929118.0,1480920054.0,-13.5,4.93,26.17,1966.48,False
419120,산돌,KOSDAQ,53,17,11,5.0,337,14223,12.0,01516368,CFS,14916952845.0,13067372065.0,4269089908.0,3752837781.0,3973397559.0,9169215195.0,56240281292.0,15364622368.0,5636977139.0,14.15,13.76,16.3,272.57,True
419530,SAMG엔터,KOSDAQ,377,39,44,50.0,2924,10207,12.0,01082418,CFS,118122033819.0,96686385955.0,23214937464.0,-2139338381.0,-8202764400.0,44698338040.0,93031770947.0,99110649567.0,33369739433.0,22.17,1185.15,48.05,297.01,False
419540,비스토스,KOSDAQ,203,3,10,4.0,171,5958,12.0,01506848,CFS,17099549571.0,20254829230.0,-1095568229.0,311419456.0,283820204.0,2798970970.0,17911753434.0,12780619399.0,2392300189.0,-15.58,-451.8,15.63,534.24,False
420570,제이투케이바이오,KOSDAQ,111,19,19,12.0,506,5847,12.0,01553129,CFS,31077941562.0,31236916613.0,4438148606.0,4834786118.0,5898770441.0,3679867908.0,35338093481.0,20762064186.0,2401770816.0,-0.51,-8.2,10.41,864.45,True
420770,기가비스,KOSDAQ,60,-10,8,0.0,18075,12675,12.0,00765569,CFS,52305388624.0,26133336219.0,11985147244.0,-1786928658.0,35013634833.0,28255342912.0,210901030460.0,184196405026.0,8148758777.0,100.15,770.71,13.4,2260.42,False
424760,벨로크,KOSDAQ,309,-20,-20,-5.0,178,10054,12.0,01622331,CFS,35382252329.0,30866527663.0,877307139.0,-1964998714.0,-366356900.0,8387885674.0,27817862351.0,21883649792.0,7730057090.0,14.63,144.65,30.15,283.1,False
424870,이뮨온시아,KOSDAQ,0,0,0,0.0,2578,91272,12.0,01203659,CFS,111208740.0,654539170.0,-28004634036.0,-12598557314.0,-11796958106.0,4730195611.0,28415395994.0,26506366715.0,4259313899.0,-83.01,-122.28,16.65,622.32,False
424960,스마트레이더시스템,KOSDAQ,15,-15,-17,-9.0,565,16485,12.0,01555215,CFS,9350422602.0,4736694422.0,-4637122144.0,-6038259064.0,-4810834835.0,14590172845.0,19116845142.0,28282281176.0,13283160244.0,97.4,23.2,76.32,212.92,False
424980,마이크로투나노,KOSDAQ,102,-95,-107,-25.0,388,5918,12.0,00624378,CFS,22228158731.0,10151471769.0,-3409038192.0,-9548635130.0,-12572002087.0,24230690398.0,25841956542.0,25763978513.0,7237237383.0,118.96,64.3,93.76,355.99,False
425040,티이엠씨,KOSDAQ,495,1,9,8.0,2001,21922,12.0,01301252,CFS,102758682851.0,107219663663.0,17696443691.0,16313610181.0,21595153256.0,69816097445.0,194156156335.0,91273627848.0,68549081624.0,-4.16,8.48,35.96,133.15,True
425420,티에프이,KOSDAQ,323,33,50,18.0,4395,12347,12.0,01035368,CFS,106647331107.0,69468019853.0,17344164502.0,3659771387.0,9919874146.0,27195476887.0,106395489950.0,66917007870.0,20140844931.0,53.52,373.91,25.56,332.25,True
429270,시지트로닉스,KOSDAQ,122,-63,-58,-22.0,220,6449,12.0,01284751,CFS,12748957402.0,12172663876.0,-7585557629.0,-6285180565.0,-5442515302.0,11924012799.0,22113260759.0,16486703127.0,8714122471.0,4.73,-20.69,53.92,189.2,False
430690,한싹,KOSDAQ,35,-18,-19,-11.0,228,10895,12.0,01602638,CFS,21120517459.0,19076406931.0,-1772845171.0,-3527784647.0,2180851101.0,12920888320.0,31414175456.0,7029505676.0,12242700121.0,10.72,49.75,41.13,57.42,False
431190,케이쓰리아이,KOSDAQ,30,-14,-13,-12.0,168,7486,12.0,01689266,CFS,14636322456.0,13901787278.0,-2405940352.0,-3724291749.0,1115790858.0,5328617799.0,28927034061.0,23097471989.0,5117059960.0,5.28,35.4,18.42,451.38,False
432430,와이랩,KOSDAQ,128,-40,-41,-25.0,335,16508,12.0,01406265,CFS,33950541070.0,21831417521.0,-3138711806.0,-5908377903.0,-4248558537.0,5957195120.0,27773752245.0,16901505571.0,4155527981.0,55.51,46.88,21.45,406.72,False
432470,케이엔에스,KOSDAQ,133,13,10,-2.0,600,8771,12.0,01402995,CFS,18142901524.0,20702553159.0,-2980821048.0,514609052.0,3440229001.0,20759769046.0,52635451649.0,35840181617.0,8003922184.0,-12.36,-679.24,39.44,447.78,False
432720,퀄리타스반도체,KOSDAQ,0,0,0,0.0,1099,14187,12.0,01584183,CFS,5350047190.0,6074683889.0,-24471844867.0,-22694310411.0,-11186432731.0,46718953361.0,36318366066.0,74635160907.0,16669002282.0,-11.93,-7.83,128.64,447.75,False
432980,엠에프씨,KOSDAQ,206,15,-13,-5.0,231,8591,12.0,01217795,CFS,20799543231.0,20604400363.0,296703541.0,1459606613.0,719350317.0,5620231712.0,30055878009.0,19747693755.0,5501106451.0,0.95,-79.67,18.7,358.98,True
434480,모니터랩,KOSDAQ,36,-7,-5,1.0,270,12310,12.0,01583652,CFS,18029553639.0,14754903653.0,1179156507.0,-293366664.0,345803737.0,8949771458.0,38340886074.0,26612202182.0,6957467539.0,22.19,501.94,23.34,382.5,False
435570,에르코스,KOSDAQ,88,-6,-9,-9.0,569,7616,12.0,01253636,CFS,33907363842.0,36460997416.0,649336429.0,3236046170.0,3083556267.0,42263960096.0,54357278856.0,8784937912.0,27245492783.0,-7.0,-79.93,77.75,32.24,True
437730,삼현,KOSDAQ,188,-25,-32,4.0,8909,31707,12.0,00262266,CFS,94591115131.0,100108646618.0,3184564995.0,5672134684.0,9796377029.0,67278916180.0,133086713764.0,86628249029.0,18339019445.0,-5.51,-43.86,50.55,472.37,True
438700,버넥트,KOSDAQ,38,-15,-17,-14.0,185,11144,12.0,01605529,CFS,3097045412.0,4599199409.0,-8690116720.0,-12951811741.0,-11246621509.0,13000949411.0,26743274211.0,6766700073.0,4884905142.0,-32.66,32.9,48.61,138.52,False
439090,마녀공장,KOSDAQ,269,61,70,10.0,2732,16393,12.0,01136977,CFS,109998123244.0,126773457716.0,9215070000.0,19032256781.0,15892446647.0,9753246329.0,122552350005.0,121467510641.0,6877485525.0,-13.23,-51.58,7.96,1766.16,True
439580,블루엠텍,KOSDAQ,440,-7,26,-1.0,552,33846,12.0,01559637,CFS,185740605303.0,133483285341.0,-1945026654.0,-6259429883.0,1343769502.0,65142846143.0,45498295315.0,40032995168.0,56036879192.0,39.15,68.93,143.18,71.44,False
439960,코스모로보틱스,KOSDAQ,13,-27,-32,0.0,4387,32450,12.0,01802928,,,,,,,,,,,,,,,
440110,파두,KOSDAQ,595,77,102,-90.0,38878,50101,12.0,01292291,CFS,92385149457.0,43392254645.0,-61083179215.0,-92007208010.0,-58606822871.0,105005598304.0,17220736663.0,91127619195.0,92783161148.0,112.91,33.61,609.76,98.22,False
440290,HB인베스트먼트,KOSDAQ,0,0,0,0.0,467,27506,12.0,00309460,CFS,17401010000.0,15154239893.0,,,,6153643301.0,88644163964.0,,,14.83,,6.94,,
440320,오픈놀,KOSDAQ,221,10,12,-16.0,199,9980,12.0,01585155,CFS,20664239134.0,21676792919.0,-2120154924.0,205913268.0,15002108.0,15796040935.0,34485199865.0,10355731950.0,12754367963.0,-4.67,-1129.63,45.81,81.19,False
441270,파인엠텍,KOSDAQ,461,-22,25,-5.0,2871,42044,12.0,01686755,CFS,88293228171.0,115458045464.0,-127405872.0,-4631047792.0,6649907774.0,117749111995.0,230666180738.0,122947663525.0,82813851721.0,-23.53,97.25,51.05,148.46,False
443250,레뷰코퍼레이션,KOSDAQ,133,13,17,11.0,636,10809,12.0,01468061,CFS,42091750587.0,42405368730.0,5639224329.0,5907235293.0,4286199236.0,16840497574.0,62782061106.0,59014719313.0,16106416577.0,-0.74,-4.54,26.82,366.41,True
443670,에스피소프트,KOSDAQ,129,8,11,6.0,647,24010,12.0,01381391,CFS,35131573519.0,34849362791.0,2858217358.0,2723031628.0,4753100664.0,9160121957.0,64900981817.0,40467950027.0,8056015886.0,0.81,4.96,14.11,502.33,True
444530,심플랫폼,KOSDAQ,0,0,0,0.0,272,6418,12.0,01590980,CFS,10404472896.0,7227053902.0,-2664703884.0,-142923926.0,-1540097008.0,4741063510.0,14793200992.0,15103264388.0,3063209715.0,43.97,-1764.42,32.05,493.05,False
445090,에이직랜드,KOSDAQ,540,-30,-27,-28.0,2261,10925,12.0,01540453,CFS,72174837501.0,93444479727.0,-23838065834.0,-15985985508.0,3482561058.0,157801432777.0,59024137418.0,106856259073.0,124943904886.0,-22.76,-49.12,267.35,85.52,False
445180,퓨릿,KOSDAQ,0,0,0,0.0,1292,17189,12.0,01027828,CFS,142546874717.0,122537087251.0,17217719364.0,13959158665.0,12837905687.0,15291072771.0,107460626907.0,62706517544.0,14788086071.0,16.33,23.34,14.23,424.03,True
445680,큐리옥스바이오시스템즈,KOSDAQ,13,-33,-26,-54.0,5952,17203,12.0,01498974,CFS,2709294541.0,2769573874.0,-8039740274.0,-9180588408.0,-7313692518.0,22663501546.0,68266807877.0,36065853094.0,22474313241.0,-2.18,12.43,33.2,160.48,False
446540,메가터치,KOSDAQ,0,0,0,0.0,1942,29079,12.0,00923516,CFS,43240176069.0,52992354510.0,-4174619354.0,3996580954.0,-252673138.0,10281921801.0,52328706407.0,28403018504.0,9193787482.0,-18.4,-204.45,19.65,308.94,False
446840,지슨,KOSDAQ,136,-18,-21,-35.0,382,11016,12.0,01693922,CFS,11295873816.0,13575700648.0,-6643920486.0,-1765184839.0,1641574970.0,11755276031.0,7570393059.0,13861591417.0,5548410337.0,-16.79,-276.39,155.28,249.83,False
448280,에코아이,KOSDAQ,54,-37,-34,0.0,2044,29631,12.0,01218299,CFS,30827527951.0,25600542061.0,1045882080.0,322780706.0,18459150059.0,17648828505.0,124984176422.0,127308204636.0,6516834118.0,20.42,224.02,14.12,1953.53,True
448710,코츠테크놀로지,KOSDAQ,650,95,98,20.0,529,5285,12.0,00959210,CFS,68114262512.0,64980786918.0,8315271995.0,9479311051.0,8801179354.0,67177229017.0,53810521200.0,67426666510.0,23474219459.0,4.82,-12.28,124.84,287.24,True
448900,한국피아이엠,KOSDAQ,83,-7,2,-1.0,2605,6074,12.0,00765897,CFS,31809434910.0,31616831382.0,300040964.0,4379931738.0,3200942720.0,13648936614.0,50858294463.0,33401024969.0,11542480192.0,0.61,-93.15,26.84,289.37,True
450330,하스,KOSDAQ,33,-8,-9,3.0,350,8186,12.0,01663569,CFS,15640810407.0,15356590524.0,1229352453.0,1665818112.0,1886507296.0,8359322656.0,47466654371.0,26111963623.0,6632098691.0,1.85,-26.2,17.61,393.72,True
450520,인스웨이브,KOSDAQ,113,-28,-26,-7.0,250,14704,12.0,01222113,CFS,38777183909.0,30412970558.0,-3640219153.0,-3277526013.0,5194028556.0,11915409725.0,41414986724.0,28911366812.0,6972337726.0,27.5,-11.07,28.77,414.66,False
450950,아스테라시스,KOSDAQ,75,-18,-10,19.0,2314,37627,12.0,01590528,CFS,37903084795.0,28767244357.0,10402844898.0,6647309881.0,1544313978.0,5435114712.0,46704022974.0,46112312558.0,5250871509.0,31.76,56.5,11.64,878.18,True
451220,아이엠티,KOSDAQ,122,11,8,10.0,706,7874,12.0,01546101,CFS,11533933784.0,8493715969.0,-2401178298.0,-2221935419.0,-2140794724.0,26065957267.0,30866821029.0,22232227486.0,20430250646.0,35.79,-8.07,84.45,108.82,False
451250,삐아,KOSDAQ,203,29,31,12.0,702,10225,12.0,01283974,CFS,65364629700.0,56487564355.0,5583612243.0,5139445761.0,6587043924.0,6589665657.0,45354166645.0,41193702641.0,5101582138.0,15.72,8.64,14.53,807.47,True
451760,컨텍,KOSDAQ,182,-24,-9,-2.0,1173,16507,12.0,01685251,CFS,38996527111.0,29347590604.0,-3831157123.0,-10714117216.0,-9973257855.0,58275006854.0,88329189508.0,38608040971.0,54422478379.0,32.88,64.24,65.97,70.94,False
452160,제이엔비,KOSDAQ,35,-4,-7,-5.0,314,9617,12.0,01309421,CFS,14876544432.0,15958973792.0,1201070316.0,3443133106.0,3277294677.0,26639450652.0,40191853049.0,8217075867.0,7526783047.0,-6.78,-65.12,66.28,109.17,True
452190,한빛레이저,KOSDAQ,63,2,2,14.0,786,23920,12.0,00607496,CFS,24179602576.0,18485764622.0,1930394738.0,-2514591339.0,783072915.0,11075041661.0,30618825243.0,25476565929.0,6708944188.0,30.8,176.77,36.17,379.74,False
452200,민테크,KOSDAQ,209,-110,-144,-63.0,304,24332,12.0,01689035,CFS,21016073455.0,20859463181.0,-8799971500.0,-10963161064.0,-6601201688.0,22032339617.0,33792704185.0,31335222687.0,11797564298.0,0.75,19.73,65.2,265.61,False
452280,한선엔지니어링,KOSDAQ,485,49,51,7.0,1942,19247,12.0,00958451,CFS,63216280322.0,48541119085.0,9749943247.0,4922940420.0,6192440505.0,72247195482.0,68349041731.0,68579221420.0,38861232867.0,30.23,98.05,105.7,176.47,True
452300,캡스톤파트너스,KOSDAQ,97,22,22,6.0,298,14169,12.0,01497124,CFS,7473416657.0,9692753598.0,2339031606.0,2195664243.0,-2432527988.0,6380699206.0,34368307875.0,10765829099.0,5694270541.0,-22.9,6.53,18.57,189.06,False
452400,이닉스,KOSDAQ,266,-6,4,0.0,498,9071,12.0,00338170,CFS,102440382222.0,94376175229.0,1391318478.0,-456362310.0,10886763601.0,15947056791.0,117356062064.0,61341760582.0,15580169188.0,8.54,404.87,13.59,393.72,False
452430,사피엔반도체,KOSDAQ,0,0,0,0.0,2237,8255,12.0,01676642,CFS,17312155993.0,7992172190.0,-4565205241.0,-3446378033.0,-6922499119.0,18744935047.0,12867322169.0,14712054121.0,16216594839.0,116.61,-32.46,145.68,90.72,False
452450,피아이이,KOSDAQ,98,-31,-16,-36.0,1039,36028,12.0,01429220,CFS,18965484659.0,65029647357.0,-17789452235.0,9739378999.0,6785277793.0,67429862636.0,54058192668.0,49023540297.0,18010095428.0,-70.84,-282.65,124.74,272.2,False
453450,그리드위즈,KOSDAQ,206,-22,-20,3.0,1105,7942,12.0,01299203,CFS,59543991890.0,52440437150.0,-2381731051.0,-9380932547.0,-3694232533.0,34828807198.0,143457024560.0,63129523772.0,12410659197.0,13.55,74.61,24.28,508.67,False
453860,에이에스텍,KOSDAQ,0,0,0,0.0,620,6444,12.0,01538528,CFS,24560444117.0,42571531296.0,-110160686.0,8701050630.0,9168234660.0,49029351954.0,58938013486.0,23744350433.0,21761332310.0,-42.31,-101.27,83.19,109.11,False
455180,케이지에이,KOSDAQ,9,-12,-16,0.0,183,13958,12.0,01638387,CFS,18123087764.0,51431679187.0,-3685407805.0,3407710999.0,715667177.0,59836205587.0,42009025450.0,9152426079.0,18608385246.0,-64.76,-208.15,142.44,49.18,False
455900,엔젤로보틱스,KOSDAQ,42,-108,-100,-41.0,2455,15392,12.0,01592049,CFS,4641312180.0,4210953924.0,-10276486752.0,-10841824608.0,-6496614879.0,4407649191.0,32626209747.0,28624495235.0,1221869609.0,10.22,5.21,13.51,2342.68,False
456010,아이씨티케이,KOSDAQ,6,-30,-11,-14.0,2104,14502,12.0,01373709,CFS,4020136626.0,6683572584.0,-8844656772.0,-6678913648.0,-2364614723.0,29282177872.0,43940486119.0,51994759963.0,27303859120.0,-39.85,-32.43,66.64,190.43,False
456070,이엔셀,KOSDAQ,72,-157,-152,-35.0,646,11029,12.0,01544468,CFS,5258687306.0,7209317184.0,-17902877551.0,-15683109888.0,-11755056969.0,24309226938.0,39403689769.0,43701977204.0,3216900544.0,-27.06,-14.15,61.69,1358.51,False
456160,지투지바이오,KOSDAQ,8,-108,-833,-36100000.0,4706,16629,12.0,01577952,CFS,423070926.0,768930985.0,-12202308190.0,-10763507974.0,-13144249117.0,9409614143.0,58339856494.0,53344534630.0,7254934883.0,-44.98,-13.37,16.13,735.29,False
457370,한켐,KOSDAQ,367,65,69,15.0,536,8062,12.0,01016309,CFS,33895952208.0,36697456129.0,4851744563.0,6537056387.0,5021083704.0,6381493648.0,59311400906.0,42369820200.0,4381493648.0,-7.63,-25.78,10.76,967.02,True
457550,우진엔텍,KOSDAQ,0,0,0,0.0,1295,9318,12.0,01030503,CFS,44807184983.0,43958552911.0,5058171927.0,5318973279.0,5893114729.0,6537192326.0,51094937588.0,40113195839.0,5955812803.0,1.93,-4.9,12.79,673.51,True
457600,벡트,KOSDAQ,157,-6,-7,-26.0,453,13707,12.0,01453944,CFS,27637449907.0,41301346260.0,-2228820471.0,-937853824.0,2734144303.0,10921197349.0,17930112327.0,18124312351.0,9942308161.0,-33.08,-137.65,60.91,182.29,False
458350,에스팀,KOSDAQ,59,-6,-6,0.0,340,8683,12.0,01379563,CFS,32603319404.0,30700327843.0,2471072924.0,1993160362.0,-2500981136.0,9037230748.0,15439715034.0,16847281943.0,7171875039.0,6.2,23.98,58.53,234.91,False
458650,성우,KOSDAQ,239,2,18,2.0,1158,15045,12.0,00319272,CFS,71526839454.0,103723193450.0,884189111.0,7918396051.0,14720668879.0,17735844970.0,189593811478.0,151612625504.0,12362259325.0,-31.04,-88.83,9.35,1226.42,True
458870,씨어스,KOSDAQ,325,139,137,0.0,10637,38059,12.0,01514227,CFS,48170737719.0,8099754810.0,16761295729.0,-8681501062.0,-9803411085.0,14572538389.0,39564260929.0,39977360680.0,10800458056.0,494.72,293.07,36.83,370.15,False
459100,위츠,KOSDAQ,549,15,28,12.0,535,13466,12.0,01445440,CFS,93096709135.0,73059477789.0,-3325355806.0,1732374333.0,2841485313.0,72074042698.0,46427104716.0,91732763620.0,67456663821.0,27.43,-291.95,155.24,135.99,False
459510,나우로보틱스,KOSDAQ,30,-26,-32,0.0,1693,12978,12.0,01594791,CFS,12526033167.0,12059591829.0,-8206292816.0,-2856450125.0,-5471875557.0,15840372878.0,16162455089.0,11928773778.0,5552198346.0,3.87,-187.29,98.01,214.85,False
459550,알트,KOSDAQ,181,-8,-11,0.0,255,25220,12.0,01466373,CFS,111835396314.0,127611954492.0,9676898647.0,15576243064.0,12201632309.0,13793022105.0,49484537545.0,57702371559.0,13603175162.0,-12.36,-37.87,27.87,424.18,True
460470,아이빔테크놀로지,KOSDAQ,36,-43,-40,-18.0,438,15119,12.0,01678312,CFS,4375864077.0,3564282688.0,-4153030940.0,-4309493276.0,-2905069801.0,2590288331.0,27637468000.0,20681032179.0,1051890663.0,22.77,3.63,9.37,1966.08,False
460870,에스엠씨지,KOSDAQ,546,44,-16,-12.0,476,20073,12.0,01142260,CFS,55788407335.0,54570953170.0,4942762556.0,4446809134.0,2749272811.0,29525946557.0,41673728786.0,33338899368.0,21905523342.0,2.23,11.15,70.85,152.19,True
460930,현대힘스,KOSDAQ,646,85,84,9.0,4527,35510,12.0,00667373,CFS,241502084429.0,211715478367.0,28423826401.0,19596021026.0,13042896723.0,73460415830.0,250848360627.0,78466331760.0,40811797533.0,14.07,45.05,29.28,192.26,True
460940,피앤에스로보틱스,KOSDAQ,9,-4,0,0.0,569,13455,12.0,01419205,CFS,7639478060.0,7105295087.0,1024520188.0,1616767299.0,1319755337.0,1861866398.0,43250509824.0,39258953269.0,1012425744.0,7.52,-36.63,4.3,3877.71,True
461030,아이엠비디엑스,KOSDAQ,0,0,0,0.0,425,14334,12.0,01497373,CFS,5328626310.0,3406964929.0,-8664254150.0,-10611580142.0,-7768838247.0,1955274040.0,25164597637.0,23590070964.0,1534813238.0,56.4,18.35,7.77,1537.0,False
461300,아이스크림미디어,KOSDAQ,1522,461,394,23.0,2059,13323,12.0,00657224,CFS,195910648546.0,152180302062.0,61763104721.0,46100544112.0,34045030934.0,62380567227.0,204443968538.0,161230479518.0,62119409917.0,28.74,33.97,30.51,259.55,True
462310,뉴키즈온,KOSDAQ,103,-5,-5,0.0,278,7898,12.0,01467503,CFS,45256444988.0,47829292027.0,482515618.0,4265083153.0,2919348825.0,9680266453.0,44071424082.0,38885745386.0,8947376407.0,-5.38,-88.69,21.96,434.61,True
462350,이노스페이스,KOSDAQ,14,-124,-124,-142.0,2065,33811,12.0,01700587,CFS,2746488690.0,14708000.0,-72916332835.0,-32351282603.0,-16041214216.0,18116994951.0,52028717719.0,25889384252.0,10443204934.0,18573.43,-125.39,34.82,247.91,False
462510,라메디텍,KOSDAQ,66,-97,-95,-68.0,252,8802,12.0,01504211,CFS,7187488048.0,6576887158.0,-11843612544.0,-9661719459.0,-3525649863.0,16779745312.0,8420044547.0,16897760386.0,10229681770.0,9.28,-22.58,199.28,165.18,False
462860,더즌,KOSDAQ,157,39,40,17.0,1298,71756,12.0,01563667,CFS,59976707207.0,62698656963.0,14658968194.0,10332022719.0,10736144457.0,119572068616.0,73930906708.0,169443956936.0,118461296697.0,-4.34,41.88,161.73,143.04,True
462980,아이지넷,KOSDAQ,87,6,6,14.0,239,18234,12.0,01728167,CFS,5262456581.0,6535181505.0,-5494186847.0,-2293670960.0,-2798991819.0,4466809347.0,14049440681.0,13628885849.0,2713003278.0,-19.47,-139.54,31.79,502.35,False
463020,뉴엔AI,KOSDAQ,197,4,-55,-36.0,501,8879,12.0,01639508,CFS,18819000000.0,19716000000.0,-1109000000.0,429000000.0,1476000000.0,4138000000.0,53479000000.0,47544000000.0,3962000000.0,-4.55,-358.51,7.74,1200.0,False
463480,모티브링크,KOSDAQ,177,-14,-11,-3.0,477,12390,12.0,00367400,CFS,67404497846.0,61755073515.0,-1772653219.0,1771642327.0,4188309470.0,26161631858.0,35840659628.0,33288793069.0,18710627215.0,9.15,-200.06,72.99,177.91,False
464080,에스오에스랩,KOSDAQ,49,-128,-120,-46.0,1410,17947,12.0,01686427,CFS,6086041489.0,4935969544.0,-16131399828.0,-12830689054.0,-8326528029.0,52136671976.0,26451195024.0,46165774504.0,6707463280.0,23.3,-25.73,197.11,688.27,False
464280,티디에스팜,KOSDAQ,275,37,42,12.0,300,5530,12.0,01232192,CFS,27620873511.0,27518775933.0,3765191759.0,3729663529.0,5016415167.0,11366943387.0,42784767057.0,29815898806.0,11206468240.0,0.37,0.95,26.57,266.06,True
464490,쿼드메디슨,KOSDAQ,3,-44,-46,-46.0,645,11482,12.0,01671285,CFS,,,-6039787375.0,-3282107523.0,-9519292923.0,20379824402.0,29907089029.0,30147742222.0,10820508712.0,,-84.02,68.14,278.62,False
464500,아이언디바이스,KOSDAQ,47,-10,-7,-15.0,226,13993,12.0,01706794,CFS,10127280088.0,8371607726.0,-5575714938.0,-4876811631.0,-3517399972.0,7557756731.0,26600616388.0,27378387994.0,4894013211.0,20.97,-14.33,28.41,559.43,False
464580,닷밀,KOSDAQ,236,10,8,6.0,252,18406,12.0,01605282,CFS,33841306055.0,23630302177.0,122524497.0,1023815806.0,809377781.0,11681675546.0,34299698529.0,22282656991.0,8540726548.0,43.21,-88.03,34.06,260.9,True
465320,교보15호스팩,KOSDAQ,0,0,0,0.0,88,3810,12.0,01781847,CFS,0.0,0.0,,,,1523826090.0,7657053489.0,,,,,19.9,,
465480,인스피언,KOSDAQ,200,25,28,0.0,326,10137,12.0,01284876,CFS,19025889792.0,19035192738.0,2398018482.0,3784285683.0,4032584823.0,3960327605.0,56396747930.0,18936453108.0,3563847664.0,-0.05,-36.63,7.02,531.35,True
466100,클로봇,KOSDAQ,81,-25,-22,-2.0,5919,25459,12.0,01784914,CFS,23382141635.0,22993917345.0,-4392704598.0,-7392240013.0,-5296139545.0,10189690886.0,59830111156.0,60596648827.0,8790051784.0,1.69,40.58,17.03,689.38,False
466410,사이냅소프트,KOSDAQ,133,51,64,12.0,373,5037,12.0,01207901,CFS,13472225245.0,13252818490.0,4673775543.0,5074253584.0,6433406838.0,2363447599.0,69715491197.0,49925060796.0,2059174006.0,1.66,-7.89,3.39,2424.52,True
466690,키움히어로제1호스팩,KOSDAQ,0,0,0,-5.0,102,5095,12.0,01784677,CFS,0.0,0.0,-29718410.0,-27622850.0,-8276900.0,1300913449.0,9644045618.0,10944959067.0,,,-7.59,13.49,,False
