종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
092200,디아이씨,KOSPI,1652,28,32,-8.55,1582,38888,12.0,4745,-17.51,1.30,-271.00,3657.00,-3.16
092220,KEC,KOSPI,643,-48,-51,-8.74,1062,40152,12.0,2575,-3.89,0.32,-662.00,8116.00,-2.65
092230,KPX홀딩스,KOSPI,3110,133,450,11.0,3468,4224,12.0,84700,4.51,0.30,18774.00,279950.00,1.56
092440,기신정기,KOSPI,1193,-37,-2,-0.31,551,29200,3.0,1878,-69.56,0.22,-27.00,8443.00,-0.05
092780,DYP,KOSPI,1171,30,40,6.87,433,13168,12.0,3310,5.59,0.29,592.00,11386.00,-3.07
092790,넥스틸,KOSPI,1006,27,43,3.97,2839,26002,12.0,11800,8.51,0.66,1386.00,17845.00,0.25
093050,LF,KOSPI,4619,444,455,6.71,6593,29240,12.0,22400,6.62,0.37,3382.00,61158.00,0.00
093240,형지엘리트,KOSPI,1295,88,100,8.33,268,61390,6.0,427,-12.94,0.20,-33.00,2110.00,-4.47
093370,후성,KOSPI,1414,93,-9,-1.38,11444,107255,12.0,10230,204.60,3.28,50.00,3118.00,-9.39
094280,효성ITX,KOSPI,1303,34,31,20.45,1373,11558,12.0,12050,9.69,1.91,1243.00,6308.00,0.67
095570,AJ네트웍스,KOSPI,2872,219,115,7.07,1945,45252,12.0,4245,6.76,0.42,628.00,10216.00,-1.05
095720,웅진씽크빅,KOSPI,1796,-34,-51,-6.17,662,56827,12.0,1146,-2.91,0.25,-394.00,4650.00,-1.38
096760,JW홀딩스,KOSPI,2432,515,516,27.69,2820,73924,12.0,3860,4.88,1.00,791.00,3858.00,0.92
096770,SK이노베이션,KOSPI,242121,20832,13949,-9.04,196608,169052,12.0,130100,-6.18,1.00,-21056.00,129848.00,-1.59
096775,SK이노베이션우,KOSPI,0,0,0,0.0,764,1248,12.0,65500,0.00,0.00,0.00,0.00,-3.25
097230,HJ중공업,KOSPI,5414,246,253,13.69,13092,90295,12.0,16070,26.56,2.17,605.00,7416.00,0.94
097520,엠씨넥스,KOSPI,3035,114,164,12.14,3020,17401,12.0,18210,6.33,0.77,2877.00,23796.00,-1.83
097950,CJ제일제당,KOSPI,71111,2381,1696,-6.6,28030,15054,12.0,194100,-5.56,0.44,-34884.00,440524.00,2.05
097955,CJ제일제당 우,KOSPI,0,0,0,0.0,1575,1327,12.0,123500,0.00,0.00,0.00,0.00,0.49
100090,SK오션플랜트,KOSPI,1747,169,139,5.63,8390,62478,12.0,18350,29.36,1.41,625.00,13037.00,6.32
100220,비상교육,KOSPI,1042,350,346,11.53,593,12996,12.0,4905,2.99,0.30,1638.00,16305.00,-1.31
100250,진양홀딩스,KOSPI,737,23,136,9.77,1881,63900,12.0,2935,9.38,0.45,313.00,6479.00,0.17
100840,SNT에너지,KOSPI,1236,228,351,29.48,4901,20680,12.0,27000,6.62,1.46,4080.00,18458.00,-2.88
101140,인바이오젠,KOSPI,70,-61,161,10.64,516,10044,12.0,5200,3.24,0.32,1605.00,16156.00,0.58
101530,해태제과식품,KOSPI,1577,107,87,7.49,1586,29116,12.0,5520,6.90,0.47,800.00,11639.00,0.18
102260,동성케미컬,KOSPI,2870,254,269,7.73,1755,50669,12.0,3535,5.39,0.39,656.00,9162.00,-1.81
102460,이연제약,KOSPI,361,-68,-112,-17.66,1841,18586,12.0,9960,-6.25,0.83,-1594.00,12010.00,0.71
103140,풍산,KOSPI,12709,902,1011,8.13,16758,28024,12.0,68300,13.01,0.81,5251.00,84137.00,4.75
103590,일진전기,KOSPI,5061,508,426,21.03,28277,47685,12.0,63700,29.23,5.16,2179.00,12347.00,-4.35
104700,한국철강,KOSPI,0,0,0,0.0,3364,36450,12.0,9490,17.13,0.41,554.00,23132.00,0.85
105560,KB금융,KOSPI,306296,27276,26311,10.25,617156,354687,12.0,171500,11.35,1.04,15116.00,164669.00,-2.72
105630,한세실업,KOSPI,4672,105,-6,6.21,3576,40000,12.0,9270,6.48,0.50,1431.00,18656.00,-3.03
105840,우진,KOSPI,372,50,53,7.02,2631,20197,12.0,14220,33.07,1.44,430.00,9841.00,-3.40
107590,미원홀딩스,KOSPI,1477,93,175,10.57,1238,2320,12.0,54800,4.86,0.44,11280.00,125024.00,-0.36
108320,LX세미콘,KOSPI,3888,206,154,4.41,6237,16264,12.0,38800,7.64,0.56,5081.00,69207.00,-0.64
108670,LX하우시스,KOSPI,8147,459,385,-1.27,2820,8967,12.0,33000,-7.52,0.39,-4387.00,83591.00,0.61
108675,LX하우시스우,KOSPI,0,0,0,0.0,167,1032,12.0,16730,0.00,0.00,0.00,0.00,0.30
109070,주성코퍼레이션,KOSPI,176,-3,12,6.94,699,52810,12.0,1370,35.13,2.50,39.00,548.00,-1.15
111110,호전실업,KOSPI,892,-14,15,6.72,593,9066,12.0,6750,5.13,0.32,1315.00,21402.00,-0.15
111380,동인기연,KOSPI,620,65,92,10.71,772,6128,12.0,12650,6.73,0.49,1880.00,25695.00,-0.39
111770,영원무역,KOSPI,8958,1204,1892,13.88,38462,44311,12.0,87700,7.89,0.91,11109.00,96154.00,0.11
112610,씨에스윈드,KOSPI,7111,743,541,-1.42,16320,42171,12.0,43200,52.49,1.55,823.00,27826.00,-3.03
114090,GKL,KOSPI,1107,181,193,10.83,5777,61855,12.0,9510,12.50,1.33,761.00,7137.00,-0.52
117580,대성에너지,KOSPI,7235,231,243,8.18,1914,27500,12.0,7340,11.69,0.61,628.00,12094.00,0.96
118000,메타케어,KOSPI,101,6,6,0.78,291,22055,12.0,1338,44.60,0.19,30.00,6953.00,-1.25
119650,KC코트렐,KOSPI,248,16,85,3.18,1007,109785,12.0,918,-7.06,1.97,-130.00,467.00,0.00
120030,조선선재,KOSPI,0,0,0,0.0,1069,1257,12.0,84700,0.00,0.00,0.00,0.00,-0.59
120110,코오롱인더,KOSPI,12374,619,840,2.46,14853,29946,12.0,53500,42.33,0.41,1264.00,129709.00,-4.80
120115,코오롱인더우,KOSPI,0,0,0,0.0,626,2767,12.0,23700,0.00,0.00,0.00,0.00,-2.67
122900,아이마켓코리아,KOSPI,8425,166,176,7.82,2430,33428,12.0,7260,11.58,0.62,627.00,11758.00,-0.82
123690,한국화장품,KOSPI,209,19,21,3.93,965,16068,12.0,5920,84.57,2.84,70.00,2088.00,-3.58
123700,SJM,KOSPI,531,31,82,6.03,525,15604,12.0,3360,4.32,0.23,777.00,14855.00,-1.18
123890,한국자산신탁,KOSPI,688,108,158,4.46,2667,122373,12.0,2280,5.67,0.26,402.00,8853.00,1.11
126560,현대퓨처넷,KOSPI,709,43,68,1.36,3194,109201,12.0,3005,44.19,0.45,68.00,6666.00,-0.17
126720,수산인더스트리,KOSPI,857,136,291,11.61,2914,14286,12.0,22100,6.46,0.57,3423.00,39100.00,1.61
128820,대성산업,KOSPI,4126,218,161,-9.74,1822,45235,12.0,4120,-3.06,0.25,-1346.00,16698.00,-2.37
128940,한미약품,KOSPI,3929,536,554,14.29,47720,12810,12.0,392000,29.62,3.98,13235.00,98560.00,0.77
129260,인터지스,KOSPI,1945,35,37,2.39,574,29747,12.0,1951,5.89,0.19,331.00,10387.00,0.05
130660,한전산업,KOSPI,1074,63,66,3.48,3383,32600,12.0,11090,88.72,3.50,125.00,3167.00,-1.60
133820,화인베스틸,KOSPI,506,14,1,3.56,437,37114,12.0,1089,-6.89,0.80,-158.00,1356.00,-2.24
134380,미원화학,KOSPI,0,0,0,0.0,2188,21992,12.0,10180,0.00,0.00,0.00,0.00,0.49
134790,시디즈,KOSPI,545,15,27,-0.14,387,2000,12.0,19310,-17.07,0.52,-1131.00,37349.00,-0.31
136490,선진,KOSPI,5330,614,459,20.59,2323,23779,12.0,9690,1.94,0.41,5002.00,23678.00,-1.02
137310,에스디바이오센서,KOSPI,1935,-116,199,-17.97,7232,120749,12.0,6160,-1.47,0.32,-4193.00,19476.00,1.82
138040,메리츠금융지주,KOSPI,78534,8548,9209,23.06,189102,167347,12.0,123300,9.71,2.01,12698.00,61335.00,5.75
138930,BNK금융지주,KOSPI,33927,2831,2831,8.07,56169,310327,12.0,18040,7.02,0.52,2570.00,34780.00,1.52
139130,iM금융지주,KOSPI,33571,1939,2012,7.3,28727,158363,12.0,18250,6.77,0.47,2696.00,38725.00,1.73
139480,이마트,KOSPI,71234,1783,1155,1.15,22049,27595,12.0,82300,16.72,0.20,4921.00,410591.00,-1.32
139990,아주스틸,KOSPI,2638,-9,-100,-23.15,794,38755,12.0,2135,-2.00,0.56,-1067.00,3813.00,1.18
143210,핸즈코퍼레이션,KOSPI,1806,-91,-293,-99.28,335,27999,12.0,1199,-0.30,0.28,-4014.00,4306.00,0.00
145210,다이나믹디자인,KOSPI,270,11,7,-14.01,94,42236,12.0,2240,-9.22,2.12,-243.00,1059.00,0.00
145720,덴티움,KOSPI,714,159,210,3.64,3259,8623,12.0,38750,26.13,0.59,1483.00,65218.00,-0.13
145990,삼양사,KOSPI,6083,211,407,-18.19,4465,10313,12.0,44900,-1.53,0.28,-29380.00,160501.00,0.11
145995,삼양사우,KOSPI,0,0,0,0.0,122,370,12.0,33600,0.00,0.00,0.00,0.00,-1.03
155660,DSR,KOSPI,763,67,123,8.42,732,16000,12.0,4690,5.02,0.31,935.00,15284.00,4.34
161000,애경케미칼,KOSPI,3706,58,-3,-0.43,4208,48648,12.0,8710,-142.79,0.59,-61.00,14791.00,-3.97
161390,한국타이어앤테크놀로지,KOSPI,53139,5070,5288,9.35,87827,123875,12.0,70500,8.02,0.71,8795.00,99234.00,-8.08
161890,한국콜마,KOSPI,7280,789,778,18.19,24006,23605,12.0,100200,18.91,2.60,5299.00,38566.00,-2.15
163560,동일고무벨트,KOSPI,954,78,131,8.03,779,13900,12.0,5740,7.48,0.34,767.00,17082.00,-1.37
170900,동아에스티,KOSPI,2036,78,99,-1.8,3360,9727,12.0,36300,-12.46,0.54,-2913.00,66796.00,0.28
175330,JB금융지주,KOSPI,12150,2213,2253,12.37,48945,188253,12.0,26900,7.29,0.85,3688.00,31745.00,5.28
178920,PI첨단소재,KOSPI,2513,349,301,7.16,5142,29366,12.0,18320,23.02,1.59,796.00,11507.00,-4.28
180640,한진칼,KOSPI,696,130,900,5.03,68631,66762,12.0,105000,45.59,2.11,2303.00,49668.00,0.10
18064K,한진칼우,KOSPI,0,0,0,0.0,149,536,12.0,28200,0.00,0.00,0.00,0.00,-0.35
181710,NHN,KOSPI,6714,263,506,4.02,11398,32753,12.0,36400,38.16,0.77,954.00,47466.00,-5.45
183190,아세아시멘트,KOSPI,2406,114,38,1.93,3220,35978,12.0,9100,20.13,0.30,452.00,30144.00,-1.52
185750,종근당,KOSPI,4478,141,137,8.2,9109,13802,12.0,68600,12.22,0.90,5615.00,76180.00,1.63
192080,더블유게임즈,KOSPI,2050,685,919,12.71,12534,21173,12.0,60800,9.96,0.99,6106.00,61507.00,0.50
192400,쿠쿠홀딩스,KOSPI,2327,220,498,12.07,9103,35562,12.0,26050,6.36,0.61,4094.00,42527.00,0.77
192650,드림텍,KOSPI,2607,4,-20,-2.04,2816,65886,12.0,4195,4195.00,0.74,1.00,5644.00,-5.41
192820,코스맥스,KOSPI,6820,530,554,30.59,19543,11349,12.0,178400,16.45,3.63,10843.00,49196.00,0.79
194370,제이에스코퍼레이션,KOSPI,3080,308,164,15.45,3293,29016,12.0,12110,4.50,0.67,2691.00,18174.00,0.75
195870,해성디에스,KOSPI,1887,110,142,6.18,8925,17000,12.0,49500,35.33,1.49,1401.00,33198.00,-7.82
200880,서연이화,KOSPI,11887,486,677,7.69,2827,27028,12.0,10850,4.89,0.25,2220.00,43348.00,-2.95
204320,HL만도,KOSPI,23117,936,860,4.58,20285,46957,12.0,44600,20.94,0.77,2130.00,57793.00,-5.61
207940,삼성바이오로직스,KOSPI,12571,5808,6406,19.56,645758,46290,12.0,1518000,57.13,9.42,26572.00,161142.00,10.08
210540,디와이파워,KOSPI,1029,118,136,8.41,1180,11041,12.0,10790,4.74,0.38,2277.00,28321.00,-2.53
210980,SK디앤디,KOSPI,703,-93,-281,-3.7,1044,18617,12.0,5520,14.49,0.18,381.00,30636.00,-4.50
213500,한솔제지,KOSPI,5598,112,33,0.09,1637,23800,12.0,6940,42.58,0.24,163.00,29322.00,0.29
214320,이노션,KOSPI,5238,398,472,11.07,7444,40000,12.0,19150,8.35,0.72,2294.00,26618.00,0.26
214330,금호에이치티,KOSPI,853,16,53,-7.07,531,10456,12.0,5050,-2.35,0.16,-2150.00,30689.00,2.02
214390,경보제약,KOSPI,2386,105,49,3.19,1240,23906,12.0,5230,26.96,0.86,194.00,6113.00,2.75
214420,토니모리,KOSPI,520,42,45,10.99,1183,24054,12.0,4985,10.77,1.01,463.00,4938.00,-1.87
217590,티엠씨,KOSPI,939,10,28,0.0,3204,24094,12.0,12940,-588.18,2.78,-22.00,4647.00,-3.58
226320,잇츠한불,KOSPI,427,68,166,6.19,2063,21929,12.0,9180,12.05,0.41,762.00,22121.00,-2.44
227840,현대코퍼레이션홀딩스,KOSPI,806,62,106,11.36,1092,9100,12.0,12050,2.99,0.33,4028.00,36290.00,0.75
229640,LS에코에너지,KOSPI,2855,201,195,20.67,13061,30624,12.0,46550,33.88,6.75,1374.00,6898.00,-11.67
234080,JW생명과학,KOSPI,635,93,90,13.98,1746,15834,12.0,11090,6.14,0.78,1807.00,14245.00,-0.89
241560,두산밥캣,KOSPI,22473,2070,1837,5.88,58184,95856,12.0,62400,14.97,0.83,4168.00,75131.00,-9.96
241590,화승엔터프라이즈,KOSPI,3509,-48,-69,-8.05,1863,60589,12.0,3065,-6.43,0.40,-477.00,7621.00,-2.39
244920,에이플러스에셋,KOSPI,1866,159,170,17.5,2570,22607,12.0,11740,11.99,1.56,979.00,7506.00,-2.98
248070,솔루엠,KOSPI,4782,217,238,2.83,6856,47816,12.0,14360,55.44,1.44,259.00,9997.00,-3.30
248170,샘표식품,KOSPI,1037,68,96,10.62,1027,4568,12.0,22900,5.25,0.39,4366.00,58052.00,0.88
249420,일동제약,KOSPI,1420,92,92,17.06,4302,31638,12.0,13960,14.98,1.78,932.00,7821.00,0.29
251270,넷마블,KOSPI,6517,531,2772,6.43,28677,81934,12.0,36900,14.09,0.56,2618.00,66269.00,0.27
259960,크래프톤,KOSPI,13714,5616,7191,12.1,108193,46137,12.0,242500,15.71,1.54,15438.00,157747.00,2.11
264900,크라운제과,KOSPI,0,0,0,0.0,1005,12523,12.0,8040,0.00,0.00,0.00,0.00,0.37
26490K,크라운제과우,KOSPI,0,0,0,0.0,55,773,12.0,7330,0.00,0.00,0.00,0.00,0.83
267250,HD현대,KOSPI,196019,28348,28284,15.11,156406,78993,12.0,222500,18.26,1.55,12187.00,143153.00,-3.89
267260,HD현대일렉트릭,KOSPI,10365,2583,2842,43.9,280446,36047,12.0,810000,39.85,14.37,20324.00,56366.00,-6.79
267270,HD건설기계,KOSPI,23049,1907,2244,7.66,58560,47921,12.0,132700,23.64,1.28,5613.00,104016.00,-5.42
267290,경동도시가스,KOSPI,5418,196,224,7.25,1124,5895,12.0,20300,3.64,0.25,5572.00,80675.00,3.05
267850,아시아나IDT,KOSPI,1940,92,134,7.06,1032,11100,12.0,9190,8.67,0.60,1060.00,15201.00,-1.61
268280,미원에스씨,KOSPI,1413,193,270,15.27,5705,5000,12.0,120000,9.79,1.29,12261.00,92934.00,3.63
271560,오리온,KOSPI,9304,1655,1766,10.85,50596,39528,12.0,130500,13.48,1.35,9680.00,96352.00,0.93
271940,일진하이솔루스,KOSPI,271,-20,-1,0.0,3540,36313,12.0,10420,-189.45,1.20,-55.00,8677.00,-1.42
271980,제일약품,KOSPI,1303,4,32,10.08,1424,14704,12.0,9680,6.09,0.67,1590.00,14485.00,-1.83
272210,한화시스템,KOSPI,8071,343,-1157,3.6,114485,188919,12.0,68200,53.20,2.63,1282.00,25933.00,-2.15
272450,진에어,KOSPI,14613,1631,1227,51.15,2599,52200,12.0,5110,2.79,1.11,1834.00,4614.00,-1.16
272550,삼양패키징,KOSPI,933,5,-8,5.48,1300,15068,12.0,8940,7.78,0.35,1149.00,25622.00,1.36
278470,에이피알,KOSPI,5934,1456,1571,83.79,136649,37438,12.0,354000,45.95,29.72,7704.00,11910.00,-4.32
279570,케이뱅크,KOSPI,0,0,0,0.0,25071,405695,12.0,6220,0.00,0.00,0.00,0.00,0.00
280360,롯데웰푸드,KOSPI,10273,358,240,3.02,9250,9204,12.0,102000,13.19,0.41,7734.00,247808.00,0.00
281820,케이씨텍,KOSPI,1561,348,405,0.0,19858,19798,12.0,75100,29.13,2.79,2578.00,26877.00,-12.78
282330,BGF리테일,KOSPI,21204,381,383,17.62,21380,17283,12.0,123400,10.92,1.62,11297.00,76009.00,4.31
284740,쿠쿠홈시스,KOSPI,2730,413,507,12.19,4745,22437,12.0,21600,4.05,0.45,5327.00,48373.00,0.93
285130,SK케미칼,KOSPI,6559,-189,-273,0.56,6435,17298,12.0,41100,17.84,0.35,2304.00,117452.00,0.74
28513K,SK케미칼우,KOSPI,0,0,0,0.0,438,2115,12.0,21750,0.00,0.00,0.00,0.00,0.00
286940,롯데이노베이트,KOSPI,2812,97,85,2.71,2453,15129,12.0,17000,25.88,0.60,657.00,28166.00,0.00
293480,하나제약,KOSPI,2253,252,254,7.24,1500,17772,12.0,8560,7.16,0.48,1196.00,18010.00,0.59
294870,IPARK현대산업개발,KOSPI,6739,801,710,4.84,13056,65907,12.0,20500,8.54,0.40,2400.00,50672.00,-1.20
298000,효성화학,KOSPI,5870,3,-166,3.97,2248,3791,12.0,69400,0.67,0.71,103670.00,98013.00,12.12
298020,효성티앤씨,KOSPI,20942,862,685,1.91,13632,4327,12.0,321000,128.45,0.88,2499.00,364612.00,-0.31
298040,효성중공업,KOSPI,13582,1523,1291,23.16,240386,9324,12.0,2681000,48.09,10.62,55755.00,252555.00,-6.45
298050,HS효성첨단소재,KOSPI,8290,344,90,-1.85,6469,4479,12.0,155100,-32.11,0.86,-4830.00,180761.00,-0.19
298690,에어부산,KOSPI,10068,1463,35,1.48,2329,162914,12.0,1485,70.71,1.24,21.00,1199.00,-0.34
300720,한일시멘트,KOSPI,2930,170,135,4.26,10083,73545,12.0,14130,13.32,0.56,1061.00,25406.00,-0.07
302440,SK바이오사이언스,KOSPI,1686,-445,-478,-4.65,25890,78456,12.0,34350,-46.86,1.51,-733.00,22806.00,2.08
306200,세아제강,KOSPI,4486,241,308,2.87,3551,2836,12.0,134600,12.73,0.34,10577.00,395605.00,0.37
307950,현대오토에버,KOSPI,9357,212,250,10.32,103251,27423,12.0,379000,56.96,5.63,6654.00,67357.00,-11.86
308170,씨티알모빌리티,KOSPI,1095,3,-19,-5.2,297,8610,12.0,3805,-10.15,0.38,-375.00,10128.00,2.28
316140,우리금융지주,KOSPI,152433,8082,8482,8.68,222067,728089,12.0,30850,7.31,0.63,4221.00,49068.00,-0.16
317400,자이에스앤디,KOSPI,2703,113,135,7.67,2326,38782,12.0,7560,10.40,0.64,727.00,11817.00,-8.36
317450,명인제약,KOSPI,721,251,300,0.0,5986,14600,12.0,41650,6.20,0.77,6713.00,54409.00,-1.88
322000,HD현대에너지솔루션,KOSPI,1599,290,292,16.07,14560,11200,12.0,164000,44.07,4.40,3721.00,37302.00,-4.37
323410,카카오뱅크,KOSPI,0,0,0,0.0,105920,477120,12.0,22050,0.00,0.00,0.00,0.00,-0.23
326030,SK바이오팜,KOSPI,2279,898,1000,46.52,60771,78313,12.0,80600,23.64,7.76,3409.00,10382.00,1.13
329180,HD현대중공업,KOSPI,59163,9054,10565,24.55,473899,104961,12.0,485500,30.92,5.45,15702.00,89025.00,-2.51
336260,두산퓨얼셀,KOSPI,1448,-13,-91,-32.18,25149,65493,12.0,42800,-26.37,9.53,-1623.00,4491.00,-6.86
33626K,두산퓨얼셀1우,KOSPI,0,0,0,0.0,732,13364,12.0,5780,0.00,0.00,0.00,0.00,-3.51
33626L,두산퓨얼셀2우B,KOSPI,0,0,0,0.0,202,2986,12.0,7200,0.00,0.00,0.00,0.00,-1.91
336370,솔루스첨단소재,KOSPI,1926,-220,-12,-5.9,4795,70217,12.0,7050,-9.58,0.93,-736.00,7584.00,-3.69
33637K,솔루스첨단소재1우,KOSPI,0,0,0,0.0,257,16908,12.0,1544,0.00,0.00,0.00,0.00,-0.83
33637L,솔루스첨단소재2우B,KOSPI,0,0,0,0.0,76,3778,12.0,2050,0.00,0.00,0.00,0.00,-0.97
339770,교촌에프앤비,KOSPI,1234,53,48,8.02,1763,49965,12.0,3625,10.33,0.96,351.00,3776.00,0.83
344820,KCC글라스,KOSPI,4666,-101,-24,-5.64,3593,15970,12.0,22500,-4.30,0.26,-5237.00,86505.00,-1.32
352820,하이브,KOSPI,6983,-1966,-1326,-13.82,85514,43102,12.0,212000,-37.37,2.77,-5673.00,76643.00,0.47
353200,대덕전자,KOSPI,3463,513,596,11.18,59547,49416,12.0,109500,118.51,6.29,924.00,17419.00,-11.12
35320K,대덕전자1우,KOSPI,0,0,0,0.0,476,2095,12.0,22300,0.00,0.00,0.00,0.00,-8.98
361610,SK아이이테크놀로지,KOSPI,359,-732,-906,-10.92,10844,81787,12.0,14140,-5.05,0.44,-2799.00,31808.00,-3.74
363280,티와이홀딩스,KOSPI,132,-24,-125,-10.74,764,45497,12.0,1809,-0.99,0.08,-1820.00,22503.00,-0.33
36328K,티와이홀딩스우,KOSPI,0,0,0,0.0,27,1174,12.0,2440,0.00,0.00,0.00,0.00,-3.37
372910,한컴라이프케어,KOSPI,60,-38,-27,-5.58,463,27674,12.0,1699,-6.09,0.37,-279.00,4590.00,2.23
373220,LG에너지솔루션,KOSPI,65550,-2078,-8586,-7.4,741780,234000,12.0,329500,-71.86,3.81,-4585.00,86391.00,-5.32
375500,DL이앤씨,KOSPI,17252,1574,2123,9.73,22829,38693,12.0,63200,7.33,0.50,8625.00,126050.00,-3.95
37550K,DL이앤씨우,KOSPI,0,0,0,0.0,449,2113,12.0,22650,0.00,0.00,0.00,0.00,-3.41
37550L,DL이앤씨2우(전환),KOSPI,0,0,0,0.0,806,2111,12.0,42000,0.00,0.00,0.00,0.00,-3.67
377300,카카오페이,KOSPI,3003,322,415,3.18,55190,135270,12.0,41900,125.07,2.98,335.00,14062.00,-3.34
377740,바이오노트,KOSPI,326,63,416,-3.18,4518,101886,12.0,4570,-5.33,0.30,-857.00,15047.00,0.00
378850,화승알앤에이,KOSPI,1847,91,142,14.58,528,18993,12.0,2815,2.93,0.32,960.00,8788.00,-1.40
381970,케이카,KOSPI,0,0,0,0.0,3534,48820,12.0,7410,0.00,0.00,0.00,0.00,-1.98
383220,F&F,KOSPI,5609,1535,2686,28.82,28883,38307,12.0,76100,7.31,1.52,10404.00,50123.00,-0.39
383800,LX홀딩스,KOSPI,521,416,398,5.18,5774,76280,12.0,7910,4.54,0.31,1744.00,25746.00,0.38
38380K,LX홀딩스1우,KOSPI,0,0,0,0.0,104,1465,12.0,7090,0.00,0.00,0.00,0.00,-1.53
402340,SK스퀘어,KOSPI,86314,82783,89297,55.09,1653438,131958,12.0,1109000,16.68,5.29,66468.00,209564.00,-9.17
403550,쏘카,KOSPI,971,14,-88,-14.14,3627,37939,12.0,9650,-17.23,1.92,-560.00,5020.00,-0.31
439260,대한조선,KOSPI,3083,826,1020,32.23,16625,38088,12.0,48900,6.69,1.72,7310.00,28354.00,0.00
443060,HD현대마린솔루션,KOSPI,5746,934,1196,38.96,82628,44833,12.0,209500,34.84,11.39,6013.00,18396.00,-2.56
446070,유니드비티플러스,KOSPI,1949,31,82,3.31,332,10611,12.0,3075,5.10,0.17,603.00,18517.00,-2.69
450080,에코프로머티,KOSPI,1665,157,265,0.0,23651,70813,12.0,34400,-55.66,3.25,-618.00,10577.00,-7.15
452260,한화갤러리아,KOSPI,1261,123,5,0.85,3745,193859,12.0,1910,112.35,0.46,17.00,4193.00,-5.21
45226K,한화갤러리아우,KOSPI,0,0,0,0.0,110,2904,12.0,3915,0.00,0.00,0.00,0.00,-3.93
453340,현대그린푸드,KOSPI,6215,464,479,13.61,5851,32471,12.0,18550,7.04,0.83,2635.00,22435.00,0.27
454910,두산로보틱스,KOSPI,153,-121,-92,-15.04,41419,64819,12.0,64700,-75.58,12.03,-856.00,5378.00,-7.31
456040,OCI,KOSPI,5066,278,304,-1.9,7573,8952,12.0,76700,-10.97,0.61,-6994.00,125846.00,-13.14
457190,이수스페셜티케미컬,KOSPI,1086,35,30,0.0,16559,30218,12.0,57400,2296.00,13.05,25.00,4398.00,-5.44
460850,동국씨엠,KOSPI,6870,80,17,-4.71,1393,29898,12.0,5090,-2.88,0.15,-1770.00,32899.00,3.04
460860,동국제강,KOSPI,0,0,0,0.0,4162,49608,12.0,9410,0.00,0.00,0.00,0.00,2.62
462520,조선내화,KOSPI,1319,90,100,5.21,1605,11855,12.0,13920,74.04,0.74,188.00,18686.00,1.16
462870,시프트업,KOSPI,473,215,464,0.0,18415,58741,12.0,30650,9.40,1.93,3261.00,15882.00,-0.97
465770,STX그린로지스,KOSPI,159,-14,-21,-69.04,286,7171,12.0,4360,-0.84,1.33,-5201.00,3282.00,-4.18
475150,SK이터닉스,KOSPI,275,49,-59,9.6,19043,34067,12.0,80900,88.90,9.99,910.00,8095.00,0.37
475560,더본코리아,KOSPI,796,-42,-26,-10.22,2041,14827,12.0,13980,-11.86,0.84,-1179.00,16648.00,0.65
480370,씨케이솔루션,KOSPI,543,-162,-125,-52.61,356,32481,12.0,1249,-1.00,0.56,-1254.00,2211.00,2.04
483650,달바글로벌,KOSPI,1712,451,489,0.0,29463,12484,12.0,240500,36.44,15.01,6599.00,16022.00,0.21
484870,엠앤씨솔루션,KOSPI,2828,348,344,21.82,1899,9153,12.0,21300,6.34,1.18,3360.00,18067.00,-2.74
487570,HS효성,KOSPI,3670,125,83,5.1,1609,3725,12.0,43850,8.33,0.31,5263.00,139520.00,-0.45
489790,한화비전,KOSPI,4414,221,-326,4.02,22719,50488,12.0,42550,47.12,2.48,903.00,17188.00,-7.30
499790,GS피앤엘,KOSPI,1304,242,190,2.76,7674,19830,12.0,37800,38.69,0.87,977.00,43209.00,-4.79
0001A0,덕양에너젠,KOSDAQ,370,14,12,0.0,2006,25468,12.0,8290,33.03,3.50,251.00,2368.00,-0.96
000250,삼천당제약,KOSDAQ,649,54,84,4.0,39361,23457,12.0,148800,664.29,12.54,224.00,11868.00,-10.42
000440,중앙에너비스,KOSDAQ,112,-2,-2,-2.0,843,6227,12.0,14680,-82.01,1.25,-179.00,11730.00,1.24
0004V0,엔비알모션,KOSDAQ,151,-12,-20,0.0,565,11010,12.0,5330,-4.23,1.61,-1260.00,3306.00,-9.66
0004Y0,디비금융제14호스팩,KOSDAQ,0,0,0,0.0,106,5315,12.0,2000,-90.91,1.03,-22.00,1938.00,-0.25
0007C0,아크릴,KOSDAQ,66,-8,-7,0.0,1272,8030,12.0,14670,-30.69,2.69,-478.00,5448.00,-5.78
0007J0,인벤테라,KOSDAQ,0,0,0,0.0,555,7865,12.0,7380,0.00,0.00,0.00,0.00,-1.34
0008Z0,에스엔시스,KOSDAQ,343,38,48,13.0,1991,9436,12.0,22650,10.44,1.24,2169.00,18298.00,-0.88
0009K0,에임드바이오,KOSDAQ,85,-40,-20,0.0,12585,64671,12.0,21050,228.80,7.01,92.00,3002.00,-3.44
001000,신라섬유,KOSDAQ,37,4,-3,-2.0,195,24277,12.0,755,-62.92,1.27,-12.00,593.00,-5.03
0010F0,보원케미칼,KOSDAQ,0,0,0,0.0,234,11143,12.0,2190,0.00,0.00,0.00,0.00,-3.74
