종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
462870,시프트업,KOSPI,473,215,464,0.0,18415,58741,12.0,30550.0,9.37,1.92,3261.0,15882.0,-0.33
465770,STX그린로지스,KOSPI,159,-14,-21,-69.04,286,7171,12.0,3390.0,-0.65,1.03,-5201.0,3282.0,-22.25
475150,SK이터닉스,KOSPI,275,49,-59,9.6,19043,34067,12.0,58900.0,64.73,7.28,910.0,8095.0,-27.19
475560,더본코리아,KOSPI,796,-42,-26,-10.22,2041,14827,12.0,14030.0,-11.9,0.84,-1179.0,16648.0,0.36
480370,씨케이솔루션,KOSPI,543,-162,-125,-52.61,356,32481,12.0,1282.0,-1.02,0.58,-1254.0,2211.0,2.64
483650,달바글로벌,KOSPI,1712,451,489,0.0,29463,12484,12.0,250500.0,37.96,15.63,6599.0,16022.0,4.16
484870,엠앤씨솔루션,KOSPI,2828,348,344,21.82,1899,9153,12.0,18980.0,5.65,1.05,3360.0,18067.0,-10.89
487570,HS효성,KOSPI,3670,125,83,5.1,1609,3725,12.0,43600.0,8.28,0.31,5263.0,139520.0,-0.57
489790,한화비전,KOSPI,4414,221,-326,4.02,22719,50488,12.0,41400.0,45.85,2.41,903.0,17188.0,-2.7
499790,GS피앤엘,KOSPI,1304,242,190,2.76,7674,19830,12.0,38000.0,38.89,0.88,977.0,43209.0,0.53
0001A0,덕양에너젠,KOSDAQ,370,14,12,0.0,2006,25468,12.0,8020.0,31.95,3.39,251.0,2368.0,-3.26
000250,삼천당제약,KOSDAQ,649,54,84,4.0,39361,23457,12.0,148900.0,664.73,12.55,224.0,11868.0,0.07
000440,중앙에너비스,KOSDAQ,112,-2,-2,-2.0,843,6227,12.0,12710.0,-71.01,1.08,-179.0,11730.0,-13.42
0004V0,엔비알모션,KOSDAQ,151,-12,-20,0.0,565,11010,12.0,5650.0,-4.48,1.71,-1260.0,3306.0,6.0
0004Y0,디비금융제14호스팩,KOSDAQ,0,0,0,0.0,106,5315,12.0,2000.0,-90.91,1.03,-22.0,1938.0,0.0
0007C0,아크릴,KOSDAQ,66,-8,-7,0.0,1272,8030,12.0,15170.0,-31.74,2.78,-478.0,5448.0,3.41
0007J0,인벤테라,KOSDAQ,0,0,0,0.0,555,7865,12.0,7330.0,0.0,0.0,0.0,0.0,-0.68
0008Z0,에스엔시스,KOSDAQ,343,38,48,13.0,1991,9436,12.0,22050.0,10.17,1.21,2169.0,18298.0,-2.65
0009K0,에임드바이오,KOSDAQ,85,-40,-20,0.0,12585,64671,12.0,22100.0,240.22,7.36,92.0,3002.0,4.99
001000,신라섬유,KOSDAQ,37,4,-3,-2.0,195,24277,12.0,749.0,-62.42,1.26,-12.0,593.0,-0.79
0010F0,보원케미칼,KOSDAQ,0,0,0,0.0,234,11143,12.0,2180.0,0.0,0.0,0.0,0.0,-0.46
0010V0,제이피아이헬스케어,KOSDAQ,108,5,17,10.0,423,5105,12.0,8590.0,7.39,0.69,1163.0,12444.0,1.54
0011A0,액스비스,KOSDAQ,111,8,12,0.0,815,9333,12.0,8790.0,12.23,2.18,719.0,4036.0,-1.24
0011T0,채비,KOSDAQ,207,-97,-110,0.0,2361,46949,12.0,4830.0,-5.37,2.65,-899.0,1822.0,-0.92
0013V0,삼진식품,KOSDAQ,333,39,37,0.0,476,9918,12.0,4910.0,6.64,1.16,739.0,4222.0,-1.11
001540,안국약품,KOSDAQ,989,160,158,10.0,1507,13042,12.0,11260.0,19.62,0.77,574.0,14551.0,-1.92
0015G0,그린광학,KOSDAQ,109,6,9,0.0,1843,11702,12.0,14750.0,70.91,2.63,208.0,5602.0,-2.19
0015N0,아로마티카,KOSDAQ,140,13,15,0.0,628,12576,12.0,5260.0,12.12,2.88,434.0,1825.0,4.99
0015S0,페스카로,KOSDAQ,66,6,10,0.0,672,9866,12.0,6790.0,22.34,1.08,304.0,6312.0,0.59
0017J0,세미티에스,KOSDAQ,127,45,54,0.0,899,30136,12.0,2920.0,12.75,2.44,229.0,1195.0,0.69
001810,무림SP,KOSDAQ,576,2,-34,-2.0,260,22137,12.0,1145.0,-14.68,0.13,-78.0,8988.0,1.15
001840,이화공영,KOSDAQ,0,0,0,0.0,625,28256,12.0,2215.0,0.0,0.0,0.0,0.0,0.0
002230,피에스텍,KOSDAQ,176,4,88,11.0,847,18421,12.0,4825.0,10.2,0.6,473.0,8061.0,0.52
002290,삼일기업공사,KOSDAQ,1127,57,70,9.0,403,12400,12.0,3230.0,6.86,0.58,471.0,5558.0,0.94
002680,한탑,KOSDAQ,198,-9,-27,-3.0,142,6463,12.0,1835.0,5.68,0.24,323.0,7665.0,-10.27
002800,신신제약,KOSDAQ,302,32,32,16.0,644,15170,12.0,4395.0,7.17,0.89,613.0,4933.0,1.27
003100,선광,KOSDAQ,443,106,112,10.0,1339,6600,12.0,20300.0,3.39,0.3,5994.0,68798.0,-0.49
003310,대주산업,KOSDAQ,250,20,20,6.0,581,35392,12.0,1646.0,8.62,0.52,191.0,3161.0,-3.01
003380,하림지주,KOSDAQ,35541,2583,1455,8.0,10629,112005,12.0,9820.0,4.79,0.3,2051.0,32613.0,-0.2
0037T0,KB제32호스팩,KOSDAQ,0,0,0,0.0,126,6330,12.0,1995.0,0.0,0.0,0.0,0.0,0.3
003800,에이스침대,KOSDAQ,850,128,196,9.0,3543,11090,12.0,32750.0,6.49,0.46,5047.0,70896.0,0.61
0039P0,매드업,KOSDAQ,138,3,5,0.0,1072,18807,12.0,5050.0,8.22,2.45,614.0,2059.0,1.92
0041B0,교보18호스팩,KOSDAQ,0,0,0,0.0,101,5040,12.0,2025.0,0.0,0.0,0.0,0.0,0.25
0041J0,엘에스스팩1호,KOSDAQ,0,0,0,0.0,81,4110,12.0,1996.0,0.0,0.0,0.0,0.0,0.5
0041L0,하나35호스팩,KOSDAQ,0,0,0,0.0,120,6030,12.0,2000.0,0.0,0.0,0.0,0.0,0.0
0044K0,삼성스팩10호,KOSDAQ,0,0,0,0.0,149,7520,12.0,1987.0,0.0,0.0,0.0,0.0,-0.1
004590,한국가구,KOSDAQ,443,60,61,7.0,757,15000,12.0,5180.0,5.44,0.4,952.0,13102.0,1.17
004650,창해에탄올,KOSDAQ,283,43,44,10.0,846,9190,12.0,9380.0,6.5,0.5,1443.0,18768.0,0.21
004780,대륙제관,KOSDAQ,2747,158,157,8.0,627,15903,12.0,4135.0,5.71,0.44,724.0,9484.0,2.48
005160,동국산업,KOSDAQ,1670,-46,-119,-6.0,1236,54244,12.0,2445.0,-13.29,0.34,-184.0,7195.0,1.66
005290,동진쎄미켐,KOSDAQ,3281,666,956,12.0,21483,50970,12.0,41700.0,21.64,1.98,1927.0,21091.0,1.09
0054V0,엔에이치스팩32호,KOSDAQ,0,0,0,0.0,124,6216,12.0,2010.0,0.0,0.0,0.0,0.0,0.0
005670,푸드웰,KOSDAQ,851,58,55,12.0,638,10000,12.0,6280.0,6.27,0.58,1002.0,10889.0,0.16
005710,대원산업,KOSDAQ,2358,111,211,13.0,2162,20037,12.0,10710.0,2.79,0.37,3836.0,29170.0,-1.65
005860,한일사료,KOSDAQ,1255,15,21,5.0,1012,39403,12.0,2415.0,14.91,0.58,162.0,4159.0,-7.82
005990,매일홀딩스,KOSDAQ,5576,180,263,9.0,1420,13298,12.0,10840.0,4.53,0.31,2392.0,34904.0,-0.09
006050,국영지앤엠,KOSDAQ,0,0,0,0.0,195,34895,12.0,515.0,0.0,0.0,0.0,0.0,-1.9
006140,피제이전자,KOSDAQ,0,0,0,0.0,668,14865,12.0,4700.0,0.0,0.0,0.0,0.0,-0.11
006620,동구바이오제약,KOSDAQ,581,18,-6,40.0,1007,28464,12.0,3860.0,2.19,0.69,1766.0,5610.0,0.0
006730,서부T&D,KOSDAQ,661,178,88,8.0,6099,64276,12.0,9970.0,8.27,0.6,1206.0,16666.0,-0.7
0068Y0,비엔케이제3호스팩,KOSDAQ,0,0,0,0.0,85,4310,12.0,1990.0,0.0,0.0,0.0,0.0,0.0
006910,보성파워텍,KOSDAQ,771,48,57,7.0,3050,49129,12.0,6390.0,52.81,3.47,121.0,1844.0,-1.69
006920,모헨즈,KOSDAQ,178,-7,-7,-8.0,341,10920,12.0,3130.0,-12.99,1.13,-241.0,2772.0,3.81
0071M0,삼성스팩11호,KOSDAQ,0,0,0,0.0,115,5760,12.0,1992.0,0.0,0.0,0.0,0.0,0.3
0072Z0,KB제33호스팩,KOSDAQ,0,0,0,0.0,156,7885,12.0,1973.0,0.0,0.0,0.0,0.0,-0.2
007330,푸른저축은행,KOSDAQ,0,0,0,0.0,1518,15082,12.0,10060.0,0.0,0.0,0.0,0.0,0.3
007370,진양제약,KOSDAQ,1133,117,371,28.0,539,14134,12.0,3925.0,1.67,0.4,2347.0,9922.0,0.9
007390,네이처셀,KOSDAQ,41,-13,-11,-4.0,15947,64435,12.0,24100.0,-547.73,24.64,-44.0,978.0,0.0
007530,와이엠,KOSDAQ,427,14,13,5.0,393,22254,12.0,1627.0,14.53,0.63,112.0,2585.0,-1.51
007680,대원,KOSDAQ,290,0,20,-2.0,456,13222,12.0,3285.0,-5.22,0.16,-629.0,21025.0,-2.38
007720,소노스퀘어,KOSDAQ,342,-8,-6,-2.0,255,20160,12.0,1294.0,-9.66,0.35,-134.0,3724.0,1.73
007770,한일화학,KOSDAQ,352,-8,0,-18.0,227,3510,12.0,6470.0,-1.24,0.26,-5223.0,25319.0,0.94
007820,엠엑스로보틱스,KOSDAQ,258,-11,2,-17.0,544,20033,12.0,2920.0,-7.16,1.09,-408.0,2686.0,1.74
008290,원풍물산,KOSDAQ,227,-47,-78,-13.0,115,20346,12.0,388.0,-7.32,0.74,-53.0,526.0,-4.43
0082N0,카나프테라퓨틱스,KOSDAQ,0,0,0,0.0,1489,13265,12.0,12670.0,0.0,0.0,0.0,0.0,3.34
008370,원풍,KOSDAQ,0,0,0,0.0,598,12000,12.0,4865.0,8.22,0.57,592.0,8545.0,0.1
008470,부스타,KOSDAQ,253,-10,-1,1.0,282,8404,12.0,1748.0,18.8,0.36,93.0,4856.0,1.27
008830,대동기어,KOSDAQ,2571,45,3,1.0,767,8987,12.0,8890.0,68.38,0.93,130.0,9519.0,-1.77
0088D0,메리츠제1호스팩,KOSDAQ,0,0,0,0.0,122,5795,12.0,2110.0,0.0,0.0,0.0,0.0,0.0
0088M0,메쥬,KOSDAQ,0,0,0,0.0,1267,9881,12.0,12420.0,0.0,0.0,0.0,0.0,-2.36
0091W0,신영스팩11호,KOSDAQ,0,0,0,0.0,121,6068,12.0,2005.0,0.0,0.0,0.0,0.0,0.3
009300,삼아제약,KOSDAQ,176,21,30,4.0,788,6370,12.0,12570.0,6.19,0.34,2031.0,37375.0,0.56
0093G0,미래에셋비전스팩8호,KOSDAQ,0,0,0,0.0,127,6400,12.0,1990.0,0.0,0.0,0.0,0.0,-0.45
009520,포스코엠텍,KOSDAQ,3466,14,27,0.0,4251,41642,12.0,10550.0,753.57,3.93,14.0,2687.0,0.57
009620,삼보산업,KOSDAQ,773,54,3,-123.0,138,17473,12.0,764.0,-2.39,10.47,-320.0,73.0,-1.42
0096B0,삼성스팩12호,KOSDAQ,0,0,0,0.0,130,6580,12.0,1984.0,0.0,0.0,0.0,0.0,-0.15
0096D0,미래에셋비전스팩9호,KOSDAQ,0,0,0,0.0,109,5500,12.0,1977.0,0.0,0.0,0.0,0.0,-0.3
009730,이렘,KOSDAQ,0,0,0,0.0,118,7975,12.0,1485.0,0.0,0.0,0.0,0.0,-0.13
009780,엠에스씨,KOSDAQ,482,80,85,13.0,1063,17600,12.0,6100.0,4.67,0.57,1307.0,10750.0,0.66
0097F0,미래에셋비전스팩10호,KOSDAQ,0,0,0,0.0,129,6500,12.0,1985.0,0.0,0.0,0.0,0.0,-0.65
0098T0,교보19호스팩,KOSDAQ,0,0,0,0.0,107,5400,12.0,1998.0,0.0,0.0,0.0,0.0,-0.05
0099W0,미래에셋비전스팩11호,KOSDAQ,0,0,0,0.0,140,7000,12.0,1992.0,0.0,0.0,0.0,0.0,-0.35
0099X0,IBKS제25호스팩,KOSDAQ,0,0,0,0.0,130,5980,12.0,2180.0,0.0,0.0,0.0,0.0,0.0
010170,대한광통신,KOSDAQ,342,-40,-37,-29.0,15330,155485,12.0,9640.0,-39.83,19.63,-242.0,491.0,-2.82
0101C0,하나36호스팩,KOSDAQ,0,0,0,0.0,154,7740,12.0,1982.0,0.0,0.0,0.0,0.0,-0.55
010240,흥국,KOSDAQ,390,49,61,12.0,629,11706,12.0,5510.0,5.55,0.54,992.0,10298.0,0.18
010280,아이티센엔텍,KOSDAQ,1359,70,120,35.0,585,13024,12.0,4770.0,2.7,0.62,1768.0,7634.0,0.85
010470,오리콤,KOSDAQ,503,15,14,7.0,573,11975,12.0,4810.0,7.42,0.43,648.0,11173.0,0.0
0105P0,유진스팩12호,KOSDAQ,0,0,0,0.0,113,5660,12.0,2000.0,0.0,0.0,0.0,0.0,0.25
011040,경동제약,KOSDAQ,478,24,58,5.0,1529,30768,12.0,4995.0,18.03,0.61,277.0,8234.0,0.4
011080,형지I&C,KOSDAQ,121,-13,-35,-36.0,87,4296,12.0,2045.0,-1.02,0.29,-2004.0,6970.0,2.0
011320,유니크,KOSDAQ,1121,51,56,10.0,694,19320,12.0,3825.0,6.84,0.54,559.0,7054.0,3.52
011370,서한,KOSDAQ,1053,62,-9,4.0,797,100894,12.0,769.0,2.68,0.14,287.0,5428.0,-1.03
011560,세보엠이씨,KOSDAQ,2459,158,181,15.0,2213,10084,12.0,21500.0,6.37,0.77,3377.0,27833.0,-1.38
0115H0,삼성스팩13호,KOSDAQ,0,0,0,0.0,146,7350,12.0,1974.0,0.0,0.0,0.0,0.0,-0.25
0117P0,피스피스스튜디오,KOSDAQ,234,20,33,0.0,789,14168,12.0,5370.0,5.66,0.57,949.0,9418.0,-1.47
012210,삼미금속,KOSDAQ,0,0,0,0.0,1403,23051,12.0,6070.0,0.0,0.0,0.0,0.0,-2.57
012340,뉴인텍,KOSDAQ,231,0,-2,-57.0,149,18700,12.0,839.0,-0.85,0.74,-989.0,1138.0,2.94
012620,원일특강,KOSDAQ,1003,24,13,4.0,296,4400,12.0,6870.0,3.68,0.18,1866.0,37896.0,0.59
012700,리드코프,KOSDAQ,1071,18,26,5.0,757,26194,12.0,3035.0,6.01,0.18,505.0,16721.0,-1.62
012790,신일제약,KOSDAQ,894,152,165,10.0,623,11986,12.0,5250.0,4.4,0.43,1193.0,12336.0,1.16
012860,모베이스전자,KOSDAQ,2653,74,78,9.0,1611,73233,12.0,2285.0,8.4,0.68,272.0,3346.0,2.47
0129K0,신한제18호스팩,KOSDAQ,0,0,0,0.0,111,5620,12.0,1976.0,0.0,0.0,0.0,0.0,-0.25
013030,하이록코리아,KOSDAQ,541,157,200,12.0,3589,11768,12.0,31600.0,7.63,0.82,4141.0,38609.0,-3.22
0130D0,신한제17호스팩,KOSDAQ,0,0,0,0.0,105,5340,12.0,1985.0,0.0,0.0,0.0,0.0,0.1
0130H0,엔에이치스팩33호,KOSDAQ,0,0,0,0.0,154,7700,12.0,1991.0,0.0,0.0,0.0,0.0,-0.45
013120,동원개발,KOSDAQ,745,54,87,3.0,1916,90808,12.0,2135.0,7.41,0.18,288.0,11867.0,-0.7
0131D0,키움히어로제2호스팩,KOSDAQ,0,0,0,0.0,124,6310,12.0,1965.0,0.0,0.0,0.0,0.0,-0.3
0132G0,교보20호스팩,KOSDAQ,0,0,0,0.0,118,5970,12.0,1997.0,0.0,0.0,0.0,0.0,0.05
013310,아진산업,KOSDAQ,2133,176,210,11.0,964,38806,12.0,2505.0,4.19,0.28,598.0,8952.0,-0.99
0134X0,대신밸런스제20호스팩,KOSDAQ,0,0,0,0.0,132,6740,12.0,1975.0,0.0,0.0,0.0,0.0,-0.1
013720,청보,KOSDAQ,66,-5,-7,-20.0,262,60828,12.0,431.0,-1.99,0.45,-217.0,960.0,0.0
013810,스페코,KOSDAQ,63,-1,4,1.0,250,14655,12.0,1702.0,-283.67,0.56,-6.0,3023.0,-3.84
013990,아가방컴퍼니,KOSDAQ,485,21,21,8.0,1305,32887,12.0,4130.0,11.77,0.64,351.0,6452.0,0.98
014100,메디앙스,KOSDAQ,119,13,21,2.0,222,11800,12.0,1878.0,-3.68,0.31,-510.0,6034.0,0.21
014190,원익큐브,KOSDAQ,714,25,23,4.0,399,35395,12.0,1130.0,14.3,0.36,79.0,3111.0,0.89
014470,부방,KOSDAQ,810,9,9,2.0,548,60052,12.0,933.0,23.92,0.29,39.0,3207.0,0.32
014570,고려제약,KOSDAQ,730,91,50,4.0,372,11000,12.0,3380.0,12.43,0.47,272.0,7224.0,0.45
014620,성광벤드,KOSDAQ,591,66,111,6.0,6387,26557,12.0,27800.0,21.89,1.34,1270.0,20691.0,-1.42
014940,오리엔탈정공,KOSDAQ,564,80,88,15.0,1911,45573,12.0,4485.0,10.68,1.63,420.0,2752.0,-5.08
014950,삼익제약,KOSDAQ,155,9,13,0.0,576,10007,12.0,4730.0,-57.68,0.63,-82.0,7503.0,-6.52
014970,삼륭물산,KOSDAQ,239,7,5,10.0,624,14825,12.0,4410.0,11.03,1.14,400.0,3863.0,-6.77
015710,코콤,KOSDAQ,1050,37,25,2.0,455,17530,12.0,2720.0,19.85,0.38,137.0,7246.0,1.87
015750,성우하이텍,KOSDAQ,10696,545,467,10.0,4472,80000,12.0,5820.0,2.76,0.27,2110.0,21208.0,2.28
016100,리더스코스메틱,KOSDAQ,172,-23,-20,-17.0,203,19100,12.0,1037.0,-2.38,0.67,-436.0,1557.0,1.87
016250,SGC E&C,KOSDAQ,3179,179,97,-16.0,553,5036,12.0,11840.0,-0.92,0.19,-12847.0,61780.0,-0.17
0164H0,한국제16호스팩,KOSDAQ,0,0,0,0.0,131,6750,12.0,1949.0,0.0,0.0,0.0,0.0,0.1
0165X0,메리츠제2호스팩,KOSDAQ,0,0,0,0.0,141,7240,12.0,1946.0,0.0,0.0,0.0,0.0,0.0
016600,큐캐피탈,KOSDAQ,187,28,29,1.0,316,13961,12.0,2365.0,236.5,3.01,10.0,785.0,0.21
016670,디모아,KOSDAQ,82,37,43,0.0,236,10194,12.0,2610.0,3.1,0.21,841.0,12599.0,-2.61
016790,현대사료,KOSDAQ,301,4,11,0.0,1873,188471,12.0,994.0,43.22,2.45,23.0,406.0,0.0
016920,카스,KOSDAQ,377,0,-7,-3.0,267,26493,12.0,999.0,-15.86,0.36,-63.0,2772.0,-0.89
017000,신원종합개발,KOSDAQ,2598,150,28,5.0,262,11668,12.0,2260.0,4.77,0.24,474.0,9345.0,-0.88
017250,인터엠,KOSDAQ,307,5,0,7.0,213,21045,9.0,998.0,10.29,0.48,97.0,2085.0,-0.1
017480,삼현철강,KOSDAQ,2237,36,69,3.0,723,15442,12.0,4770.0,13.59,0.38,351.0,12485.0,0.42
017510,세명전기,KOSDAQ,144,30,56,6.0,980,15246,12.0,6500.0,21.17,1.26,307.0,5154.0,-1.37
017650,대림제지,KOSDAQ,419,6,11,1.0,802,8785,12.0,9160.0,12.87,0.28,712.0,32201.0,0.55
017890,한국알콜,KOSDAQ,1090,107,170,6.0,2722,20673,12.0,13750.0,9.61,0.52,1431.0,26443.0,1.1
018000,유니슨,KOSDAQ,38,-26,-46,-27.0,2208,259498,12.0,807.0,-7.54,1.87,-107.0,431.0,-3.24
018120,진로발효,KOSDAQ,217,31,39,13.0,1089,6621,12.0,16500.0,9.0,1.19,1834.0,13837.0,0.18
018290,브이티,KOSDAQ,1143,173,232,22.0,3909,34941,12.0,12140.0,7.09,1.73,1713.0,6998.0,4.84
018310,삼목에스폼,KOSDAQ,733,-61,21,1.0,2047,14700,12.0,14210.0,20.42,0.31,696.0,45432.0,-0.84
018620,우진비앤지,KOSDAQ,143,7,3,-7.0,171,6932,12.0,2610.0,-10.2,0.59,-256.0,4442.0,3.16
018680,서울제약,KOSDAQ,536,15,18,4.0,239,11659,12.0,2090.0,14.32,0.61,146.0,3445.0,-0.24
018700,졸스,KOSDAQ,112,-14,-9,-20.0,134,11706,12.0,1490.0,-6.68,0.62,-223.0,2416.0,-2.49
019010,베뉴지,KOSDAQ,104,19,754,37.0,2029,48200,12.0,4070.0,2.09,0.42,1945.0,9718.0,-1.93
019210,와이지-원,KOSDAQ,2078,388,338,11.0,7680,37193,12.0,19610.0,28.84,1.71,680.0,11486.0,6.63
019540,일지테크,KOSDAQ,2222,137,195,30.0,829,13513,12.0,6180.0,1.83,0.43,3380.0,14517.0,-2.52
019550,SBI인베스트먼트,KOSDAQ,287,117,118,9.0,780,81033,12.0,1014.0,14.49,1.19,70.0,855.0,1.2
019570,플루토스,KOSDAQ,33,-31,-31,0.0,229,47725,12.0,481.0,5.59,0.39,86.0,1218.0,0.0
019660,글로본,KOSDAQ,173,2,6,5.0,253,13944,12.0,1765.0,36.77,1.84,48.0,961.0,-1.4
019770,서연탑메탈,KOSDAQ,1824,93,102,11.0,358,11650,12.0,3070.0,3.81,0.39,805.0,7915.0,0.66
019990,에너토크,KOSDAQ,53,1,1,-10.0,448,9756,12.0,4790.0,-11.3,1.21,-424.0,3958.0,-1.74
020180,대신정보통신,KOSDAQ,2029,91,73,16.0,333,38428,3.0,836.0,5.61,0.83,149.0,1013.0,0.0
020400,대동금속,KOSDAQ,995,-65,-73,-12.0,183,6378,12.0,2820.0,-1.54,0.2,-1826.0,14382.0,2.55
020710,시공테크,KOSDAQ,246,-23,-32,16.0,699,20047,12.0,3520.0,2.31,0.36,1521.0,9842.0,-0.56
021040,대호특수강,KOSDAQ,667,0,-6,-4.0,198,21704,12.0,912.0,-12.67,0.45,-72.0,2023.0,0.44
021045,대호특수강우,KOSDAQ,0,0,0,0.0,21,848,12.0,2510.0,0.0,0.0,0.0,0.0,-3.46
021080,에이티넘인베스트,KOSDAQ,0,0,0,0.0,1008,48000,12.0,2150.0,0.0,0.0,0.0,0.0,1.9
021320,KCC건설,KOSDAQ,0,0,0,0.0,1138,21400,12.0,5430.0,0.0,0.0,0.0,0.0,0.74
021650,한국큐빅,KOSDAQ,541,17,26,4.0,358,16350,12.0,2205.0,7.82,0.37,282.0,6024.0,-0.68
021880,메이슨캐피탈,KOSDAQ,220,-22,-41,-5.0,241,21218,12.0,1174.0,-6.67,0.32,-176.0,3657.0,1.73
022220,티케이지애강,KOSDAQ,170,-32,-34,-14.0,283,51794,12.0,538.0,-2.41,0.32,-223.0,1673.0,-6.76
023160,태광,KOSDAQ,823,93,375,13.0,5302,25867,12.0,22750.0,9.44,0.94,2410.0,24145.0,-5.41
023410,유진기업,KOSDAQ,3355,118,740,5.0,2520,77310,12.0,3265.0,-24.73,0.25,-132.0,12870.0,0.0
023440,제이스코홀딩스,KOSDAQ,150,-18,-49,-58.0,469,90142,12.0,521.0,-1.31,0.85,-399.0,616.0,0.0
023600,삼보판지,KOSDAQ,1311,53,79,4.0,1328,16008,12.0,8490.0,5.07,0.23,1673.0,37462.0,0.24
023760,한국캐피탈,KOSDAQ,1344,291,301,14.0,2202,315609,12.0,701.0,2.2,0.29,319.0,2410.0,-0.43
023770,플레이위드,KOSDAQ,323,-85,-68,-31.0,207,8946,12.0,2335.0,-2.97,1.07,-787.0,2174.0,-1.27
023790,동일스틸럭스,KOSDAQ,0,0,0,0.0,290,13069,12.0,1632.0,0.0,0.0,0.0,0.0,-9.53
023900,풍국주정,KOSDAQ,376,30,35,6.0,902,12600,12.0,7090.0,8.73,0.52,812.0,13637.0,-0.56
023910,대한약품,KOSDAQ,0,0,0,0.0,1530,6000,12.0,26200.0,0.0,0.0,0.0,0.0,1.95
024060,흥구석유,KOSDAQ,1169,-3,8,1.0,1864,15000,12.0,11480.0,280.0,2.16,41.0,5307.0,-18.7
024120,KB오토시스,KOSDAQ,574,15,31,5.0,363,11500,12.0,3175.0,9.37,0.31,339.0,10359.0,-0.47
024740,한일단조,KOSDAQ,356,26,32,2.0,689,32897,12.0,2100.0,46.67,0.5,45.0,4222.0,-4.76
024800,유성티엔에스,KOSDAQ,132,9,82,10.0,1556,37051,12.0,4295.0,2.9,0.27,1480.0,15883.0,-1.72
024830,세원물산,KOSDAQ,2309,13,251,6.0,732,8350,12.0,8950.0,3.4,0.2,2631.0,45678.0,4.56
024840,KBI메탈,KOSDAQ,2106,155,83,6.0,1894,43159,12.0,4330.0,-4330.0,1.24,-1.0,3484.0,-7.28
024850,HLB이노베이션,KOSDAQ,94,-104,-105,-15.0,2778,31753,12.0,8380.0,-7.25,1.15,-1156.0,7282.0,-1.87
024880,케이피에프,KOSDAQ,1942,78,123,7.0,736,20162,12.0,3735.0,3.97,0.28,940.0,13491.0,-0.93
024910,경창산업,KOSDAQ,1716,45,41,-16.0,524,35819,12.0,1456.0,-2.5,0.47,-582.0,3093.0,-0.14
024940,PN풍년,KOSDAQ,145,7,9,6.0,213,10000,12.0,1987.0,6.9,0.36,288.0,5519.0,-2.36
024950,삼천리자전거,KOSDAQ,425,23,44,7.0,415,12400,12.0,3395.0,7.68,0.41,442.0,8210.0,-0.59
025320,시노펙스,KOSDAQ,572,13,38,3.0,3276,92162,12.0,3655.0,45.69,1.96,80.0,1867.0,3.1
025440,DH오토웨어,KOSDAQ,1354,32,47,-29.0,336,9756,12.0,3465.0,-1.37,0.64,-2532.0,5421.0,0.43
025550,한국선재,KOSDAQ,661,82,-42,0.0,537,25514,12.0,2135.0,164.23,0.42,13.0,5127.0,-1.39
025770,한국정보통신,KOSDAQ,2162,110,113,11.0,2909,37444,12.0,7860.0,8.04,0.82,978.0,9544.0,1.29
025870,신라에스지,KOSDAQ,176,-6,-3,-19.0,86,4000,12.0,2425.0,-2.91,0.69,-834.0,3529.0,14.39
025880,케이씨피드,KOSDAQ,277,16,28,14.0,436,16715,12.0,2590.0,4.19,0.51,618.0,5071.0,-1.33
025900,동화기업,KOSDAQ,2181,-49,-78,-4.0,2760,50557,12.0,5880.0,-6.5,0.33,-905.0,17795.0,0.51
025950,동신건설,KOSDAQ,0,0,0,0.0,874,8400,12.0,10240.0,0.0,0.0,0.0,0.0,-1.35
025980,아난티,KOSDAQ,467,-95,-217,-7.0,3585,97300,12.0,3685.0,-8.49,0.48,-434.0,7660.0,0.96
026040,제이에스티나,KOSDAQ,0,0,0,0.0,301,16503,12.0,1787.0,0.0,0.0,0.0,0.0,0.39
026150,특수건설,KOSDAQ,532,26,20,-30.0,633,17546,12.0,3665.0,-3.29,0.74,-1113.0,4922.0,0.96
026910,광진실업,KOSDAQ,145,-3,-10,-20.0,427,7928,12.0,4625.0,-6.09,1.48,-759.0,3131.0,-8.23
027040,서울전자통신,KOSDAQ,59,-7,-6,-19.0,254,13917,12.0,1788.0,-4.66,2.84,-384.0,629.0,-1.22
027050,코리아나,KOSDAQ,186,-5,-1,-8.0,545,40000,12.0,1387.0,-7.15,0.53,-194.0,2600.0,-0.22
027360,아주IB투자,KOSDAQ,200,81,79,5.0,3864,121145,12.0,3230.0,46.81,1.45,69.0,2227.0,-0.15
027580,상보,KOSDAQ,89,-34,-27,-30.0,167,11836,12.0,1453.0,-1.34,0.38,-1088.0,3844.0,1.47
027710,팜스토리,KOSDAQ,3471,87,-20,9.0,1186,111416,12.0,1070.0,3.96,0.42,270.0,2550.0,-1.83
027830,대성창투,KOSDAQ,201,102,149,15.0,512,54000,12.0,962.0,3.76,0.53,256.0,1829.0,0.1
028080,휴맥스홀딩스,KOSDAQ,939,23,345,-21.0,139,2532,12.0,5580.0,-0.5,0.39,-11260.0,14185.0,-1.06
028300,HLB,KOSDAQ,187,-232,-409,-42.0,40492,133198,12.0,31500.0,-18.78,9.97,-1677.0,3159.0,0.64
